"FIPS","mean_premium","median_premium","n_obs","NAME","StateAbb"
"01107",1611,1480,155,"Pickens","AL"
"51069",1208,939,4924,"Frederick","VA"
"54065",1218,1045,254,"Morgan","WV"
"28053",NA,NA,NA,"Humphreys","MS"
"29063",1517,1331,116,"DeKalb","MO"
"29197",NA,NA,NA,"Schuyler","MO"
"51063",1129,959,479,"Floyd","VA"
"54049",1067,907,818,"Marion","WV"
"54033",1135,927,895,"Harrison","WV"
"39051",1195,1054,606,"Fulton","OH"
"54021",NA,NA,NA,"Gilmer","WV"
"29049",1656,1445,403,"Clinton","MO"
"47055",1518,1300,505,"Giles","TN"
"72019",NA,NA,NA,"Barranquitas",NA
"54005",1782,1562,159,"Boone","WV"
"72037",NA,NA,NA,"Ceiba",NA
"72051",NA,NA,NA,"Dorado",NA
"28045",3028,2831,685,"Hancock","MS"
"28099",1864,1606,185,"Neshoba","MS"
"26079",1307,1132,225,"Kalkaska","MI"
"05111",1531,1341,250,"Poinsett","AR"
"12035",1400,1104,4077,"Flagler","FL"
"12133",1588,1427,251,"Washington","FL"
"12107",1497,1263,748,"Putnam","FL"
"12117",1855,1570,15348,"Seminole","FL"
"13087",1735,1448,504,"Decatur","GA"
"40119",2250,1953,1164,"Payne","OK"
"28021",NA,NA,NA,"Claiborne","MS"
"46049",NA,NA,NA,"Faulk","SD"
"28035",2101,1863,1192,"Forrest","MS"
"54067",1242,1082,109,"Nicholas","WV"
"72119",NA,NA,NA,"Río Grande",NA
"72099",NA,NA,NA,"Moca",NA
"18135",1427,1261,311,"Randolph","IN"
"54079",1260,1082,1051,"Putnam","WV"
"35049",1515,1187,3764,"Santa Fe","NM"
"13275",1842,1534,852,"Thomas","GA"
"35041",1877,1682,454,"Roosevelt","NM"
"38075",NA,NA,NA,"Renville","ND"
"17057",1159,974,537,"Fulton","IL"
"28009",1934,1596,54,"Benton","MS"
"49057",971,755,9425,"Weber","UT"
"19095",1429,1264,264,"Iowa","IA"
"19047",1245,1084,196,"Crawford","IA"
"72077",NA,NA,NA,"Juncos",NA
"17045",1317,1228,90,"Edgar","IL"
"41033",1040,762,2449,"Josephine","OR"
"13309",NA,NA,NA,"Wheeler","GA"
"35033",NA,NA,NA,"Mora","NM"
"51678",1012,830,293,"Lexington","VA"
"38049",1607,1290,59,"McHenry","ND"
"17183",1179,1043,831,"Vermilion","IL"
"20105",NA,NA,NA,"Lincoln","KS"
"01001",1434,1255,2200,"Autauga","AL"
"26091",1437,1166,1542,"Lenawee","MI"
"26001",1225,1023,139,"Alcona","MI"
"19009",1394,1255,68,"Audubon","IA"
"26111",1403,1156,1892,"Midland","MI"
"18183",1310,1093,709,"Whitley","IN"
"20051",2262,2062,381,"Ellis","KS"
"17079",NA,NA,NA,"Jasper","IL"
"26017",1135,927,2088,"Bay","MI"
"17007",1350,1096,978,"Boone","IL"
"19043",1393,1273,54,"Clayton","IA"
"18087",1378,1132,494,"LaGrange","IN"
"28033",1654,1427,7288,"DeSoto","MS"
"48053",1826,1326,793,"Burnet","TX"
"28135",NA,NA,NA,"Tallahatchie","MS"
"42093",965,758,215,"Montour","PA"
"48413",NA,NA,NA,"Schleicher","TX"
"18039",1299,1090,3356,"Elkhart","IN"
"28109",2342,2143,850,"Pearl River","MS"
"13255",1332,1079,1622,"Spalding","GA"
"19029",1289,1149,356,"Cass","IA"
"21067",1322,1079,9466,"Fayette","KY"
"48085",2175,1697,29779,"Collin","TX"
"54063",NA,NA,NA,"Monroe","WV"
"51121",1334,1137,3547,"Montgomery","VA"
"19045",1273,1101,549,"Clinton","IA"
"36003",1033,823,270,"Allegany","NY"
"46047",1785,1632,158,"Fall River","SD"
"13085",1677,1376,944,"Dawson","GA"
"18067",1219,1072,1672,"Howard","IN"
"20081",NA,NA,NA,"Haskell","KS"
"48397",2040,1657,3229,"Rockwall","TX"
"48185",1888,1517,247,"Grimes","TX"
"20091",2069,1807,24859,"Johnson","KS"
"38015",1897,1626,2788,"Burleigh","ND"
"46029",1416,1202,792,"Codington","SD"
"48507",NA,NA,NA,"Zavala","TX"
"20075",NA,NA,NA,"Hamilton","KS"
"38001",NA,NA,NA,"Adams","ND"
"01031",1686,1522,1940,"Coffee","AL"
"19165",1421,1220,139,"Shelby","IA"
"26093",2023,1754,5589,"Livingston","MI"
"48473",2360,1691,767,"Waller","TX"
"72043",NA,NA,NA,"Coamo",NA
"38039",NA,NA,NA,"Griggs","ND"
"13111",1530,1228,694,"Fannin","GA"
"26013",NA,NA,NA,"Baraga","MI"
"19063",1047,946,58,"Emmet","IA"
"55025",1339,1038,6661,"Dane","WI"
"05115",1546,1349,1073,"Pope","AR"
"19005",1017,984,40,"Allamakee","IA"
"29015",1521,1324,174,"Benton","MO"
"55103",1127,903,118,"Richland","WI"
"05141",1695,1364,258,"Van Buren","AR"
"22049",999,662,155,"Jackson","LA"
"55063",1149,950,1309,"La Crosse","WI"
"37139",1826,1624,1607,"Pasquotank","NC"
"29067",NA,NA,NA,"Douglas","MO"
"48317",2409,1696,32,"Martin","TX"
"22065",NA,NA,NA,"Madison","LA"
"29101",1522,1317,1435,"Johnson","MO"
"40011",2058,1911,29,"Blaine","OK"
"40015",2085,1857,113,"Caddo","OK"
"08059",2103,1851,22424,"Jefferson","CO"
"29123",1522,1356,97,"Madison","MO"
"48383",NA,NA,NA,"Reagan","TX"
"40137",2177,1994,546,"Stephens","OK"
"29185",1673,1577,54,"St. Clair","MO"
"08047",1868,1484,242,"Gilpin","CO"
"48487",1817,1510,133,"Wilbarger","TX"
"08073",2055,1726,74,"Lincoln","CO"
"41011",1032,770,1015,"Coos","OR"
"08119",1940,1653,1138,"Teller","CO"
"48059",1944,1484,195,"Callahan","TX"
"48259",2006,1379,827,"Kendall","TX"
"48315",1889,1733,68,"Marion","TX"
"40001",NA,NA,NA,"Adair","OK"
"48203",1511,1159,757,"Harrison","TX"
"36095",1473,1143,349,"Schoharie","NY"
"48459",1735,1489,471,"Upshur","TX"
"31067",1622,1511,439,"Gage","NE"
"37129",2546,2232,9471,"New Hanover","NC"
"38063",NA,NA,NA,"Nelson","ND"
"17107",1235,1053,221,"Logan","IL"
"26049",1492,1254,8130,"Genesee","MI"
"37137",2585,2486,334,"Pamlico","NC"
"48343",1776,1558,72,"Morris","TX"
"39041",1441,1122,5404,"Delaware","OH"
"48451",1396,1098,2633,"Tom Green","TX"
"72113",NA,NA,NA,"Ponce",NA
"26043",1436,1236,341,"Dickinson","MI"
"40033",2057,1948,32,"Cotton","OK"
"18105",1443,1235,2704,"Monroe","IN"
"40083",3076,2723,981,"Logan","OK"
"51710",1781,1388,8909,"Norfolk","VA"
"36023",1275,1002,356,"Cortland","NY"
"48375",1656,1381,1552,"Potter","TX"
"48079",NA,NA,NA,"Cochran","TX"
"16003",1095,1032,30,"Adams","ID"
"40007",2350,2309,32,"Beaver","OK"
"55045",1221,1063,278,"Green","WI"
"18063",1470,1263,5294,"Hendricks","IN"
"18179",1210,1097,740,"Wells","IN"
"28015",2050,2060,45,"Carroll","MS"
"46015",NA,NA,NA,"Brule","SD"
"51510",1716,1430,4561,"Alexandria","VA"
"19117",1454,1229,121,"Lucas","IA"
"20089",NA,NA,NA,"Jewell","KS"
"51025",1201,987,207,"Brunswick","VA"
"48341",1924,1686,322,"Moore","TX"
"27049",1740,1503,1551,"Goodhue","MN"
"24045",1352,1103,3639,"Wicomico","MD"
"42073",1000,785,1554,"Lawrence","PA"
"37197",1167,1007,766,"Yadkin","NC"
"46003",NA,NA,NA,"Aurora","SD"
"54001",1416,1141,55,"Barbour","WV"
"37157",1026,857,2447,"Rockingham","NC"
"48211",NA,NA,NA,"Hemphill","TX"
"46121",NA,NA,NA,"Todd","SD"
"72129",NA,NA,NA,"San Lorenzo",NA
"17121",1423,1217,193,"Marion","IL"
"42059",1139,881,230,"Greene","PA"
"18069",1193,993,855,"Huntington","IN"
"42115",988,793,308,"Susquehanna","PA"
"27103",1537,1373,1236,"Nicollet","MN"
"36001",1554,1142,3190,"Albany","NY"
"20177",1632,1456,4420,"Shawnee","KS"
"48127",NA,NA,NA,"Dimmit","TX"
"48319",NA,NA,NA,"Mason","TX"
"28155",NA,NA,NA,"Webster","MS"
"21223",1494,1425,136,"Trimble","KY"
"12041",1477,1299,203,"Gilchrist","FL"
"01087",1619,1308,101,"Macon","AL"
"40133",1990,1835,102,"Seminole","OK"
"08039",2424,2117,1247,"Elbert","CO"
"28051",NA,NA,NA,"Holmes","MS"
"37143",2589,2305,430,"Perquimans","NC"
"31047",1856,1620,403,"Dawson","NE"
"19111",1358,1130,186,"Lee","IA"
"19083",1315,1070,141,"Hardin","IA"
"51093",1759,1476,2262,"Isle of Wight","VA"
"47169",1526,1346,134,"Trousdale","TN"
"17185",NA,NA,NA,"Wabash","IL"
"20093",NA,NA,NA,"Kearny","KS"
"31167",1690,1518,78,"Stanton","NE"
"48099",1130,934,2240,"Coryell","TX"
"20079",1934,1757,576,"Harvey","KS"
"21219",1715,1490,108,"Todd","KY"
"51049",1236,981,274,"Cumberland","VA"
"48011",NA,NA,NA,"Armstrong","TX"
"13133",1776,1450,373,"Greene","GA"
"29079",1255,1066,81,"Grundy","MO"
"28069",2185,2081,40,"Kemper","MS"
"26069",1071,948,398,"Iosco","MI"
"39109",1157,943,2651,"Miami","OH"
"39149",1109,921,670,"Shelby","OH"
"05043",1645,1446,203,"Drew","AR"
"72065",NA,NA,NA,"Hatillo",NA
"47035",1253,1097,964,"Cumberland","TN"
"20063",NA,NA,NA,"Gove","KS"
"55005",1307,1057,298,"Barron","WI"
"29203",NA,NA,NA,"Shannon","MO"
"20199",NA,NA,NA,"Wallace","KS"
"51179",1410,1084,8695,"Stafford","VA"
"08003",1248,1005,203,"Alamosa","CO"
"29135",1599,1412,102,"Moniteau","MO"
"51700",1288,1070,7577,"Newport News","VA"
"28129",2239,1664,45,"Smith","MS"
"48041",1459,1118,4019,"Brazos","TX"
"40055",2053,1853,46,"Greer","OK"
"31179",1609,1489,106,"Wayne","NE"
"51097",1458,1218,196,"King and Queen","VA"
"21037",2401,1952,2114,"Campbell","KY"
"48069",NA,NA,NA,"Castro","TX"
"24011",1293,1053,1194,"Caroline","MD"
"17123",1345,1170,130,"Marshall","IL"
"47023",1445,1269,312,"Chester","TN"
"27101",1648,1551,129,"Murray","MN"
"18023",1353,1226,376,"Clinton","IN"
"16051",1113,852,801,"Jefferson","ID"
"18149",1404,1252,268,"Starke","IN"
"22061",1206,924,796,"Lincoln","LA"
"31135",NA,NA,NA,"Perkins","NE"
"26073",1350,1122,529,"Isabella","MI"
"38003",1609,1344,182,"Barnes","ND"
"05059",1716,1557,478,"Hot Spring","AR"
"37081",1121,902,19510,"Guilford","NC"
"19077",1458,1278,179,"Guthrie","IA"
"19027",1396,1256,284,"Carroll","IA"
"26085",2011,1520,70,"Lake","MI"
"26117",1706,1459,102,"Montcalm","MI"
"17047",NA,NA,NA,"Edwards","IL"
"40073",2617,2374,184,"Kingfisher","OK"
"47021",1587,1349,1431,"Cheatham","TN"
"46079",1640,1349,181,"Lake","SD"
"45039",1706,1351,336,"Fairfield","SC"
"31037",1582,1586,72,"Colfax","NE"
"56031",1679,1459,190,"Platte","WY"
"39153",1206,975,14010,"Summit","OH"
"39025",1258,1019,3953,"Clermont","OH"
"13113",1911,1589,5660,"Fayette","GA"
"08091",1508,1234,205,"Ouray","CO"
"27109",1598,1371,5486,"Olmsted","MN"
"13209",1607,1311,91,"Montgomery","GA"
"39037",1062,901,428,"Darke","OH"
"12067",NA,NA,NA,"Lafayette","FL"
"48021",1618,1261,1323,"Bastrop","TX"
"50019",1285,1012,130,"Orleans","VT"
"19131",1318,1118,67,"Mitchell","IA"
"47115",1446,1202,512,"Marion","TN"
"37089",1343,1117,3929,"Henderson","NC"
"18111",1488,1328,254,"Newton","IN"
"17105",1191,1081,307,"Livingston","IL"
"13035",1403,1170,587,"Butts","GA"
"16081",1189,907,279,"Teton","ID"
"13015",1441,1220,3779,"Bartow","GA"
"48051",1703,1346,140,"Burleson","TX"
"54009",1160,972,228,"Brooke","WV"
"28159",1634,1413,63,"Winston","MS"
"72001",NA,NA,NA,"Adjuntas",NA
"54019",1125,1008,221,"Fayette","WV"
"12045",2571,2110,270,"Gulf","FL"
"53069",1677,1144,88,"Wahkiakum","WA"
"72093",NA,NA,NA,"Maricao",NA
"21237",NA,NA,NA,"Wolfe","KY"
"26147",1417,1163,4035,"St. Clair","MI"
"31039",1584,1454,163,"Cuming","NE"
"38047",NA,NA,NA,"Logan","ND"
"37179",1467,1166,10291,"Union","NC"
"38079",NA,NA,NA,"Rolette","ND"
"13261",1587,1352,464,"Sumter","GA"
"29091",1391,1249,458,"Howell","MO"
"48033",NA,NA,NA,"Borden","TX"
"22083",1252,950,183,"Richland","LA"
"48207",NA,NA,NA,"Haskell","TX"
"72071",NA,NA,NA,"Isabela",NA
"37063",1248,1023,12552,"Durham","NC"
"55087",1039,857,3483,"Outagamie","WI"
"48489",2763,2509,71,"Willacy","TX"
"24029",2142,1592,513,"Kent","MD"
"28139",1477,1366,87,"Tippah","MS"
"45025",1415,1219,311,"Chesterfield","SC"
"19179",1126,1005,666,"Wapello","IA"
"29051",1402,1253,1169,"Cole","MO"
"53043",1329,1108,176,"Lincoln","WA"
"48379",1958,1727,91,"Rains","TX"
"40057",NA,NA,NA,"Harmon","OK"
"17005",1774,1457,142,"Bond","IL"
"01111",1602,1488,207,"Randolph","AL"
"13019",1549,1339,275,"Berrien","GA"
"48045",NA,NA,NA,"Briscoe","TX"
"20039",NA,NA,NA,"Decatur","KS"
"55105",1153,917,2076,"Rock","WI"
"31183",NA,NA,NA,"Wheeler","NE"
"48193",2199,1628,56,"Hamilton","TX"
"20083",NA,NA,NA,"Hodgeman","KS"
"48233",1648,1530,238,"Hutchinson","TX"
"29081",1659,1301,55,"Harrison","MO"
"21035",2132,1796,597,"Calloway","KY"
"20173",1957,1759,17253,"Sedgwick","KS"
"27113",1345,1207,373,"Pennington","MN"
"28013",1944,1733,31,"Calhoun","MS"
"72103",NA,NA,NA,"Naguabo",NA
"20175",2215,2134,336,"Seward","KS"
"56011",NA,NA,NA,"Crook","WY"
"13143",1745,1397,724,"Haralson","GA"
"48389",NA,NA,NA,"Reeves","TX"
"17051",1251,999,48,"Fayette","IL"
"31079",1654,1493,1278,"Hall","NE"
"40043",NA,NA,NA,"Dewey","OK"
"72131",NA,NA,NA,"San Sebastián",NA
"13149",1391,1188,221,"Heard","GA"
"18177",1218,1062,759,"Wayne","IN"
"31095",1583,1271,73,"Jefferson","NE"
"54029",1100,981,333,"Hancock","WV"
"31017",NA,NA,NA,"Brown","NE"
"20009",1975,1933,173,"Barton","KS"
"22073",1347,969,3289,"Ouachita","LA"
"48089",1915,1428,210,"Colorado","TX"
"19139",1309,1128,704,"Muscatine","IA"
"31159",1826,1547,394,"Seward","NE"
"18107",1278,1158,950,"Montgomery","IN"
"18025",1368,1311,96,"Crawford","IN"
"05045",1753,1484,4066,"Faulkner","AR"
"18157",1193,1002,3253,"Tippecanoe","IN"
"39021",1276,1053,702,"Champaign","OH"
"48165",2875,2363,181,"Gaines","TX"
"39081",1170,1010,720,"Jefferson","OH"
"48269",NA,NA,NA,"King","TX"
"39043",1243,1003,1496,"Erie","OH"
"17019",1181,973,2750,"Champaign","IL"
"35019",NA,NA,NA,"Guadalupe","NM"
"40125",2262,2042,921,"Pottawatomie","OK"
"20155",1793,1614,1289,"Reno","KS"
"13011",1501,1271,325,"Banks","GA"
"48421",NA,NA,NA,"Sherman","TX"
"27091",1435,1264,353,"Martin","MN"
"06077",1307,1003,21299,"San Joaquin","CA"
"19123",1215,1074,285,"Mahaska","IA"
"38041",NA,NA,NA,"Hettinger","ND"
"51770",900,726,4323,"Roanoke","VA"
"36101",1558,1215,805,"Steuben","NY"
"72007",NA,NA,NA,"Aguas Buenas",NA
"18047",1377,1118,203,"Franklin","IN"
"40105",1610,1633,29,"Nowata","OK"
"05053",1613,1474,393,"Grant","AR"
"18053",1154,1033,892,"Grant","IN"
"13213",1267,1088,706,"Murray","GA"
"46007",NA,NA,NA,"Bennett","SD"
"17125",1315,1171,109,"Mason","IL"
"27033",1398,1254,145,"Cottonwood","MN"
"48279",1508,1378,66,"Lamb","TX"
"19153",1322,1103,18043,"Polk","IA"
"53049",1145,970,381,"Pacific","WA"
"51111",1118,942,170,"Lunenburg","VA"
"47003",1352,1142,883,"Bedford","TN"
"17119",1337,1138,5652,"Madison","IL"
"06001",1753,1145,17936,"Alameda","CA"
"06073",1569,1092,53578,"San Diego","CA"
"18151",1344,1089,803,"Steuben","IN"
"18167",1324,1143,1768,"Vigo","IN"
"20125",NA,NA,NA,"Montgomery","KS"
"21055",1624,1523,75,"Crittenden","KY"
"26141",1383,1116,126,"Presque Isle","MI"
"27119",1513,1356,553,"Polk","MN"
"29209",1834,1587,668,"Stone","MO"
"28103",NA,NA,NA,"Noxubee","MS"
"31133",NA,NA,NA,"Pawnee","NE"
"34029",1976,1476,20636,"Ocean","NJ"
"36055",1373,949,14434,"Monroe","NY"
"35007",1677,1525,140,"Colfax","NM"
"37117",1611,1446,378,"Martin","NC"
"37015",1687,1209,94,"Bertie","NC"
"37009",1250,1057,426,"Ashe","NC"
"45003",1500,1279,5330,"Aiken","SC"
"38013",NA,NA,NA,"Burke","ND"
"48321",2586,2378,351,"Matagorda","TX"
"48057",2223,1858,225,"Calhoun","TX"
"01047",1825,1636,397,"Dallas","AL"
"17083",1341,1160,228,"Jersey","IL"
"48095",NA,NA,NA,"Concho","TX"
"20061",1691,1557,1404,"Geary","KS"
"23001",1027,804,1979,"Androscoggin","ME"
"41069",NA,NA,NA,"Wheeler","OR"
"47001",1538,1280,2166,"Anderson","TN"
"29107",1591,1404,794,"Lafayette","MO"
"06003",NA,NA,NA,"Alpine","CA"
"29137",1715,1466,39,"Monroe","MO"
"39089",1336,1074,3462,"Licking","OH"
"05065",1406,1318,71,"Izard","AR"
"51790",929,742,1083,"Staunton","VA"
"21109",NA,NA,NA,"Jackson","KY"
"20035",NA,NA,NA,"Cowley","KS"
"37105",1340,1174,2557,"Lee","NC"
"37165",1690,1492,547,"Scotland","NC"
"46011",1533,1304,618,"Brookings","SD"
"46097",NA,NA,NA,"Miner","SD"
"51540",1195,929,1612,"Charlottesville","VA"
"47171",1359,1181,261,"Unicoi","TN"
"55117",974,788,2380,"Sheboygan","WI"
"53003",1056,796,558,"Asotin","WA"
"17199",1618,1383,653,"Williamson","IL"
"39077",1195,999,1125,"Huron","OH"
"48285",1605,1342,143,"Lavaca","TX"
"31001",1588,1452,721,"Adams","NE"
"27121",1570,1376,255,"Pope","MN"
"55085",1169,991,585,"Oneida","WI"
"39115",1209,1082,81,"Morgan","OH"
"13065",1722,1486,49,"Clinch","GA"
"26025",NA,NA,NA,"Calhoun","MI"
"37127",1663,1448,2882,"Nash","NC"
"18035",1296,1119,2364,"Delaware","IN"
"13009",1511,1326,832,"Baldwin","GA"
"20113",NA,NA,NA,"McPherson","KS"
"48361",2131,1845,1183,"Orange","TX"
"48399",1502,1291,83,"Runnels","TX"
"36035",1578,1390,686,"Fulton","NY"
"40121",1945,1701,608,"Pittsburg","OK"
"39053",1610,1315,150,"Gallia","OH"
"01075",1517,1337,69,"Lamar","AL"
"29211",NA,NA,NA,"Sullivan","MO"
"12091",2074,1726,10017,"Okaloosa","FL"
"28023",2149,1836,134,"Clarke","MS"
"27111",1604,1384,1306,"Otter Tail","MN"
"05009",1645,1478,595,"Boone","AR"
"55039",1120,931,1176,"Fond du Lac","WI"
"72091",NA,NA,NA,"Manatí",NA
"18057",1715,1421,9811,"Hamilton","IN"
"20195",NA,NA,NA,"Trego","KS"
"13197",1517,1199,101,"Marion","GA"
"36109",2552,1910,576,"Tompkins","NY"
"48495",NA,NA,NA,"Winkler","TX"
"29213",1762,1549,961,"Taney","MO"
"55071",976,838,1009,"Manitowoc","WI"
"29141",1505,1350,175,"Morgan","MO"
"21115",1921,1663,189,"Johnson","KY"
"29097",1471,1300,3618,"Jasper","MO"
"17135",1432,1239,148,"Montgomery","IL"
"51103",1860,1398,326,"Lancaster","VA"
"51043",1755,1384,934,"Clarke","VA"
"42005",841,654,861,"Armstrong","PA"
"46039",NA,NA,NA,"Deuel","SD"
"17109",1163,1031,249,"McDonough","IL"
"13053",1364,1236,48,"Chattahoochee","GA"
"55078",NA,NA,NA,"Menominee","WI"
"28077",2201,2075,52,"Lawrence","MS"
"22003",1405,1083,126,"Allen","LA"
"46035",1521,1358,445,"Davison","SD"
"31117",NA,NA,NA,"McPherson","NE"
"01113",1424,1176,2303,"Russell","AL"
"04023",1048,827,1274,"Santa Cruz","AZ"
"05017",1889,1638,79,"Chicot","AR"
"12061",2245,1883,5163,"Indian River","FL"
"16069",968,765,1198,"Nez Perce","ID"
"19059",1641,1408,142,"Dickinson","IA"
"20099",NA,NA,NA,"Labette","KS"
"22115",1006,817,778,"Vernon","LA"
"22085",1013,872,124,"Sabine","LA"
"24005",1455,1128,33254,"Baltimore","MD"
"24003",1460,1160,29170,"Anne Arundel","MD"
"27025",1914,1676,2588,"Chisago","MN"
"28075",1831,1618,1131,"Lauderdale","MS"
"28149",1921,1663,623,"Warren","MS"
"30041",1532,1373,477,"Hill","MT"
"29217",1400,1226,259,"Vernon","MO"
"29047",1619,1393,10673,"Clay","MO"
"36081",2381,1906,17852,"Queens","NY"
"48501",1734,1545,77,"Yoakum","TX"
"06009",1444,1132,1339,"Calaveras","CA"
"13171",1507,1281,297,"Lamar","GA"
"47185",1339,1127,265,"White","TN"
"20141",NA,NA,NA,"Osborne","KS"
"48145",1447,1186,109,"Falls","TX"
"24023",1328,1064,582,"Garrett","MD"
"18175",1440,1342,424,"Washington","IN"
"31101",2257,1966,94,"Keith","NE"
"72127",NA,NA,NA,"San Juan",NA
"17035",1335,1207,41,"Cumberland","IL"
"28057",1843,1599,145,"Itawamba","MS"
"20053",NA,NA,NA,"Ellsworth","KS"
"29089",1581,1318,73,"Howard","MO"
"48369",2113,1829,64,"Parmer","TX"
"27067",1601,1435,905,"Kandiyohi","MN"
"20119",NA,NA,NA,"Meade","KS"
"29023",1988,1727,337,"Butler","MO"
"39103",1182,980,5202,"Medina","OH"
"40003",NA,NA,NA,"Alfalfa","OK"
"12093",1994,1699,475,"Okeechobee","FL"
"28131",2083,1886,159,"Stone","MS"
"18031",1270,1092,260,"Decatur","IN"
"21235",1593,1314,125,"Whitley","KY"
"32033",1050,826,111,"White Pine","NV"
"35059",1417,1422,44,"Union","NM"
"39079",1295,1180,234,"Jackson","OH"
"40071",2020,1879,688,"Kay","OK"
"39143",1197,1010,893,"Sandusky","OH"
"41001",935,714,355,"Baker","OR"
"01125",1610,1361,4470,"Tuscaloosa","AL"
"01035",1804,1622,53,"Conecuh","AL"
"01095",1671,1456,1726,"Marshall","AL"
"04021",1028,812,9974,"Pinal","AZ"
"06089",1240,994,5038,"Shasta","CA"
"13141",1425,1152,67,"Hancock","GA"
"13223",1539,1318,7354,"Paulding","GA"
"17147",1213,1038,236,"Piatt","IL"
"17103",1229,970,276,"Lee","IL"
"02068",NA,NA,NA,"Denali","AK"
"06013",1675,1146,22117,"Contra Costa","CA"
"12019",1450,1177,7530,"Clay","FL"
"13243",NA,NA,NA,"Randolph","GA"
"18081",1435,1194,4593,"Johnson","IN"
"20207",NA,NA,NA,"Woodson","KS"
"20165",NA,NA,NA,"Rush","KS"
"21229",1371,1288,182,"Washington","KY"
"22055",2375,2128,7178,"Lafayette","LA"
"26113",1255,1167,85,"Missaukee","MI"
"27171",1877,1630,7069,"Wright","MN"
"28073",2270,2004,1473,"Lamar","MS"
"29229",NA,NA,NA,"Wright","MO"
"30103",NA,NA,NA,"Treasure","MT"
"31093",1838,1735,80,"Howard","NE"
"31041",1717,1668,92,"Custer","NE"
"21193",NA,NA,NA,"Perry","KY"
"37041",2037,1744,354,"Chowan","NC"
"31141",1627,1496,438,"Platte","NE"
"39031",1204,1124,242,"Coshocton","OH"
"42069",1146,908,3550,"Lackawanna","PA"
"46093",1714,1536,964,"Meade","SD"
"51047",1364,1061,2820,"Culpeper","VA"
"47041",1381,1224,176,"DeKalb","TN"
"48335",1777,1584,41,"Mitchell","TX"
"48043",1672,1357,155,"Brewster","TX"
"51085",1236,994,7317,"Hanover","VA"
"54101",NA,NA,NA,"Webster","WV"
"51570",1103,905,1071,"Colonial Heights","VA"
"51195",1177,993,331,"Wise","VA"
"72073",NA,NA,NA,"Jayuya",NA
"72029",NA,NA,NA,"Canóvanas",NA
"55093",1701,1322,663,"Pierce","WI"
"56025",1421,1199,3070,"Natrona","WY"
"53019",1315,1084,65,"Ferry","WA"
"33017",1411,1106,3152,"Strafford","NH"
"26165",NA,NA,NA,"Wexford","MI"
"36097",1545,1017,104,"Schuyler","NY"
"12063",1586,1413,489,"Jackson","FL"
"39071",1186,1054,333,"Highland","OH"
"36079",2037,1554,3129,"Putnam","NY"
"40115",1690,1448,256,"Ottawa","OK"
"39085",1163,929,6239,"Lake","OH"
"41021",881,678,32,"Gilliam","OR"
"51027",NA,NA,NA,"Buchanan","VA"
"47029",1337,1191,357,"Cocke","TN"
"01043",1638,1429,1533,"Cullman","AL"
"02016",NA,NA,NA,"Aleutians West","AK"
"12071",2231,1811,18837,"Lee","FL"
"12069",1420,1158,9321,"Lake","FL"
"13305",1592,1340,604,"Wayne","GA"
"17017",1278,1079,38,"Cass","IL"
"18071",1361,1184,782,"Jackson","IN"
"19169",1367,1201,2076,"Story","IA"
"21137",1348,1178,310,"Lincoln","KY"
"21167",1578,1369,378,"Mercer","KY"
"19105",1452,1266,253,"Jones","IA"
"19135",1461,1342,74,"Monroe","IA"
"29029",1773,1535,820,"Camden","MO"
"28031",2147,2024,74,"Covington","MS"
"21097",1333,1070,201,"Harrison","KY"
"29083",1524,1362,342,"Henry","MO"
"30037",NA,NA,NA,"Golden Valley","MT"
"31051",1628,1461,51,"Dixon","NE"
"30049",1436,1247,2775,"Lewis and Clark","MT"
"21127",1316,1016,84,"Lawrence","KY"
"40145",2054,1780,1834,"Wagoner","OK"
"42079",1035,820,6030,"Luzerne","PA"
"48275",NA,NA,NA,"Knox","TX"
"51059",1717,1347,50794,"Fairfax","VA"
"51157",1572,1119,460,"Rappahannock","VA"
"51075",1599,1236,1533,"Goochland","VA"
"51191",1129,912,988,"Washington","VA"
"54037",1322,1108,2576,"Jefferson","WV"
"72047",NA,NA,NA,"Corozal",NA
"01003",2413,2105,5867,"Baldwin","AL"
"51115",2039,1602,316,"Mathews","VA"
"55097",1017,857,598,"Portage","WI"
"54087",1363,1186,80,"Roane","WV"
"06049",1010,842,75,"Modoc","CA"
"36121",1096,869,470,"Wyoming","NY"
"19125",1512,1336,925,"Marion","IA"
"26033",1754,1567,335,"Chippewa","MI"
"20041",1883,1670,340,"Dickinson","KS"
"39167",1311,1087,667,"Washington","OH"
"28125",NA,NA,NA,"Sharkey","MS"
"31163",NA,NA,NA,"Sherman","NE"
"31009",NA,NA,NA,"Blaine","NE"
"31129",NA,NA,NA,"Nuckolls","NE"
"05083",1421,1230,208,"Logan","AR"
"42017",1714,1326,21964,"Bucks","PA"
"46009",NA,NA,NA,"Bon Homme","SD"
"46103",1666,1456,3866,"Pennington","SD"
"48175",2250,1790,58,"Goliad","TX"
"18153",1409,1232,154,"Sullivan","IN"
"21101",2614,2271,676,"Henderson","KY"
"48251",1829,1473,3895,"Johnson","TX"
"40087",2753,2361,781,"McClain","OK"
"48463",1435,1186,163,"Uvalde","TX"
"06095",1355,998,13667,"Solano","CA"
"31145",1843,1705,147,"Red Willow","NE"
"22107",NA,NA,NA,"Tensas","LA"
"31007",NA,NA,NA,"Banner","NE"
"32017",965,922,51,"Lincoln","NV"
