"FIPS","mean_premium","median_premium","n_obs","NAME","StateAbb"
"51079",1538,1303,694,"Greene","VA"
"42125",1354,1031,4186,"Washington","PA"
"01105",NA,NA,NA,"Perry","AL"
"54051",1249,1016,379,"Marshall","WV"
"01107",1967,1759,125,"Pickens","AL"
"51069",1518,1262,3719,"Frederick","VA"
"54065",1513,1284,408,"Morgan","WV"
"28053",NA,NA,NA,"Humphreys","MS"
"29063",1881,1702,135,"DeKalb","MO"
"29197",NA,NA,NA,"Schuyler","MO"
"51063",1441,1219,364,"Floyd","VA"
"54049",1267,1033,758,"Marion","WV"
"54033",1353,1127,825,"Harrison","WV"
"39051",1537,1334,452,"Fulton","OH"
"54021",NA,NA,NA,"Gilmer","WV"
"29049",2296,1988,492,"Clinton","MO"
"47055",1774,1541,528,"Giles","TN"
"72019",NA,NA,NA,"Barranquitas",NA
"54005",1809,1627,125,"Boone","WV"
"72037",NA,NA,NA,"Ceiba",NA
"72051",NA,NA,NA,"Dorado",NA
"28045",3626,3292,623,"Hancock","MS"
"28099",2226,1913,148,"Neshoba","MS"
"26079",1870,1460,136,"Kalkaska","MI"
"05111",1719,1486,244,"Poinsett","AR"
"12035",2545,2059,4153,"Flagler","FL"
"12133",2628,2295,271,"Washington","FL"
"12107",2363,1945,781,"Putnam","FL"
"12117",3084,2614,11859,"Seminole","FL"
"13087",1935,1734,386,"Decatur","GA"
"40119",2712,2377,1330,"Payne","OK"
"28021",NA,NA,NA,"Claiborne","MS"
"46049",NA,NA,NA,"Faulk","SD"
"28035",2396,2158,1022,"Forrest","MS"
"54067",1481,1155,119,"Nicholas","WV"
"72119",NA,NA,NA,"Río Grande",NA
"72099",NA,NA,NA,"Moca",NA
"18135",1673,1433,243,"Randolph","IN"
"54079",1476,1258,1096,"Putnam","WV"
"35049",1984,1622,3103,"Santa Fe","NM"
"13275",2365,1987,713,"Thomas","GA"
"35041",2442,2289,362,"Roosevelt","NM"
"38075",NA,NA,NA,"Renville","ND"
"17057",1598,1387,397,"Fulton","IL"
"28009",2362,2090,37,"Benton","MS"
"49057",1351,1117,8606,"Weber","UT"
"19095",1997,1730,221,"Iowa","IA"
"19047",1527,1383,113,"Crawford","IA"
"72077",NA,NA,NA,"Juncos",NA
"17045",1928,1651,70,"Edgar","IL"
"41033",1355,1092,1569,"Josephine","OR"
"13309",NA,NA,NA,"Wheeler","GA"
"35033",NA,NA,NA,"Mora","NM"
"51678",1286,1195,230,"Lexington","VA"
"38049",1816,1683,51,"McHenry","ND"
"17183",1685,1480,546,"Vermilion","IL"
"20105",NA,NA,NA,"Lincoln","KS"
"01001",1861,1688,1434,"Autauga","AL"
"26091",1515,1277,1371,"Lenawee","MI"
"26001",1661,1397,102,"Alcona","MI"
"19009",1762,1516,48,"Audubon","IA"
"26111",1874,1500,1337,"Midland","MI"
"18183",1501,1354,541,"Whitley","IN"
"20051",2549,2158,333,"Ellis","KS"
"17079",NA,NA,NA,"Jasper","IL"
"26017",1500,1240,1392,"Bay","MI"
"17007",1840,1633,1214,"Boone","IL"
"19043",1564,1356,61,"Clayton","IA"
"18087",1454,1271,342,"LaGrange","IN"
"28033",2120,1859,6054,"DeSoto","MS"
"48053",2092,1502,681,"Burnet","TX"
"28135",NA,NA,NA,"Tallahatchie","MS"
"42093",1242,1227,158,"Montour","PA"
"48413",NA,NA,NA,"Schleicher","TX"
"18039",1423,1224,2936,"Elkhart","IN"
"28109",2569,2388,846,"Pearl River","MS"
"13255",1802,1565,1571,"Spalding","GA"
"19029",1701,1499,234,"Cass","IA"
"21067",2244,1995,5814,"Fayette","KY"
"48085",2950,2393,23283,"Collin","TX"
"54063",NA,NA,NA,"Monroe","WV"
"51121",1588,1357,2607,"Montgomery","VA"
"19045",1561,1449,466,"Clinton","IA"
"36003",1351,1110,190,"Allegany","NY"
"46047",2794,2373,130,"Fall River","SD"
"13085",2075,1718,935,"Dawson","GA"
"18067",1511,1314,1536,"Howard","IN"
"20081",NA,NA,NA,"Haskell","KS"
"48397",2853,2382,3097,"Rockwall","TX"
"48185",2265,1869,288,"Grimes","TX"
"20091",2663,2352,18925,"Johnson","KS"
"38015",2196,1974,1887,"Burleigh","ND"
"46029",2005,1789,529,"Codington","SD"
"48507",NA,NA,NA,"Zavala","TX"
"20075",NA,NA,NA,"Hamilton","KS"
"38001",NA,NA,NA,"Adams","ND"
"01031",2194,1998,1928,"Coffee","AL"
"19165",1947,1817,136,"Shelby","IA"
"26093",2225,1847,3381,"Livingston","MI"
"48473",2625,1992,803,"Waller","TX"
"72043",NA,NA,NA,"Coamo",NA
"38039",NA,NA,NA,"Griggs","ND"
"13111",2048,1737,584,"Fannin","GA"
"26013",NA,NA,NA,"Baraga","MI"
"19063",1489,1437,57,"Emmet","IA"
"55025",1601,1287,4513,"Dane","WI"
"05115",1917,1699,975,"Pope","AR"
"19005",1448,1320,28,"Allamakee","IA"
"29015",2055,1747,227,"Benton","MO"
"55103",1690,1363,121,"Richland","WI"
"05141",1968,1629,240,"Van Buren","AR"
"22049",1737,1394,132,"Jackson","LA"
"55063",1546,1301,1143,"La Crosse","WI"
"37139",2086,1916,1232,"Pasquotank","NC"
"29067",NA,NA,NA,"Douglas","MO"
"48317",2990,2400,36,"Martin","TX"
"22065",NA,NA,NA,"Madison","LA"
"29101",2211,1971,1463,"Johnson","MO"
"40011",2327,2104,51,"Blaine","OK"
"40015",2417,2227,149,"Caddo","OK"
"08059",3179,2866,15083,"Jefferson","CO"
"29123",1662,1486,101,"Madison","MO"
"48383",NA,NA,NA,"Reagan","TX"
"40137",2437,2199,598,"Stephens","OK"
"29185",2111,1895,78,"St. Clair","MO"
"08047",2935,2538,201,"Gilpin","CO"
"48487",2722,2236,127,"Wilbarger","TX"
"08073",3039,3107,60,"Lincoln","CO"
"41011",1237,1016,972,"Coos","OR"
"08119",2839,2577,835,"Teller","CO"
"48059",2676,2113,221,"Callahan","TX"
"48259",2650,1992,708,"Kendall","TX"
"48315",2124,1800,75,"Marion","TX"
"40001",NA,NA,NA,"Adair","OK"
"48203",1835,1476,694,"Harrison","TX"
"36095",1582,1247,354,"Schoharie","NY"
"48459",1957,1571,518,"Upshur","TX"
"31067",2408,2139,348,"Gage","NE"
"37129",3376,3021,6455,"New Hanover","NC"
"38063",NA,NA,NA,"Nelson","ND"
"17107",1649,1427,229,"Logan","IL"
"26049",1663,1403,5906,"Genesee","MI"
"37137",2685,2467,256,"Pamlico","NC"
"48343",2558,2051,93,"Morris","TX"
"39041",1733,1445,3885,"Delaware","OH"
"48451",1781,1454,2769,"Tom Green","TX"
"72113",NA,NA,NA,"Ponce",NA
"26043",1326,1088,220,"Dickinson","MI"
"40033",2226,2074,32,"Cotton","OK"
"18105",1835,1567,2013,"Monroe","IN"
"40083",3544,3225,1013,"Logan","OK"
"51710",2051,1732,7058,"Norfolk","VA"
"36023",1395,1163,400,"Cortland","NY"
"48375",2553,2004,1808,"Potter","TX"
"48079",NA,NA,NA,"Cochran","TX"
"16003",1564,1483,49,"Adams","ID"
"40007",3171,3004,26,"Beaver","OK"
"55045",1663,1332,280,"Green","WI"
"18063",1919,1666,3837,"Hendricks","IN"
"18179",1500,1320,496,"Wells","IN"
"28015",2576,2390,21,"Carroll","MS"
"46015",NA,NA,NA,"Brule","SD"
"51510",2605,2273,3128,"Alexandria","VA"
"19117",2222,1912,90,"Lucas","IA"
"20089",NA,NA,NA,"Jewell","KS"
"51025",1696,1381,152,"Brunswick","VA"
"48341",2839,2379,284,"Moore","TX"
"27049",2352,2066,1389,"Goodhue","MN"
"24045",1855,1600,2660,"Wicomico","MD"
"42073",1160,928,1267,"Lawrence","PA"
"37197",1317,1127,677,"Yadkin","NC"
"46003",NA,NA,NA,"Aurora","SD"
"54001",1464,1232,62,"Barbour","WV"
"37157",1239,1015,2158,"Rockingham","NC"
"48211",NA,NA,NA,"Hemphill","TX"
"46121",NA,NA,NA,"Todd","SD"
"72129",NA,NA,NA,"San Lorenzo",NA
"17121",1864,1721,174,"Marion","IL"
"42059",1352,974,176,"Greene","PA"
"18069",1457,1267,533,"Huntington","IN"
"42115",1220,1010,351,"Susquehanna","PA"
"27103",2108,1904,840,"Nicollet","MN"
"36001",1600,1162,4139,"Albany","NY"
"20177",2164,1994,3139,"Shawnee","KS"
"48127",NA,NA,NA,"Dimmit","TX"
"48319",NA,NA,NA,"Mason","TX"
"28155",NA,NA,NA,"Webster","MS"
"21223",1886,1705,115,"Trimble","KY"
"12041",2167,1804,223,"Gilchrist","FL"
"01087",2114,1811,63,"Macon","AL"
"40133",2606,2493,145,"Seminole","OK"
"08039",3856,3427,842,"Elbert","CO"
"28051",NA,NA,NA,"Holmes","MS"
"37143",2449,2129,356,"Perquimans","NC"
"31047",2527,2226,314,"Dawson","NE"
"19111",1680,1512,172,"Lee","IA"
"19083",2002,1738,160,"Hardin","IA"
"51093",2123,1819,1621,"Isle of Wight","VA"
"47169",1866,1553,205,"Trousdale","TN"
"17185",NA,NA,NA,"Wabash","IL"
"20093",NA,NA,NA,"Kearny","KS"
"31167",2463,2347,68,"Stanton","NE"
"48099",1690,1483,1942,"Coryell","TX"
"20079",2174,1918,521,"Harvey","KS"
"21219",2429,1911,98,"Todd","KY"
"51049",1443,1248,216,"Cumberland","VA"
"48011",NA,NA,NA,"Armstrong","TX"
"13133",2692,2169,334,"Greene","GA"
"29079",1748,1670,77,"Grundy","MO"
"28069",2668,2510,35,"Kemper","MS"
"26069",1629,1450,230,"Iosco","MI"
"39109",1357,1154,2150,"Miami","OH"
"39149",1479,1219,540,"Shelby","OH"
"05043",2186,1865,178,"Drew","AR"
"72065",NA,NA,NA,"Hatillo",NA
"47035",1566,1402,779,"Cumberland","TN"
"20063",NA,NA,NA,"Gove","KS"
"55005",1541,1323,340,"Barron","WI"
"29203",NA,NA,NA,"Shannon","MO"
"20199",NA,NA,NA,"Wallace","KS"
"51179",1958,1638,5595,"Stafford","VA"
"08003",1827,1509,165,"Alamosa","CO"
"29135",2052,1791,117,"Moniteau","MO"
"51700",1882,1701,5438,"Newport News","VA"
"28129",2605,2327,55,"Smith","MS"
"48041",1965,1609,3393,"Brazos","TX"
"40055",2464,2312,55,"Greer","OK"
"31179",2451,2135,90,"Wayne","NE"
"51097",1748,1399,173,"King and Queen","VA"
"21037",3045,2427,1658,"Campbell","KY"
"48069",NA,NA,NA,"Castro","TX"
"24011",1547,1326,1002,"Caroline","MD"
"17123",1683,1627,134,"Marshall","IL"
"47023",1765,1622,284,"Chester","TN"
"27101",2007,1828,115,"Murray","MN"
"18023",1693,1513,343,"Clinton","IN"
"16051",1742,1407,597,"Jefferson","ID"
"18149",1603,1463,278,"Starke","IN"
"22061",1648,1412,730,"Lincoln","LA"
"31135",NA,NA,NA,"Perkins","NE"
"26073",1582,1357,432,"Isabella","MI"
"38003",1778,1493,120,"Barnes","ND"
"05059",2021,1774,416,"Hot Spring","AR"
"37081",1547,1260,14408,"Guilford","NC"
"19077",1967,1712,144,"Guthrie","IA"
"19027",1744,1610,210,"Carroll","IA"
"26085",1526,1350,55,"Lake","MI"
"26117",2353,2073,85,"Montcalm","MI"
"17047",NA,NA,NA,"Edwards","IL"
"40073",3052,2780,241,"Kingfisher","OK"
"47021",1842,1594,1370,"Cheatham","TN"
"46079",2309,2124,145,"Lake","SD"
"45039",1691,1476,275,"Fairfield","SC"
"31037",2431,2112,87,"Colfax","NE"
"56031",2318,2058,242,"Platte","WY"
"39153",1455,1197,10301,"Summit","OH"
"39025",1490,1266,3430,"Clermont","OH"
"13113",2306,1985,4225,"Fayette","GA"
"08091",2097,1819,159,"Ouray","CO"
"27109",2217,1969,3660,"Olmsted","MN"
"13209",2295,2097,56,"Montgomery","GA"
"39037",1399,1210,445,"Darke","OH"
"12067",NA,NA,NA,"Lafayette","FL"
"48021",2071,1605,1047,"Bastrop","TX"
"50019",1354,1092,146,"Orleans","VT"
"19131",1636,1377,49,"Mitchell","IA"
"47115",1863,1525,428,"Marion","TN"
"37089",1491,1278,2821,"Henderson","NC"
"18111",1771,1601,277,"Newton","IN"
"17105",1720,1514,292,"Livingston","IL"
"13035",1948,1670,544,"Butts","GA"
"16081",2056,1640,204,"Teton","ID"
"13015",1828,1581,2982,"Bartow","GA"
"48051",2406,1772,156,"Burleson","TX"
"54009",1296,1111,190,"Brooke","WV"
"28159",2483,2059,48,"Winston","MS"
"72001",NA,NA,NA,"Adjuntas",NA
"54019",1346,1135,235,"Fayette","WV"
"12045",3750,3061,258,"Gulf","FL"
"53069",1851,1564,99,"Wahkiakum","WA"
"72093",NA,NA,NA,"Maricao",NA
"21237",NA,NA,NA,"Wolfe","KY"
"26147",1924,1630,2745,"St. Clair","MI"
"31039",2351,2141,112,"Cuming","NE"
"38047",NA,NA,NA,"Logan","ND"
"37179",1959,1705,7929,"Union","NC"
"38079",NA,NA,NA,"Rolette","ND"
"13261",1861,1581,385,"Sumter","GA"
"29091",1925,1682,518,"Howell","MO"
"48033",NA,NA,NA,"Borden","TX"
"22083",1644,1445,203,"Richland","LA"
"48207",NA,NA,NA,"Haskell","TX"
"72071",NA,NA,NA,"Isabela",NA
"37063",1640,1374,10928,"Durham","NC"
"55087",1265,1051,2718,"Outagamie","WI"
"48489",2216,2044,69,"Willacy","TX"
"24029",1641,1383,607,"Kent","MD"
"28139",2023,1760,53,"Tippah","MS"
"45025",1371,1157,246,"Chesterfield","SC"
"19179",1612,1496,477,"Wapello","IA"
"29051",1888,1679,1082,"Cole","MO"
"53043",1925,1661,177,"Lincoln","WA"
"48379",2067,1716,119,"Rains","TX"
"40057",NA,NA,NA,"Harmon","OK"
"17005",2255,1848,128,"Bond","IL"
"01111",1972,1787,245,"Randolph","AL"
"13019",2031,1685,279,"Berrien","GA"
"48045",NA,NA,NA,"Briscoe","TX"
"20039",NA,NA,NA,"Decatur","KS"
"55105",1422,1182,1996,"Rock","WI"
"31183",NA,NA,NA,"Wheeler","NE"
"48193",2759,2070,61,"Hamilton","TX"
"20083",NA,NA,NA,"Hodgeman","KS"
"48233",2147,1892,300,"Hutchinson","TX"
"29081",1839,1480,50,"Harrison","MO"
"21035",2297,2087,527,"Calloway","KY"
"20173",2425,2179,12916,"Sedgwick","KS"
"27113",1844,1564,242,"Pennington","MN"
"28013",1947,1686,32,"Calhoun","MS"
"72103",NA,NA,NA,"Naguabo",NA
"20175",2342,2145,343,"Seward","KS"
"56011",NA,NA,NA,"Crook","WY"
"13143",2371,1937,756,"Haralson","GA"
"48389",NA,NA,NA,"Reeves","TX"
"17051",1829,1650,79,"Fayette","IL"
"31079",2202,2012,1066,"Hall","NE"
"40043",NA,NA,NA,"Dewey","OK"
"72131",NA,NA,NA,"San Sebastián",NA
"13149",1987,1821,203,"Heard","GA"
"18177",1353,1211,804,"Wayne","IN"
"31095",2195,2185,54,"Jefferson","NE"
"54029",1203,1009,238,"Hancock","WV"
"31017",NA,NA,NA,"Brown","NE"
"20009",2304,2151,152,"Barton","KS"
"22073",1709,1323,2839,"Ouachita","LA"
"48089",2091,1935,205,"Colorado","TX"
"19139",1551,1359,469,"Muscatine","IA"
"31159",2693,2317,318,"Seward","NE"
"18107",1665,1509,541,"Montgomery","IN"
"18025",1971,1855,118,"Crawford","IN"
"05045",2115,1815,3848,"Faulkner","AR"
"18157",1509,1302,2450,"Tippecanoe","IN"
"39021",1445,1259,522,"Champaign","OH"
"48165",2397,2018,187,"Gaines","TX"
"39081",1388,1217,642,"Jefferson","OH"
"48269",NA,NA,NA,"King","TX"
"39043",1465,1279,1064,"Erie","OH"
"17019",1796,1506,2064,"Champaign","IL"
"35019",NA,NA,NA,"Guadalupe","NM"
"40125",2668,2394,867,"Pottawatomie","OK"
"20155",2134,1952,936,"Reno","KS"
"13011",1854,1576,307,"Banks","GA"
"48421",NA,NA,NA,"Sherman","TX"
"27091",1949,1694,379,"Martin","MN"
"06077",1670,1271,18659,"San Joaquin","CA"
"19123",1665,1532,251,"Mahaska","IA"
"38041",NA,NA,NA,"Hettinger","ND"
"51770",1207,1005,2952,"Roanoke","VA"
"36101",1461,1214,726,"Steuben","NY"
"72007",NA,NA,NA,"Aguas Buenas",NA
"18047",1955,1665,204,"Franklin","IN"
"40105",2039,1881,35,"Nowata","OK"
"05053",2080,1815,490,"Grant","AR"
"18053",1422,1265,818,"Grant","IN"
"13213",1643,1474,642,"Murray","GA"
"46007",NA,NA,NA,"Bennett","SD"
"17125",1817,1620,79,"Mason","IL"
"27033",2074,1848,154,"Cottonwood","MN"
"48279",2414,2043,82,"Lamb","TX"
"19153",1699,1491,15720,"Polk","IA"
"53049",1560,1270,334,"Pacific","WA"
"51111",1716,1408,128,"Lunenburg","VA"
"47003",1833,1579,873,"Bedford","TN"
"17119",1847,1640,5151,"Madison","IL"
"06001",2412,1636,14210,"Alameda","CA"
"06073",2227,1593,42977,"San Diego","CA"
"18151",1612,1373,568,"Steuben","IN"
"18167",1662,1464,1432,"Vigo","IN"
"20125",NA,NA,NA,"Montgomery","KS"
"21055",1991,1776,70,"Crittenden","KY"
"26141",1907,1533,81,"Presque Isle","MI"
"27119",1921,1719,459,"Polk","MN"
"29209",2312,1982,633,"Stone","MO"
"28103",NA,NA,NA,"Noxubee","MS"
"31133",NA,NA,NA,"Pawnee","NE"
"34029",2197,1727,18611,"Ocean","NJ"
"36055",1509,1043,13718,"Monroe","NY"
"35007",1717,1519,150,"Colfax","NM"
"37117",1843,1621,346,"Martin","NC"
"37015",2047,1789,82,"Bertie","NC"
"37009",1609,1376,318,"Ashe","NC"
"45003",1879,1584,4574,"Aiken","SC"
"38013",NA,NA,NA,"Burke","ND"
"48321",2932,2683,455,"Matagorda","TX"
"48057",2381,1983,182,"Calhoun","TX"
"01047",2246,2037,279,"Dallas","AL"
"17083",2036,1692,193,"Jersey","IL"
"48095",NA,NA,NA,"Concho","TX"
"20061",2258,2042,1247,"Geary","KS"
"23001",1136,913,1753,"Androscoggin","ME"
"41069",NA,NA,NA,"Wheeler","OR"
"47001",1572,1383,1871,"Anderson","TN"
"29107",2113,1844,726,"Lafayette","MO"
"06003",NA,NA,NA,"Alpine","CA"
"29137",2019,1646,36,"Monroe","MO"
"39089",1557,1287,2861,"Licking","OH"
"05065",2101,1671,144,"Izard","AR"
"51790",1177,955,826,"Staunton","VA"
"21109",NA,NA,NA,"Jackson","KY"
"20035",NA,NA,NA,"Cowley","KS"
"37105",1642,1422,1863,"Lee","NC"
"37165",1960,1666,396,"Scotland","NC"
"46011",2176,1925,418,"Brookings","SD"
"46097",NA,NA,NA,"Miner","SD"
"51540",1628,1285,1258,"Charlottesville","VA"
"47171",1337,1188,222,"Unicoi","TN"
"55117",1109,916,1751,"Sheboygan","WI"
"53003",1362,1188,450,"Asotin","WA"
"17199",2336,2003,705,"Williamson","IL"
"39077",1452,1278,708,"Huron","OH"
"48285",2517,1914,153,"Lavaca","TX"
"31001",2428,2190,648,"Adams","NE"
"27121",2127,1886,215,"Pope","MN"
"55085",1424,1224,436,"Oneida","WI"
"39115",1835,1536,81,"Morgan","OH"
"13065",1848,1570,48,"Clinch","GA"
"26025",NA,NA,NA,"Calhoun","MI"
"37127",1923,1690,2260,"Nash","NC"
"18035",1506,1292,1744,"Delaware","IN"
"13009",1913,1653,608,"Baldwin","GA"
"20113",NA,NA,NA,"McPherson","KS"
"48361",2774,2430,1401,"Orange","TX"
"48399",2179,2042,112,"Runnels","TX"
"36035",1767,1524,726,"Fulton","NY"
"40121",2283,2061,527,"Pittsburg","OK"
"39053",1696,1500,182,"Gallia","OH"
"01075",1771,1749,68,"Lamar","AL"
"29211",NA,NA,NA,"Sullivan","MO"
"12091",3323,2813,8535,"Okaloosa","FL"
"28023",2203,1992,107,"Clarke","MS"
"27111",2088,1818,1106,"Otter Tail","MN"
"05009",1902,1625,698,"Boone","AR"
"55039",1247,1059,996,"Fond du Lac","WI"
"72091",NA,NA,NA,"Manatí",NA
"18057",2150,1796,5970,"Hamilton","IN"
"20195",NA,NA,NA,"Trego","KS"
"13197",2238,2002,79,"Marion","GA"
"36109",1777,1376,461,"Tompkins","NY"
"48495",NA,NA,NA,"Winkler","TX"
"29213",2026,1831,969,"Taney","MO"
"55071",1174,954,722,"Manitowoc","WI"
"29141",2059,1848,208,"Morgan","MO"
"21115",2553,2154,211,"Johnson","KY"
"29097",2035,1762,3104,"Jasper","MO"
"17135",1934,1786,116,"Montgomery","IL"
"51103",2187,1721,245,"Lancaster","VA"
"51043",2006,1637,728,"Clarke","VA"
"42005",967,807,744,"Armstrong","PA"
"46039",NA,NA,NA,"Deuel","SD"
"17109",1527,1428,210,"McDonough","IL"
"13053",1885,1784,51,"Chattahoochee","GA"
"55078",NA,NA,NA,"Menominee","WI"
"28077",2910,2531,41,"Lawrence","MS"
"22003",1898,1684,130,"Allen","LA"
"46035",2086,1770,219,"Davison","SD"
"31117",NA,NA,NA,"McPherson","NE"
"01113",1893,1686,1573,"Russell","AL"
"04023",1360,1083,1097,"Santa Cruz","AZ"
"05017",2243,2214,64,"Chicot","AR"
"12061",3316,2759,3739,"Indian River","FL"
"16069",1500,1278,857,"Nez Perce","ID"
"19059",1963,1682,158,"Dickinson","IA"
"20099",NA,NA,NA,"Labette","KS"
"22115",1514,1226,860,"Vernon","LA"
"22085",1758,1483,124,"Sabine","LA"
"24005",1842,1525,26162,"Baltimore","MD"
"24003",1886,1601,22127,"Anne Arundel","MD"
"27025",2533,2278,1954,"Chisago","MN"
"28075",2205,2027,1004,"Lauderdale","MS"
"28149",2331,2059,488,"Warren","MS"
"30041",1877,1645,318,"Hill","MT"
"29217",1974,1742,234,"Vernon","MO"
"29047",2156,1912,8568,"Clay","MO"
"36081",2040,1612,15114,"Queens","NY"
"48501",2349,2242,90,"Yoakum","TX"
"06009",2821,2235,1077,"Calaveras","CA"
"13171",1977,1666,346,"Lamar","GA"
"47185",1674,1385,311,"White","TN"
"20141",NA,NA,NA,"Osborne","KS"
"48145",2168,1788,129,"Falls","TX"
"24023",1570,1351,449,"Garrett","MD"
"18175",1788,1620,433,"Washington","IN"
"31101",2702,2505,45,"Keith","NE"
"72127",NA,NA,NA,"San Juan",NA
"17035",1760,1802,37,"Cumberland","IL"
"28057",2053,1847,110,"Itawamba","MS"
"20053",NA,NA,NA,"Ellsworth","KS"
"29089",1842,1698,61,"Howard","MO"
"48369",2163,2183,63,"Parmer","TX"
"27067",2128,1926,785,"Kandiyohi","MN"
"20119",NA,NA,NA,"Meade","KS"
"29023",2060,1717,407,"Butler","MO"
"39103",1417,1249,3800,"Medina","OH"
"40003",NA,NA,NA,"Alfalfa","OK"
"12093",2857,2583,390,"Okeechobee","FL"
"28131",2730,2705,148,"Stone","MS"
"18031",1695,1454,305,"Decatur","IN"
"21235",2270,1928,116,"Whitley","KY"
"32033",1178,974,90,"White Pine","NV"
"35059",2590,2192,30,"Union","NM"
"39079",1635,1450,261,"Jackson","OH"
"40071",2303,2001,684,"Kay","OK"
"39143",1484,1272,691,"Sandusky","OH"
"41001",1217,1085,283,"Baker","OR"
"01125",1971,1709,4105,"Tuscaloosa","AL"
"01035",2013,1882,54,"Conecuh","AL"
"01095",2122,1855,1593,"Marshall","AL"
"04021",1381,1072,7988,"Pinal","AZ"
"06089",2094,1635,4398,"Shasta","CA"
"13141",1950,1723,42,"Hancock","GA"
"13223",1884,1664,5872,"Paulding","GA"
"17147",2041,1519,184,"Piatt","IL"
"17103",1759,1546,269,"Lee","IL"
"02068",NA,NA,NA,"Denali","AK"
"06013",2204,1569,18968,"Contra Costa","CA"
"12019",2370,2041,5483,"Clay","FL"
"13243",NA,NA,NA,"Randolph","GA"
"18081",1780,1558,3233,"Johnson","IN"
"20207",NA,NA,NA,"Woodson","KS"
"20165",NA,NA,NA,"Rush","KS"
"21229",1868,1654,135,"Washington","KY"
"22055",2053,1729,5577,"Lafayette","LA"
"26113",1935,1686,95,"Missaukee","MI"
"27171",2532,2270,5189,"Wright","MN"
"28073",2473,2213,1213,"Lamar","MS"
"29229",NA,NA,NA,"Wright","MO"
"30103",NA,NA,NA,"Treasure","MT"
"31093",2476,2262,67,"Howard","NE"
"31041",2571,2357,65,"Custer","NE"
"21193",NA,NA,NA,"Perry","KY"
"37041",2470,2272,298,"Chowan","NC"
"31141",2228,1993,561,"Platte","NE"
"39031",1557,1358,228,"Coshocton","OH"
"42069",1381,1159,3203,"Lackawanna","PA"
"46093",2432,2185,737,"Meade","SD"
"51047",1637,1325,2273,"Culpeper","VA"
"47041",1709,1517,269,"DeKalb","TN"
"48335",2063,2014,62,"Mitchell","TX"
"48043",1937,1545,112,"Brewster","TX"
"51085",1604,1312,5419,"Hanover","VA"
"54101",NA,NA,NA,"Webster","WV"
"51570",1506,1288,789,"Colonial Heights","VA"
"51195",1458,1199,303,"Wise","VA"
"72073",NA,NA,NA,"Jayuya",NA
"72029",NA,NA,NA,"Canóvanas",NA
"55093",1886,1585,675,"Pierce","WI"
"56025",1809,1587,2075,"Natrona","WY"
"53019",1850,1411,80,"Ferry","WA"
"33017",1525,1242,2727,"Strafford","NH"
"26165",NA,NA,NA,"Wexford","MI"
"36097",1521,1117,106,"Schuyler","NY"
"12063",2489,2213,459,"Jackson","FL"
"39071",1684,1437,377,"Highland","OH"
"36079",2078,1620,2254,"Putnam","NY"
"40115",2201,1912,212,"Ottawa","OK"
"39085",1346,1146,4914,"Lake","OH"
"41021",1455,1163,26,"Gilliam","OR"
"51027",NA,NA,NA,"Buchanan","VA"
"47029",1656,1441,336,"Cocke","TN"
"01043",1958,1757,1400,"Cullman","AL"
"02016",NA,NA,NA,"Aleutians West","AK"
"12071",3120,2608,18031,"Lee","FL"
"12069",2375,1951,8932,"Lake","FL"
"13305",1990,1779,569,"Wayne","GA"
"17017",1822,1408,31,"Cass","IL"
"18071",1499,1352,708,"Jackson","IN"
"19169",1785,1564,1915,"Story","IA"
"21137",1583,1324,262,"Lincoln","KY"
"21167",2091,1734,369,"Mercer","KY"
"19105",1746,1551,175,"Jones","IA"
"19135",1915,1674,59,"Monroe","IA"
"29029",2244,1904,717,"Camden","MO"
"28031",2731,2367,93,"Covington","MS"
"21097",1895,1552,208,"Harrison","KY"
"29083",2088,1824,329,"Henry","MO"
"30037",NA,NA,NA,"Golden Valley","MT"
"31051",2603,2439,46,"Dixon","NE"
"30049",1896,1673,2120,"Lewis and Clark","MT"
"21127",2155,1735,83,"Lawrence","KY"
"40145",2637,2275,1949,"Wagoner","OK"
"42079",1178,924,4966,"Luzerne","PA"
"48275",NA,NA,NA,"Knox","TX"
"51059",2338,1926,34638,"Fairfax","VA"
"51157",1798,1505,317,"Rappahannock","VA"
"51075",2137,1652,1087,"Goochland","VA"
"51191",1465,1211,643,"Washington","VA"
"54037",1757,1454,2058,"Jefferson","WV"
"72047",NA,NA,NA,"Corozal",NA
"01003",2775,2321,5049,"Baldwin","AL"
"51115",2320,1920,255,"Mathews","VA"
"55097",1387,1119,553,"Portage","WI"
"54087",1657,1530,67,"Roane","WV"
"06049",1876,1590,80,"Modoc","CA"
"36121",1214,964,375,"Wyoming","NY"
"19125",1748,1584,703,"Marion","IA"
"26033",1670,1413,197,"Chippewa","MI"
"20041",2266,2080,384,"Dickinson","KS"
"39167",1505,1276,745,"Washington","OH"
"28125",NA,NA,NA,"Sharkey","MS"
"31163",NA,NA,NA,"Sherman","NE"
"31009",NA,NA,NA,"Blaine","NE"
"31129",NA,NA,NA,"Nuckolls","NE"
"05083",1824,1472,238,"Logan","AR"
"42017",1917,1560,18289,"Bucks","PA"
"46009",NA,NA,NA,"Bon Homme","SD"
"46103",2340,2090,2644,"Pennington","SD"
"48175",2626,2383,61,"Goliad","TX"
"18153",1786,1670,164,"Sullivan","IN"
"21101",2047,1919,455,"Henderson","KY"
"48251",2548,2030,3708,"Johnson","TX"
