"FIPS","mean_premium","median_premium","n_obs","NAME","StateAbb"
"01105",NA,NA,NA,"Perry","AL"
"54051",1129,936,420,"Marshall","WV"
"01107",1706,1546,136,"Pickens","AL"
"51069",1315,1054,4719,"Frederick","VA"
"54065",1288,1140,348,"Morgan","WV"
"28053",NA,NA,NA,"Humphreys","MS"
"29063",1569,1430,141,"DeKalb","MO"
"29197",NA,NA,NA,"Schuyler","MO"
"51063",1218,1048,485,"Floyd","VA"
"54049",1186,1007,959,"Marion","WV"
"54033",1228,1053,1071,"Harrison","WV"
"39051",1290,1144,547,"Fulton","OH"
"54021",NA,NA,NA,"Gilmer","WV"
"29049",1770,1559,549,"Clinton","MO"
"47055",1511,1325,658,"Giles","TN"
"72019",NA,NA,NA,"Barranquitas",NA
"54005",1595,1337,165,"Boone","WV"
"72037",NA,NA,NA,"Ceiba",NA
"72051",NA,NA,NA,"Dorado",NA
"28045",2947,2698,734,"Hancock","MS"
"28099",1851,1623,223,"Neshoba","MS"
"26079",1506,1300,253,"Kalkaska","MI"
"05111",1523,1335,292,"Poinsett","AR"
"12035",1614,1269,4513,"Flagler","FL"
"12133",1734,1579,292,"Washington","FL"
"12107",1569,1296,819,"Putnam","FL"
"12117",2134,1825,14326,"Seminole","FL"
"13087",1795,1483,501,"Decatur","GA"
"40119",2150,1879,1379,"Payne","OK"
"28021",NA,NA,NA,"Claiborne","MS"
"46049",NA,NA,NA,"Faulk","SD"
"28035",2129,1942,1216,"Forrest","MS"
"54067",1314,1099,126,"Nicholas","WV"
"72119",NA,NA,NA,"Río Grande",NA
"72099",NA,NA,NA,"Moca",NA
"18135",1360,1267,275,"Randolph","IN"
"54079",1330,1140,1223,"Putnam","WV"
"35049",1595,1289,3988,"Santa Fe","NM"
"13275",2036,1752,926,"Thomas","GA"
"35041",2053,1788,461,"Roosevelt","NM"
"38075",NA,NA,NA,"Renville","ND"
"17057",1295,1103,477,"Fulton","IL"
"28009",2148,1600,68,"Benton","MS"
"49057",1133,925,10691,"Weber","UT"
"19095",1655,1369,243,"Iowa","IA"
"19047",1355,1184,188,"Crawford","IA"
"72077",NA,NA,NA,"Juncos",NA
"17045",1339,1290,113,"Edgar","IL"
"41033",1131,840,2393,"Josephine","OR"
"13309",NA,NA,NA,"Wheeler","GA"
"35033",NA,NA,NA,"Mora","NM"
"51678",1171,954,329,"Lexington","VA"
"38049",1580,1425,68,"McHenry","ND"
"17183",1336,1201,790,"Vermilion","IL"
"20105",NA,NA,NA,"Lincoln","KS"
"01001",1495,1373,2086,"Autauga","AL"
"26091",1962,1734,2183,"Lenawee","MI"
"26001",1267,1182,180,"Alcona","MI"
"19009",1636,1491,63,"Audubon","IA"
"26111",1721,1411,1891,"Midland","MI"
"18183",1364,1194,664,"Whitley","IN"
"20051",2114,1915,412,"Ellis","KS"
"17079",NA,NA,NA,"Jasper","IL"
"26017",1308,1105,1895,"Bay","MI"
"17007",1579,1347,960,"Boone","IL"
"19043",1250,1139,75,"Clayton","IA"
"18087",1368,1138,502,"LaGrange","IN"
"28033",1764,1540,7167,"DeSoto","MS"
"48053",2227,1654,898,"Burnet","TX"
"28135",NA,NA,NA,"Tallahatchie","MS"
"42093",1191,903,192,"Montour","PA"
"48413",NA,NA,NA,"Schleicher","TX"
"18039",1243,1061,3421,"Elkhart","IN"
"28109",2260,2118,1042,"Pearl River","MS"
"13255",1526,1342,1685,"Spalding","GA"
"19029",1375,1193,344,"Cass","IA"
"21067",1848,1564,8352,"Fayette","KY"
"48085",2636,2083,31096,"Collin","TX"
"54063",NA,NA,NA,"Monroe","WV"
"51121",1434,1222,3597,"Montgomery","VA"
"19045",1385,1215,556,"Clinton","IA"
"36003",1066,874,371,"Allegany","NY"
"46047",2201,1895,168,"Fall River","SD"
"13085",1957,1633,1018,"Dawson","GA"
"18067",1256,1105,1637,"Howard","IN"
"20081",NA,NA,NA,"Haskell","KS"
"48397",2596,2152,3761,"Rockwall","TX"
"48185",2144,1745,314,"Grimes","TX"
"20091",2154,1902,24803,"Johnson","KS"
"38015",1953,1756,2549,"Burleigh","ND"
"46029",1621,1449,672,"Codington","SD"
"48507",NA,NA,NA,"Zavala","TX"
"20075",NA,NA,NA,"Hamilton","KS"
"38001",NA,NA,NA,"Adams","ND"
"01031",1810,1646,2058,"Coffee","AL"
"19165",1512,1360,153,"Shelby","IA"
"26093",2040,1732,5861,"Livingston","MI"
"48473",2710,1830,918,"Waller","TX"
"72043",NA,NA,NA,"Coamo",NA
"38039",NA,NA,NA,"Griggs","ND"
"13111",1820,1549,727,"Fannin","GA"
"26013",NA,NA,NA,"Baraga","MI"
"19063",1324,1179,74,"Emmet","IA"
"55025",1446,1125,6510,"Dane","WI"
"05115",1697,1476,1201,"Pope","AR"
"19005",1367,1198,51,"Allamakee","IA"
"29015",1652,1543,243,"Benton","MO"
"55103",1278,1003,141,"Richland","WI"
"05141",1707,1463,253,"Van Buren","AR"
"22049",1047,764,160,"Jackson","LA"
"55063",1322,1075,1394,"La Crosse","WI"
"37139",1886,1718,1600,"Pasquotank","NC"
"29067",NA,NA,NA,"Douglas","MO"
"48317",2451,1932,34,"Martin","TX"
"22065",NA,NA,NA,"Madison","LA"
"29101",1766,1574,1512,"Johnson","MO"
"40011",2632,2106,41,"Blaine","OK"
"40015",2191,1838,151,"Caddo","OK"
"08059",2369,2093,21497,"Jefferson","CO"
"29123",1554,1314,125,"Madison","MO"
"48383",NA,NA,NA,"Reagan","TX"
"40137",2181,2007,621,"Stephens","OK"
"29185",1698,1566,55,"St. Clair","MO"
"08047",2122,1819,265,"Gilpin","CO"
"48487",2254,2112,149,"Wilbarger","TX"
"08073",2250,2078,78,"Lincoln","CO"
"41011",1287,1023,1179,"Coos","OR"
"08119",1999,1797,1194,"Teller","CO"
"48059",2288,1829,234,"Callahan","TX"
"48259",2500,1776,1011,"Kendall","TX"
"48315",2029,1612,90,"Marion","TX"
"40001",NA,NA,NA,"Adair","OK"
"48203",1506,1163,830,"Harrison","TX"
"36095",1404,1208,424,"Schoharie","NY"
"48459",1953,1642,550,"Upshur","TX"
"31067",1942,1775,477,"Gage","NE"
"37129",2600,2331,8966,"New Hanover","NC"
"38063",NA,NA,NA,"Nelson","ND"
"17107",1340,1146,251,"Logan","IL"
"26049",1711,1424,8472,"Genesee","MI"
"37137",2443,2323,359,"Pamlico","NC"
"48343",2009,1791,108,"Morris","TX"
"39041",1525,1240,5034,"Delaware","OH"
"48451",1531,1234,2890,"Tom Green","TX"
"72113",NA,NA,NA,"Ponce",NA
"26043",1286,1083,389,"Dickinson","MI"
"40033",2216,2056,48,"Cotton","OK"
"18105",1516,1306,2577,"Monroe","IN"
"40083",3329,2849,1236,"Logan","OK"
"51710",2030,1699,8343,"Norfolk","VA"
"36023",2015,1595,511,"Cortland","NY"
"48375",2013,1745,1843,"Potter","TX"
"48079",NA,NA,NA,"Cochran","TX"
"16003",1437,1005,45,"Adams","ID"
"40007",2692,2587,23,"Beaver","OK"
"55045",1361,1160,339,"Green","WI"
"18063",1608,1392,4633,"Hendricks","IN"
"18179",1271,1149,598,"Wells","IN"
"28015",2225,1991,44,"Carroll","MS"
"46015",NA,NA,NA,"Brule","SD"
"51510",2171,1901,4347,"Alexandria","VA"
"19117",1612,1320,144,"Lucas","IA"
"20089",NA,NA,NA,"Jewell","KS"
"51025",1275,1085,187,"Brunswick","VA"
"48341",2219,1880,335,"Moore","TX"
"27049",1962,1696,1564,"Goodhue","MN"
"24045",1502,1223,3169,"Wicomico","MD"
"42073",1003,800,1515,"Lawrence","PA"
"37197",1200,1053,804,"Yadkin","NC"
"46003",NA,NA,NA,"Aurora","SD"
"54001",1442,1277,80,"Barbour","WV"
"37157",1087,913,2572,"Rockingham","NC"
"48211",NA,NA,NA,"Hemphill","TX"
"46121",NA,NA,NA,"Todd","SD"
"72129",NA,NA,NA,"San Lorenzo",NA
"17121",1634,1444,214,"Marion","IL"
"42059",1295,920,239,"Greene","PA"
"18069",1253,1076,737,"Huntington","IN"
"42115",1128,849,417,"Susquehanna","PA"
"27103",1663,1523,1262,"Nicollet","MN"
"36001",2230,1802,5588,"Albany","NY"
"20177",1761,1606,4121,"Shawnee","KS"
"48127",NA,NA,NA,"Dimmit","TX"
"48319",NA,NA,NA,"Mason","TX"
"28155",NA,NA,NA,"Webster","MS"
"21223",1727,1533,150,"Trimble","KY"
"12041",1515,1325,263,"Gilchrist","FL"
"01087",1740,1471,112,"Macon","AL"
"40133",2068,1932,162,"Seminole","OK"
"08039",2835,2504,1194,"Elbert","CO"
"28051",NA,NA,NA,"Holmes","MS"
"37143",2440,2170,400,"Perquimans","NC"
"31047",1918,1748,435,"Dawson","NE"
"19111",1438,1231,259,"Lee","IA"
"19083",1441,1187,194,"Hardin","IA"
"51093",1795,1527,2093,"Isle of Wight","VA"
"47169",1653,1417,179,"Trousdale","TN"
"17185",NA,NA,NA,"Wabash","IL"
"20093",NA,NA,NA,"Kearny","KS"
"31167",1899,1788,88,"Stanton","NE"
"48099",1430,1210,2251,"Coryell","TX"
"20079",1914,1739,646,"Harvey","KS"
"21219",1746,1611,99,"Todd","KY"
"51049",1256,1028,269,"Cumberland","VA"
"48011",NA,NA,NA,"Armstrong","TX"
"13133",2343,1907,417,"Greene","GA"
"29079",1377,1282,96,"Grundy","MO"
"28069",2324,2137,41,"Kemper","MS"
"26069",1479,1326,433,"Iosco","MI"
"39109",1174,945,2225,"Miami","OH"
"39149",1193,1015,616,"Shelby","OH"
"05043",1800,1563,193,"Drew","AR"
"72065",NA,NA,NA,"Hatillo",NA
"47035",1384,1226,888,"Cumberland","TN"
"20063",NA,NA,NA,"Gove","KS"
"55005",1553,1167,402,"Barron","WI"
"29203",NA,NA,NA,"Shannon","MO"
"20199",NA,NA,NA,"Wallace","KS"
"51179",1736,1421,7792,"Stafford","VA"
"08003",1291,1143,215,"Alamosa","CO"
"29135",1663,1382,113,"Moniteau","MO"
"51700",1421,1226,6775,"Newport News","VA"
"28129",2128,2036,70,"Smith","MS"
"48041",1826,1527,4207,"Brazos","TX"
"40055",2223,2127,58,"Greer","OK"
"31179",1739,1613,114,"Wayne","NE"
"51097",1498,1176,200,"King and Queen","VA"
"21037",2734,2223,2075,"Campbell","KY"
"48069",NA,NA,NA,"Castro","TX"
"24011",1357,1128,1115,"Caroline","MD"
"17123",1326,1200,138,"Marshall","IL"
"47023",1459,1351,316,"Chester","TN"
"27101",1712,1468,151,"Murray","MN"
"18023",1429,1256,407,"Clinton","IN"
"16051",1271,1029,846,"Jefferson","ID"
"18149",1410,1226,292,"Starke","IN"
"22061",1312,1114,837,"Lincoln","LA"
"31135",NA,NA,NA,"Perkins","NE"
"26073",1332,1120,531,"Isabella","MI"
"38003",1719,1407,205,"Barnes","ND"
"05059",1777,1604,552,"Hot Spring","AR"
"37081",1205,992,18421,"Guilford","NC"
"19077",1689,1472,210,"Guthrie","IA"
"19027",1468,1255,295,"Carroll","IA"
"26085",1655,1454,107,"Lake","MI"
"26117",1808,1632,105,"Montcalm","MI"
"17047",NA,NA,NA,"Edwards","IL"
"40073",2704,2325,256,"Kingfisher","OK"
"47021",1709,1440,1530,"Cheatham","TN"
"46079",1845,1492,201,"Lake","SD"
"45039",1730,1387,361,"Fairfield","SC"
"31037",1961,1679,74,"Colfax","NE"
"56031",1906,1747,213,"Platte","WY"
"39153",1209,982,13440,"Summit","OH"
"39025",1291,1058,4088,"Clermont","OH"
"13113",2056,1781,5619,"Fayette","GA"
"08091",1522,1150,233,"Ouray","CO"
"27109",1792,1589,5253,"Olmsted","MN"
"13209",1688,1567,99,"Montgomery","GA"
"39037",1186,1012,429,"Darke","OH"
"12067",NA,NA,NA,"Lafayette","FL"
"48021",1963,1527,1352,"Bastrop","TX"
"50019",1672,1344,186,"Orleans","VT"
"19131",1462,1266,70,"Mitchell","IA"
"47115",1624,1339,531,"Marion","TN"
"37089",1350,1142,3928,"Henderson","NC"
"18111",1552,1350,285,"Newton","IN"
"17105",1543,1299,318,"Livingston","IL"
"13035",1535,1362,627,"Butts","GA"
"16081",1412,1196,299,"Teton","ID"
"13015",1606,1386,3676,"Bartow","GA"
"48051",2060,1719,175,"Burleson","TX"
"54009",1178,974,255,"Brooke","WV"
"28159",2414,1958,54,"Winston","MS"
"72001",NA,NA,NA,"Adjuntas",NA
"54019",1236,1039,354,"Fayette","WV"
"12045",2807,2392,299,"Gulf","FL"
"53069",1489,1258,94,"Wahkiakum","WA"
"72093",NA,NA,NA,"Maricao",NA
"21237",NA,NA,NA,"Wolfe","KY"
"26147",1622,1393,4354,"St. Clair","MI"
"31039",1774,1591,169,"Cuming","NE"
"38047",NA,NA,NA,"Logan","ND"
"37179",1430,1166,10420,"Union","NC"
"38079",NA,NA,NA,"Rolette","ND"
"13261",1652,1354,490,"Sumter","GA"
"29091",1607,1414,535,"Howell","MO"
"48033",NA,NA,NA,"Borden","TX"
"22083",1337,1003,182,"Richland","LA"
"48207",NA,NA,NA,"Haskell","TX"
"72071",NA,NA,NA,"Isabela",NA
"37063",1367,1127,13298,"Durham","NC"
"55087",1105,908,3409,"Outagamie","WI"
"48489",2220,1920,74,"Willacy","TX"
"24029",1399,1168,663,"Kent","MD"
"28139",1745,1640,113,"Tippah","MS"
"45025",1276,1045,283,"Chesterfield","SC"
"19179",1240,1115,654,"Wapello","IA"
"29051",1594,1417,1189,"Cole","MO"
"53043",1552,1286,229,"Lincoln","WA"
"48379",2217,1892,130,"Rains","TX"
"40057",NA,NA,NA,"Harmon","OK"
"17005",1665,1456,144,"Bond","IL"
"01111",1650,1572,288,"Randolph","AL"
"13019",1730,1501,308,"Berrien","GA"
"48045",NA,NA,NA,"Briscoe","TX"
"20039",NA,NA,NA,"Decatur","KS"
"55105",1236,995,2410,"Rock","WI"
"31183",NA,NA,NA,"Wheeler","NE"
"48193",2571,1875,66,"Hamilton","TX"
"20083",NA,NA,NA,"Hodgeman","KS"
"48233",1833,1605,296,"Hutchinson","TX"
"29081",1306,1193,54,"Harrison","MO"
"21035",2023,1726,641,"Calloway","KY"
"20173",2088,1876,16387,"Sedgwick","KS"
"27113",1482,1356,350,"Pennington","MN"
"28013",1821,1493,50,"Calhoun","MS"
"72103",NA,NA,NA,"Naguabo",NA
"20175",2201,2098,338,"Seward","KS"
"56011",NA,NA,NA,"Crook","WY"
"13143",2071,1694,899,"Haralson","GA"
"48389",NA,NA,NA,"Reeves","TX"
"17051",1476,1281,88,"Fayette","IL"
"31079",1885,1694,1366,"Hall","NE"
"40043",NA,NA,NA,"Dewey","OK"
"72131",NA,NA,NA,"San Sebastián",NA
"13149",1506,1360,247,"Heard","GA"
"18177",1216,1071,709,"Wayne","IN"
"31095",1647,1471,88,"Jefferson","NE"
"54029",1145,936,391,"Hancock","WV"
"31017",NA,NA,NA,"Brown","NE"
"20009",1974,1857,221,"Barton","KS"
"22073",1340,961,3326,"Ouachita","LA"
"48089",2056,1690,234,"Colorado","TX"
"19139",1347,1165,680,"Muscatine","IA"
"31159",2057,1870,421,"Seward","NE"
"18107",1396,1240,706,"Montgomery","IN"
"18025",1639,1385,105,"Crawford","IN"
"05045",1809,1515,4314,"Faulkner","AR"
"18157",1256,1071,3128,"Tippecanoe","IN"
"39021",1297,1122,703,"Champaign","OH"
"48165",2416,1904,231,"Gaines","TX"
"39081",1262,1078,658,"Jefferson","OH"
"48269",NA,NA,NA,"King","TX"
"39043",1276,1059,1435,"Erie","OH"
"17019",1447,1186,2270,"Champaign","IL"
"35019",NA,NA,NA,"Guadalupe","NM"
"40125",2247,2019,1042,"Pottawatomie","OK"
"20155",1886,1706,1228,"Reno","KS"
"13011",1637,1407,339,"Banks","GA"
"48421",NA,NA,NA,"Sherman","TX"
"27091",1501,1314,376,"Martin","MN"
"06077",1457,1082,22828,"San Joaquin","CA"
"19123",1322,1166,342,"Mahaska","IA"
"38041",NA,NA,NA,"Hettinger","ND"
"51770",1052,865,3981,"Roanoke","VA"
"36101",1302,972,1084,"Steuben","NY"
"72007",NA,NA,NA,"Aguas Buenas",NA
"18047",1359,1224,213,"Franklin","IN"
"40105",1860,1693,39,"Nowata","OK"
"05053",1732,1567,426,"Grant","AR"
"18053",1251,1100,704,"Grant","IN"
"13213",1382,1192,772,"Murray","GA"
"46007",NA,NA,NA,"Bennett","SD"
"17125",1400,1268,123,"Mason","IL"
"27033",1643,1461,173,"Cottonwood","MN"
"48279",2061,1936,93,"Lamb","TX"
"19153",1457,1222,19760,"Polk","IA"
"53049",1291,1053,397,"Pacific","WA"
"51111",1203,982,176,"Lunenburg","VA"
"47003",1448,1240,1059,"Bedford","TN"
"17119",1534,1321,5458,"Madison","IL"
"06001",1946,1280,19199,"Alameda","CA"
"06073",1736,1242,54938,"San Diego","CA"
"18151",1418,1199,815,"Steuben","IN"
"18167",1121,934,1580,"Vigo","IN"
"20125",NA,NA,NA,"Montgomery","KS"
"21055",1537,1392,80,"Crittenden","KY"
"26141",1555,1342,157,"Presque Isle","MI"
"27119",1567,1374,630,"Polk","MN"
"29209",1922,1672,802,"Stone","MO"
"28103",NA,NA,NA,"Noxubee","MS"
"31133",NA,NA,NA,"Pawnee","NE"
"34029",1958,1510,21072,"Ocean","NJ"
"36055",1508,1157,19383,"Monroe","NY"
"35007",1857,1661,192,"Colfax","NM"
"37117",1625,1474,423,"Martin","NC"
"37015",1789,1324,94,"Bertie","NC"
"37009",1283,1063,423,"Ashe","NC"
"45003",1603,1366,5532,"Aiken","SC"
"38013",NA,NA,NA,"Burke","ND"
"48321",2757,2377,433,"Matagorda","TX"
"48057",2281,1934,228,"Calhoun","TX"
"01047",1894,1704,405,"Dallas","AL"
"17083",1557,1360,239,"Jersey","IL"
"48095",NA,NA,NA,"Concho","TX"
"20061",1823,1671,1341,"Geary","KS"
"23001",982,759,2121,"Androscoggin","ME"
"41069",NA,NA,NA,"Wheeler","OR"
"47001",1428,1259,1953,"Anderson","TN"
"29107",1807,1579,840,"Lafayette","MO"
"06003",NA,NA,NA,"Alpine","CA"
"29137",1549,1456,58,"Monroe","MO"
"39089",1354,1078,3545,"Licking","OH"
"05065",1661,1426,125,"Izard","AR"
"51790",1089,885,1018,"Staunton","VA"
"21109",NA,NA,NA,"Jackson","KY"
"20035",NA,NA,NA,"Cowley","KS"
"37105",1397,1282,2390,"Lee","NC"
"37165",1653,1411,549,"Scotland","NC"
"46011",1615,1465,635,"Brookings","SD"
"46097",NA,NA,NA,"Miner","SD"
"51540",1357,1114,1615,"Charlottesville","VA"
"47171",1151,1023,275,"Unicoi","TN"
"55117",1028,853,2250,"Sheboygan","WI"
"53003",1096,906,547,"Asotin","WA"
"17199",1808,1532,845,"Williamson","IL"
"39077",1245,1104,985,"Huron","OH"
"48285",2216,1672,148,"Lavaca","TX"
"31001",1932,1702,779,"Adams","NE"
"27121",1890,1665,287,"Pope","MN"
"55085",1238,1042,627,"Oneida","WI"
"39115",1324,1259,88,"Morgan","OH"
"13065",1831,1485,53,"Clinch","GA"
"26025",NA,NA,NA,"Calhoun","MI"
"37127",1697,1507,2728,"Nash","NC"
"18035",1318,1117,2023,"Delaware","IN"
"13009",1707,1547,802,"Baldwin","GA"
"20113",NA,NA,NA,"McPherson","KS"
"48361",2213,1876,1382,"Orange","TX"
"48399",1799,1574,102,"Runnels","TX"
"36035",1190,951,774,"Fulton","NY"
"40121",1899,1714,661,"Pittsburg","OK"
"39053",1511,1276,218,"Gallia","OH"
"01075",1597,1408,80,"Lamar","AL"
"29211",NA,NA,NA,"Sullivan","MO"
"12091",2108,1747,10720,"Okaloosa","FL"
"28023",2173,1827,157,"Clarke","MS"
"27111",1683,1465,1382,"Otter Tail","MN"
"05009",1678,1525,646,"Boone","AR"
"55039",1154,951,1242,"Fond du Lac","WI"
"72091",NA,NA,NA,"Manatí",NA
"18057",1845,1538,8286,"Hamilton","IN"
"20195",NA,NA,NA,"Trego","KS"
"13197",1828,1571,98,"Marion","GA"
"36109",1898,1328,670,"Tompkins","NY"
"48495",NA,NA,NA,"Winkler","TX"
"29213",1780,1538,1100,"Taney","MO"
"55071",964,807,1014,"Manitowoc","WI"
"29141",1617,1372,202,"Morgan","MO"
"21115",1971,1672,229,"Johnson","KY"
"29097",1607,1387,3727,"Jasper","MO"
"17135",1505,1315,171,"Montgomery","IL"
"51103",2120,1637,287,"Lancaster","VA"
"51043",1879,1553,920,"Clarke","VA"
"42005",854,680,800,"Armstrong","PA"
"46039",NA,NA,NA,"Deuel","SD"
"17109",1265,1117,286,"McDonough","IL"
"13053",1590,1541,49,"Chattahoochee","GA"
"55078",NA,NA,NA,"Menominee","WI"
"28077",2831,2549,59,"Lawrence","MS"
"22003",1509,1232,156,"Allen","LA"
"46035",1867,1555,372,"Davison","SD"
"31117",NA,NA,NA,"McPherson","NE"
"01113",1548,1326,2265,"Russell","AL"
"04023",1153,922,1201,"Santa Cruz","AZ"
"05017",1957,1879,97,"Chicot","AR"
"12061",2394,2019,4410,"Indian River","FL"
"16069",1100,895,1146,"Nez Perce","ID"
"19059",1658,1359,182,"Dickinson","IA"
"20099",NA,NA,NA,"Labette","KS"
"22115",1060,885,839,"Vernon","LA"
"22085",1372,1129,128,"Sabine","LA"
"24005",1588,1285,30792,"Baltimore","MD"
"24003",1746,1423,27546,"Anne Arundel","MD"
"27025",2066,1800,2672,"Chisago","MN"
"28075",1936,1718,1303,"Lauderdale","MS"
"28149",2078,1811,715,"Warren","MS"
"30041",1602,1392,466,"Hill","MT"
"29217",1573,1394,310,"Vernon","MO"
"29047",1769,1498,10741,"Clay","MO"
"36081",2376,1962,18475,"Queens","NY"
"48501",1482,1145,72,"Yoakum","TX"
"06009",1829,1440,1413,"Calaveras","CA"
"13171",1567,1416,352,"Lamar","GA"
"47185",1438,1280,307,"White","TN"
"20141",NA,NA,NA,"Osborne","KS"
"48145",1969,1578,106,"Falls","TX"
"24023",1458,1167,590,"Garrett","MD"
"18175",1566,1422,395,"Washington","IN"
"31101",2182,1941,106,"Keith","NE"
"72127",NA,NA,NA,"San Juan",NA
"17035",1607,1466,62,"Cumberland","IL"
"28057",1706,1502,188,"Itawamba","MS"
"20053",NA,NA,NA,"Ellsworth","KS"
"29089",1455,1438,69,"Howard","MO"
"48369",2323,2059,79,"Parmer","TX"
"27067",1722,1499,883,"Kandiyohi","MN"
"20119",NA,NA,NA,"Meade","KS"
"29023",1706,1498,460,"Butler","MO"
"39103",1168,985,5233,"Medina","OH"
"40003",NA,NA,NA,"Alfalfa","OK"
"12093",2101,1921,437,"Okeechobee","FL"
"28131",2109,2024,161,"Stone","MS"
"18031",1379,1210,310,"Decatur","IN"
"21235",1821,1490,169,"Whitley","KY"
"32033",1096,918,127,"White Pine","NV"
"35059",1953,1814,64,"Union","NM"
"39079",1414,1227,300,"Jackson","OH"
"40071",2043,1880,790,"Kay","OK"
"39143",1268,1085,946,"Sandusky","OH"
"41001",925,748,374,"Baker","OR"
"01125",1653,1414,4666,"Tuscaloosa","AL"
"01035",1909,1733,68,"Conecuh","AL"
"01095",1704,1486,1752,"Marshall","AL"
"04021",1116,889,9771,"Pinal","AZ"
"06089",1383,1099,4965,"Shasta","CA"
"13141",1791,1447,64,"Hancock","GA"
"13223",1600,1398,7431,"Paulding","GA"
"17147",1600,1315,238,"Piatt","IL"
"17103",1450,1217,333,"Lee","IL"
"02068",NA,NA,NA,"Denali","AK"
"06013",1758,1225,24578,"Contra Costa","CA"
"12019",1617,1349,7159,"Clay","FL"
"13243",NA,NA,NA,"Randolph","GA"
"18081",1629,1384,3879,"Johnson","IN"
"20207",NA,NA,NA,"Woodson","KS"
"20165",NA,NA,NA,"Rush","KS"
"21229",1489,1364,175,"Washington","KY"
"22055",2230,1967,6300,"Lafayette","LA"
"26113",1737,1525,125,"Missaukee","MI"
"27171",2143,1916,7023,"Wright","MN"
"28073",2263,2014,1536,"Lamar","MS"
"29229",NA,NA,NA,"Wright","MO"
"30103",NA,NA,NA,"Treasure","MT"
"31093",2102,1918,99,"Howard","NE"
"31041",1792,1716,129,"Custer","NE"
"21193",NA,NA,NA,"Perry","KY"
"37041",2183,1948,382,"Chowan","NC"
"31141",1920,1672,484,"Platte","NE"
"39031",1298,1092,304,"Coshocton","OH"
"42069",1088,870,3396,"Lackawanna","PA"
"46093",2113,1896,944,"Meade","SD"
"51047",1418,1166,2680,"Culpeper","VA"
"47041",1382,1226,244,"DeKalb","TN"
"48335",1456,1159,66,"Mitchell","TX"
"48043",1720,1454,163,"Brewster","TX"
"51085",1417,1197,6944,"Hanover","VA"
"54101",NA,NA,NA,"Webster","WV"
"51570",1282,1071,951,"Colonial Heights","VA"
"51195",1301,1136,384,"Wise","VA"
"72073",NA,NA,NA,"Jayuya",NA
"72029",NA,NA,NA,"Canóvanas",NA
"55093",1536,1230,767,"Pierce","WI"
"56025",1510,1286,2953,"Natrona","WY"
"53019",1504,1255,95,"Ferry","WA"
"33017",1502,1200,3395,"Strafford","NH"
"26165",NA,NA,NA,"Wexford","MI"
"36097",1257,987,174,"Schuyler","NY"
"12063",1705,1534,579,"Jackson","FL"
"39071",1287,1153,436,"Highland","OH"
"36079",2173,1784,3780,"Putnam","NY"
"40115",1817,1677,269,"Ottawa","OK"
"39085",1195,968,6571,"Lake","OH"
"41021",1058,866,32,"Gilliam","OR"
"51027",NA,NA,NA,"Buchanan","VA"
"47029",1364,1235,382,"Cocke","TN"
"01043",1664,1474,1617,"Cullman","AL"
"02016",NA,NA,NA,"Aleutians West","AK"
"12071",2233,1822,20823,"Lee","FL"
"12069",1639,1360,9868,"Lake","FL"
"13305",1931,1792,714,"Wayne","GA"
"17017",1342,1206,37,"Cass","IL"
"18071",1247,1107,732,"Jackson","IN"
"19169",1525,1344,2171,"Story","IA"
"21137",1501,1300,314,"Lincoln","KY"
"21167",1807,1509,432,"Mercer","KY"
"19105",1519,1318,250,"Jones","IA"
"19135",1471,1187,83,"Monroe","IA"
"29029",1826,1605,828,"Camden","MO"
"28031",2301,2106,109,"Covington","MS"
"21097",1538,1225,232,"Harrison","KY"
"29083",1570,1400,369,"Henry","MO"
"30037",NA,NA,NA,"Golden Valley","MT"
"31051",2157,2012,67,"Dixon","NE"
"30049",1605,1431,2847,"Lewis and Clark","MT"
"21127",1586,1370,109,"Lawrence","KY"
"40145",2202,1873,1933,"Wagoner","OK"
"42079",1046,805,5644,"Luzerne","PA"
"48275",NA,NA,NA,"Knox","TX"
"51059",2135,1766,47392,"Fairfax","VA"
"51157",1646,1279,458,"Rappahannock","VA"
"51075",1804,1389,1439,"Goochland","VA"
"51191",1210,968,988,"Washington","VA"
"54037",1505,1239,2512,"Jefferson","WV"
"72047",NA,NA,NA,"Corozal",NA
"01003",2226,1936,5453,"Baldwin","AL"
"51115",2028,1706,309,"Mathews","VA"
"55097",1362,1111,703,"Portage","WI"
"54087",1495,1276,95,"Roane","WV"
"06049",1243,966,74,"Modoc","CA"
"36121",1178,943,616,"Wyoming","NY"
"19125",1515,1314,927,"Marion","IA"
"26033",1647,1485,383,"Chippewa","MI"
"20041",1980,1854,388,"Dickinson","KS"
"39167",1351,1156,817,"Washington","OH"
"28125",NA,NA,NA,"Sharkey","MS"
"31163",NA,NA,NA,"Sherman","NE"
"31009",NA,NA,NA,"Blaine","NE"
"31129",NA,NA,NA,"Nuckolls","NE"
"05083",1633,1359,234,"Logan","AR"
"42017",1673,1312,21998,"Bucks","PA"
"46009",NA,NA,NA,"Bon Homme","SD"
"46103",1903,1659,3668,"Pennington","SD"
"48175",2526,2208,76,"Goliad","TX"
"18153",1457,1363,181,"Sullivan","IN"
"21101",1895,1709,605,"Henderson","KY"
"48251",2177,1761,4166,"Johnson","TX"
"40087",2746,2456,1007,"McClain","OK"
"48463",1613,1478,238,"Uvalde","TX"
