"FIPS","mean_premium","median_premium","n_obs","NAME","StateAbb"
"51079",1685,1467,739,"Greene","VA"
"42125",1501,1191,4228,"Washington","PA"
"01105",NA,NA,NA,"Perry","AL"
"54051",1389,1169,411,"Marshall","WV"
"01107",2000,1915,146,"Pickens","AL"
"51069",1760,1440,3713,"Frederick","VA"
"54065",1582,1332,415,"Morgan","WV"
"28053",NA,NA,NA,"Humphreys","MS"
"29063",2070,1827,151,"DeKalb","MO"
"29197",NA,NA,NA,"Schuyler","MO"
"51063",1636,1349,377,"Floyd","VA"
"54049",1419,1150,778,"Marion","WV"
"54033",1450,1194,847,"Harrison","WV"
"39051",1645,1389,492,"Fulton","OH"
"54021",NA,NA,NA,"Gilmer","WV"
"29049",2383,2144,563,"Clinton","MO"
"47055",1927,1665,568,"Giles","TN"
"72019",NA,NA,NA,"Barranquitas",NA
"54005",1799,1520,134,"Boone","WV"
"72037",NA,NA,NA,"Ceiba",NA
"72051",NA,NA,NA,"Dorado",NA
"28045",4191,3737,638,"Hancock","MS"
"28099",2539,2136,159,"Neshoba","MS"
"26079",2093,1634,160,"Kalkaska","MI"
"05111",2142,1829,262,"Poinsett","AR"
"12035",3110,2491,4241,"Flagler","FL"
"12133",3177,2838,262,"Washington","FL"
"12107",2759,2371,792,"Putnam","FL"
"12117",3605,2990,11617,"Seminole","FL"
"13087",2224,1898,386,"Decatur","GA"
"40119",3066,2694,1393,"Payne","OK"
"28021",NA,NA,NA,"Claiborne","MS"
"46049",NA,NA,NA,"Faulk","SD"
"28035",2663,2387,1085,"Forrest","MS"
"54067",1564,1299,124,"Nicholas","WV"
"72119",NA,NA,NA,"Río Grande",NA
"72099",NA,NA,NA,"Moca",NA
"18135",1856,1573,246,"Randolph","IN"
"54079",1648,1364,1093,"Putnam","WV"
"35049",2225,1741,3267,"Santa Fe","NM"
"13275",2552,2241,813,"Thomas","GA"
"35041",2770,2588,340,"Roosevelt","NM"
"38075",NA,NA,NA,"Renville","ND"
"17057",1742,1539,387,"Fulton","IL"
"28009",2554,2108,44,"Benton","MS"
"49057",1902,1676,9496,"Weber","UT"
"19095",2394,2128,218,"Iowa","IA"
"19047",1782,1645,109,"Crawford","IA"
"72077",NA,NA,NA,"Juncos",NA
"17045",2121,1882,65,"Edgar","IL"
"41033",1608,1258,1749,"Josephine","OR"
"13309",NA,NA,NA,"Wheeler","GA"
"35033",NA,NA,NA,"Mora","NM"
"51678",1472,1205,215,"Lexington","VA"
"38049",1997,1856,49,"McHenry","ND"
"17183",1859,1623,538,"Vermilion","IL"
"20105",NA,NA,NA,"Lincoln","KS"
"01001",2083,1889,1431,"Autauga","AL"
"26091",1886,1568,1407,"Lenawee","MI"
"26001",1563,1301,106,"Alcona","MI"
"19009",2081,1845,45,"Audubon","IA"
"26111",2214,1832,1418,"Midland","MI"
"18183",1747,1606,539,"Whitley","IN"
"20051",3476,3061,353,"Ellis","KS"
"17079",NA,NA,NA,"Jasper","IL"
"26017",1809,1498,1445,"Bay","MI"
"17007",2233,1928,1157,"Boone","IL"
"19043",1810,1638,67,"Clayton","IA"
"18087",1683,1536,343,"LaGrange","IN"
"28033",2264,1943,6139,"DeSoto","MS"
"48053",2671,2139,833,"Burnet","TX"
"28135",NA,NA,NA,"Tallahatchie","MS"
"42093",1322,1237,148,"Montour","PA"
"48413",NA,NA,NA,"Schleicher","TX"
"18039",1645,1421,3105,"Elkhart","IN"
"28109",2932,2632,943,"Pearl River","MS"
"13255",2342,2016,1646,"Spalding","GA"
"19029",1930,1697,231,"Cass","IA"
"21067",2588,2227,6179,"Fayette","KY"
"48085",3604,2920,24252,"Collin","TX"
"54063",NA,NA,NA,"Monroe","WV"
"51121",1824,1535,2570,"Montgomery","VA"
"19045",1915,1649,443,"Clinton","IA"
"36003",1400,1086,232,"Allegany","NY"
"46047",3326,2734,126,"Fall River","SD"
"13085",2421,2067,988,"Dawson","GA"
"18067",1734,1535,1688,"Howard","IN"
"20081",NA,NA,NA,"Haskell","KS"
"48397",3629,3073,3372,"Rockwall","TX"
"48185",2834,2310,318,"Grimes","TX"
"20091",2869,2505,19832,"Johnson","KS"
"38015",2525,2321,2067,"Burleigh","ND"
"46029",2412,2102,552,"Codington","SD"
"48507",NA,NA,NA,"Zavala","TX"
"20075",NA,NA,NA,"Hamilton","KS"
"38001",NA,NA,NA,"Adams","ND"
"01031",2335,2136,1905,"Coffee","AL"
"19165",2388,2049,114,"Shelby","IA"
"26093",2558,2165,3723,"Livingston","MI"
"48473",2805,2178,865,"Waller","TX"
"72043",NA,NA,NA,"Coamo",NA
"38039",NA,NA,NA,"Griggs","ND"
"13111",2528,2127,590,"Fannin","GA"
"26013",NA,NA,NA,"Baraga","MI"
"19063",1859,1676,50,"Emmet","IA"
"55025",1960,1590,4800,"Dane","WI"
"05115",2164,1888,1023,"Pope","AR"
"19005",2072,1833,25,"Allamakee","IA"
"29015",2205,2022,246,"Benton","MO"
"55103",1733,1363,127,"Richland","WI"
"05141",2315,1929,278,"Van Buren","AR"
"22049",2169,1755,152,"Jackson","LA"
"55063",1797,1448,1173,"La Crosse","WI"
"37139",2473,2286,1265,"Pasquotank","NC"
"29067",NA,NA,NA,"Douglas","MO"
"48317",3932,2494,36,"Martin","TX"
"22065",NA,NA,NA,"Madison","LA"
"29101",2322,2084,1438,"Johnson","MO"
"40011",2521,2141,50,"Blaine","OK"
"40015",2774,2314,155,"Caddo","OK"
"08059",3562,3150,15433,"Jefferson","CO"
"29123",1819,1636,106,"Madison","MO"
"48383",NA,NA,NA,"Reagan","TX"
"40137",2795,2473,608,"Stephens","OK"
"29185",2159,2055,89,"St. Clair","MO"
"08047",3516,3151,190,"Gilpin","CO"
"48487",3165,2748,129,"Wilbarger","TX"
"08073",3236,3293,68,"Lincoln","CO"
"41011",1413,1141,1133,"Coos","OR"
"08119",3353,2936,892,"Teller","CO"
"48059",2895,2175,223,"Callahan","TX"
"48259",3112,2200,743,"Kendall","TX"
"48315",2039,1632,83,"Marion","TX"
"40001",NA,NA,NA,"Adair","OK"
"48203",2125,1619,715,"Harrison","TX"
"36095",1650,1251,395,"Schoharie","NY"
"48459",2279,1712,536,"Upshur","TX"
"31067",2764,2479,356,"Gage","NE"
"37129",3669,3288,6758,"New Hanover","NC"
"38063",NA,NA,NA,"Nelson","ND"
"17107",1867,1669,229,"Logan","IL"
"26049",2474,2104,6280,"Genesee","MI"
"37137",3176,2966,260,"Pamlico","NC"
"48343",2741,2222,94,"Morris","TX"
"39041",1883,1550,4185,"Delaware","OH"
"48451",1955,1549,2746,"Tom Green","TX"
"72113",NA,NA,NA,"Ponce",NA
"26043",1594,1257,206,"Dickinson","MI"
"40033",2481,2355,38,"Cotton","OK"
"18105",2122,1822,1966,"Monroe","IN"
"40083",3863,3384,1042,"Logan","OK"
"51710",2461,2103,7443,"Norfolk","VA"
"36023",1534,1242,392,"Cortland","NY"
"48375",2725,2301,1777,"Potter","TX"
"48079",NA,NA,NA,"Cochran","TX"
"16003",1904,1832,51,"Adams","ID"
"40007",3364,3430,22,"Beaver","OK"
"55045",1987,1676,299,"Green","WI"
"18063",2139,1825,3843,"Hendricks","IN"
"18179",1665,1492,490,"Wells","IN"
"28015",2762,2517,22,"Carroll","MS"
"46015",NA,NA,NA,"Brule","SD"
"51510",3080,2700,3156,"Alexandria","VA"
"19117",2355,2161,86,"Lucas","IA"
"20089",NA,NA,NA,"Jewell","KS"
"51025",1598,1299,174,"Brunswick","VA"
"48341",2788,2279,277,"Moore","TX"
"27049",2727,2365,1334,"Goodhue","MN"
"24045",2118,1803,2725,"Wicomico","MD"
"42073",1374,1103,1267,"Lawrence","PA"
"37197",1602,1408,696,"Yadkin","NC"
"46003",NA,NA,NA,"Aurora","SD"
"54001",1685,1480,70,"Barbour","WV"
"37157",1450,1193,2277,"Rockingham","NC"
"48211",NA,NA,NA,"Hemphill","TX"
"46121",NA,NA,NA,"Todd","SD"
"72129",NA,NA,NA,"San Lorenzo",NA
"17121",2276,1987,209,"Marion","IL"
"42059",1527,1170,178,"Greene","PA"
"18069",1653,1445,523,"Huntington","IN"
"42115",1352,1131,343,"Susquehanna","PA"
"27103",2387,2120,831,"Nicollet","MN"
"36001",1853,1380,4435,"Albany","NY"
"20177",2386,2161,3377,"Shawnee","KS"
"48127",NA,NA,NA,"Dimmit","TX"
"48319",NA,NA,NA,"Mason","TX"
"28155",NA,NA,NA,"Webster","MS"
"21223",2109,1919,115,"Trimble","KY"
"12041",2732,2305,258,"Gilchrist","FL"
"01087",2293,1990,67,"Macon","AL"
"40133",2749,2573,155,"Seminole","OK"
"08039",4365,3917,876,"Elbert","CO"
"28051",NA,NA,NA,"Holmes","MS"
"37143",2826,2520,356,"Perquimans","NC"
"31047",3004,2762,313,"Dawson","NE"
"19111",1971,1828,173,"Lee","IA"
"19083",2411,2117,154,"Hardin","IA"
"51093",2363,1963,1677,"Isle of Wight","VA"
"47169",2090,1720,232,"Trousdale","TN"
"17185",NA,NA,NA,"Wabash","IL"
"20093",NA,NA,NA,"Kearny","KS"
"31167",2856,2748,64,"Stanton","NE"
"48099",2067,1794,1842,"Coryell","TX"
"20079",2421,2163,570,"Harvey","KS"
"21219",2844,2223,98,"Todd","KY"
"51049",1700,1399,236,"Cumberland","VA"
"48011",NA,NA,NA,"Armstrong","TX"
"13133",2916,2285,349,"Greene","GA"
"29079",1973,1723,75,"Grundy","MO"
"28069",3129,2838,38,"Kemper","MS"
"26069",1924,1766,231,"Iosco","MI"
"39109",1834,1624,2309,"Miami","OH"
"39149",1620,1362,579,"Shelby","OH"
"05043",2366,2013,178,"Drew","AR"
"72065",NA,NA,NA,"Hatillo",NA
"47035",1726,1515,844,"Cumberland","TN"
"20063",NA,NA,NA,"Gove","KS"
"55005",1837,1571,376,"Barron","WI"
"29203",NA,NA,NA,"Shannon","MO"
"20199",NA,NA,NA,"Wallace","KS"
"51179",2375,2015,5843,"Stafford","VA"
"08003",1796,1463,162,"Alamosa","CO"
"29135",2261,2019,129,"Moniteau","MO"
"51700",2111,1907,5671,"Newport News","VA"
"28129",2695,2391,61,"Smith","MS"
"48041",2356,1905,3465,"Brazos","TX"
"40055",2893,2677,60,"Greer","OK"
"31179",2586,2442,86,"Wayne","NE"
"51097",1919,1437,184,"King and Queen","VA"
"21037",3288,2533,1872,"Campbell","KY"
"48069",NA,NA,NA,"Castro","TX"
"24011",1784,1479,1047,"Caroline","MD"
"17123",2075,1975,135,"Marshall","IL"
"47023",2139,1989,302,"Chester","TN"
"27101",2480,2205,123,"Murray","MN"
"18023",1785,1599,354,"Clinton","IN"
"16051",1937,1646,624,"Jefferson","ID"
"18149",2047,1829,321,"Starke","IN"
"22061",2096,1737,821,"Lincoln","LA"
"31135",NA,NA,NA,"Perkins","NE"
"26073",2416,2139,425,"Isabella","MI"
"38003",1945,1645,141,"Barnes","ND"
"05059",2294,1997,447,"Hot Spring","AR"
"37081",2014,1753,15155,"Guilford","NC"
"19077",2261,2091,148,"Guthrie","IA"
"19027",2055,1781,167,"Carroll","IA"
"26085",1899,1643,76,"Lake","MI"
"26117",2225,1985,83,"Montcalm","MI"
"17047",NA,NA,NA,"Edwards","IL"
"40073",3190,2852,258,"Kingfisher","OK"
"47021",1992,1733,1427,"Cheatham","TN"
"46079",3088,2625,145,"Lake","SD"
"45039",2114,1720,307,"Fairfield","SC"
"31037",2633,2255,79,"Colfax","NE"
"56031",2879,2464,301,"Platte","WY"
"39153",1568,1279,10772,"Summit","OH"
"39025",1646,1367,3703,"Clermont","OH"
"13113",2946,2540,4409,"Fayette","GA"
"08091",2351,1668,158,"Ouray","CO"
"27109",2506,2229,3488,"Olmsted","MN"
"13209",2567,2437,60,"Montgomery","GA"
"39037",1596,1357,474,"Darke","OH"
"12067",NA,NA,NA,"Lafayette","FL"
"48021",2765,2095,1234,"Bastrop","TX"
"50019",1734,1484,171,"Orleans","VT"
"19131",2187,1876,52,"Mitchell","IA"
"47115",1934,1578,480,"Marion","TN"
"37089",1643,1402,2938,"Henderson","NC"
"18111",1930,1722,290,"Newton","IN"
"17105",2106,1807,286,"Livingston","IL"
"13035",2267,1997,599,"Butts","GA"
"16081",2278,1710,223,"Teton","ID"
"13015",2421,2144,3177,"Bartow","GA"
"48051",2385,1826,181,"Burleson","TX"
"54009",1448,1167,220,"Brooke","WV"
"28159",2355,2438,47,"Winston","MS"
"72001",NA,NA,NA,"Adjuntas",NA
"54019",1476,1274,240,"Fayette","WV"
"12045",4266,3544,258,"Gulf","FL"
"53069",1946,1623,111,"Wahkiakum","WA"
"72093",NA,NA,NA,"Maricao",NA
"21237",NA,NA,NA,"Wolfe","KY"
"26147",2289,1964,3262,"St. Clair","MI"
"31039",2744,2598,111,"Cuming","NE"
"38047",NA,NA,NA,"Logan","ND"
"37179",1991,1621,8110,"Union","NC"
"38079",NA,NA,NA,"Rolette","ND"
"13261",2024,1690,416,"Sumter","GA"
"29091",2013,1811,550,"Howell","MO"
"48033",NA,NA,NA,"Borden","TX"
"22083",2108,1754,240,"Richland","LA"
"48207",NA,NA,NA,"Haskell","TX"
"72071",NA,NA,NA,"Isabela",NA
"37063",1841,1518,10941,"Durham","NC"
"55087",1524,1250,2874,"Outagamie","WI"
"48489",2400,1934,81,"Willacy","TX"
"24029",1912,1540,665,"Kent","MD"
"28139",2233,2083,62,"Tippah","MS"
"45025",1905,1704,333,"Chesterfield","SC"
"19179",1876,1640,440,"Wapello","IA"
"29051",2097,1841,1181,"Cole","MO"
"53043",2049,1811,218,"Lincoln","WA"
"48379",3196,2585,142,"Rains","TX"
"40057",NA,NA,NA,"Harmon","OK"
"17005",2373,1978,127,"Bond","IL"
"01111",2280,1961,277,"Randolph","AL"
"13019",2180,1875,281,"Berrien","GA"
"48045",NA,NA,NA,"Briscoe","TX"
"20039",NA,NA,NA,"Decatur","KS"
"55105",1595,1303,2107,"Rock","WI"
"31183",NA,NA,NA,"Wheeler","NE"
"48193",3237,2823,64,"Hamilton","TX"
"20083",NA,NA,NA,"Hodgeman","KS"
"48233",2532,2115,296,"Hutchinson","TX"
"29081",2051,1613,52,"Harrison","MO"
"21035",2717,2479,547,"Calloway","KY"
"20173",2637,2365,12986,"Sedgwick","KS"
"27113",1919,1650,241,"Pennington","MN"
"28013",2446,2151,36,"Calhoun","MS"
"72103",NA,NA,NA,"Naguabo",NA
"20175",2546,2330,338,"Seward","KS"
"56011",NA,NA,NA,"Crook","WY"
"13143",2654,2139,814,"Haralson","GA"
"48389",NA,NA,NA,"Reeves","TX"
"17051",2088,1797,88,"Fayette","IL"
"31079",2521,2279,1062,"Hall","NE"
"40043",NA,NA,NA,"Dewey","OK"
"72131",NA,NA,NA,"San Sebastián",NA
"13149",2290,2010,223,"Heard","GA"
"18177",1547,1389,794,"Wayne","IN"
"31095",2376,2196,56,"Jefferson","NE"
"54029",1255,1043,277,"Hancock","WV"
"31017",NA,NA,NA,"Brown","NE"
"20009",2590,2347,144,"Barton","KS"
"22073",2035,1602,3101,"Ouachita","LA"
"48089",2353,2030,200,"Colorado","TX"
"19139",1787,1474,493,"Muscatine","IA"
"31159",2967,2642,325,"Seward","NE"
"18107",1834,1639,561,"Montgomery","IN"
"18025",2116,1909,157,"Crawford","IN"
"05045",2314,2009,4061,"Faulkner","AR"
"18157",1692,1445,2495,"Tippecanoe","IN"
"39021",1899,1644,594,"Champaign","OH"
"48165",2769,2254,200,"Gaines","TX"
"39081",1456,1214,692,"Jefferson","OH"
"48269",NA,NA,NA,"King","TX"
"39043",1472,1260,1147,"Erie","OH"
"17019",2111,1776,1993,"Champaign","IL"
"35019",NA,NA,NA,"Guadalupe","NM"
"40125",2984,2593,915,"Pottawatomie","OK"
"20155",2376,2095,963,"Reno","KS"
"13011",2119,1862,327,"Banks","GA"
"48421",NA,NA,NA,"Sherman","TX"
"27091",2523,2255,342,"Martin","MN"
"06077",1739,1318,20675,"San Joaquin","CA"
"19123",1926,1707,262,"Mahaska","IA"
"38041",NA,NA,NA,"Hettinger","ND"
"51770",1429,1204,3040,"Roanoke","VA"
"36101",1749,1392,724,"Steuben","NY"
"72007",NA,NA,NA,"Aguas Buenas",NA
"18047",2230,1959,207,"Franklin","IN"
"40105",2029,1617,38,"Nowata","OK"
"05053",2272,1977,488,"Grant","AR"
"18053",1598,1404,873,"Grant","IN"
"13213",1979,1835,667,"Murray","GA"
"46007",NA,NA,NA,"Bennett","SD"
"17125",1951,1923,69,"Mason","IL"
"27033",2301,2071,157,"Cottonwood","MN"
"48279",2890,2450,90,"Lamb","TX"
"19153",2050,1770,15339,"Polk","IA"
"53049",1688,1346,404,"Pacific","WA"
"51111",1684,1479,146,"Lunenburg","VA"
"47003",2003,1683,961,"Bedford","TN"
"17119",2191,1886,5286,"Madison","IL"
"06001",2679,1718,17399,"Alameda","CA"
"06073",2467,1723,47629,"San Diego","CA"
"18151",1792,1480,546,"Steuben","IN"
"18167",1922,1618,1443,"Vigo","IN"
"20125",NA,NA,NA,"Montgomery","KS"
"21055",2228,1819,81,"Crittenden","KY"
"26141",1964,1659,92,"Presque Isle","MI"
"27119",2240,1981,470,"Polk","MN"
"29209",2418,2069,654,"Stone","MO"
"28103",NA,NA,NA,"Noxubee","MS"
"31133",NA,NA,NA,"Pawnee","NE"
"34029",2539,2061,20135,"Ocean","NJ"
"36055",1638,1253,16268,"Monroe","NY"
"35007",2424,2183,147,"Colfax","NM"
"37117",2062,1819,369,"Martin","NC"
"37015",2410,2042,81,"Bertie","NC"
"37009",1878,1597,306,"Ashe","NC"
"45003",1906,1596,4732,"Aiken","SC"
"38013",NA,NA,NA,"Burke","ND"
"48321",3042,2621,449,"Matagorda","TX"
"48057",2668,2213,184,"Calhoun","TX"
"01047",2293,2068,282,"Dallas","AL"
"17083",2206,1872,207,"Jersey","IL"
"48095",NA,NA,NA,"Concho","TX"
"20061",2478,2278,1197,"Geary","KS"
"23001",1326,1086,1920,"Androscoggin","ME"
"41069",NA,NA,NA,"Wheeler","OR"
"47001",1677,1455,2020,"Anderson","TN"
"29107",2248,1987,826,"Lafayette","MO"
"06003",NA,NA,NA,"Alpine","CA"
"29137",1971,1865,51,"Monroe","MO"
"39089",1739,1423,3125,"Licking","OH"
"05065",2256,2033,156,"Izard","AR"
"51790",1504,1275,890,"Staunton","VA"
"21109",NA,NA,NA,"Jackson","KY"
"20035",NA,NA,NA,"Cowley","KS"
"37105",1918,1627,1826,"Lee","NC"
"37165",2124,1893,402,"Scotland","NC"
"46011",2508,2294,449,"Brookings","SD"
"46097",NA,NA,NA,"Miner","SD"
"51540",2021,1613,1264,"Charlottesville","VA"
"47171",1481,1352,228,"Unicoi","TN"
"55117",1345,1111,1826,"Sheboygan","WI"
"53003",1530,1280,534,"Asotin","WA"
"17199",2699,2300,671,"Williamson","IL"
"39077",1628,1347,744,"Huron","OH"
"48285",2574,1981,154,"Lavaca","TX"
"31001",2898,2590,626,"Adams","NE"
"27121",2638,2341,217,"Pope","MN"
"55085",1632,1346,485,"Oneida","WI"
"39115",1872,1710,84,"Morgan","OH"
"13065",2085,1704,47,"Clinch","GA"
"26025",NA,NA,NA,"Calhoun","MI"
"37127",2131,1865,2304,"Nash","NC"
"18035",1721,1470,1795,"Delaware","IN"
"13009",2325,2165,637,"Baldwin","GA"
"20113",NA,NA,NA,"McPherson","KS"
"48361",2898,2496,1342,"Orange","TX"
"48399",2422,2078,103,"Runnels","TX"
"36035",1885,1627,744,"Fulton","NY"
"40121",2546,2268,549,"Pittsburg","OK"
"39053",1902,1730,186,"Gallia","OH"
"01075",1943,1810,72,"Lamar","AL"
"29211",NA,NA,NA,"Sullivan","MO"
"12091",3938,3334,8203,"Okaloosa","FL"
"28023",2439,2141,115,"Clarke","MS"
"27111",2426,2072,1068,"Otter Tail","MN"
"05009",2125,1899,699,"Boone","AR"
"55039",1423,1225,1109,"Fond du Lac","WI"
"72091",NA,NA,NA,"Manatí",NA
"18057",2572,2157,6188,"Hamilton","IN"
"20195",NA,NA,NA,"Trego","KS"
"13197",2503,2249,87,"Marion","GA"
"36109",1921,1563,450,"Tompkins","NY"
"48495",NA,NA,NA,"Winkler","TX"
"29213",2235,2040,1005,"Taney","MO"
"55071",1385,1116,784,"Manitowoc","WI"
"29141",2378,2055,234,"Morgan","MO"
"21115",2718,2183,228,"Johnson","KY"
"29097",2164,1876,3272,"Jasper","MO"
"17135",2219,1849,115,"Montgomery","IL"
"51103",2485,1859,268,"Lancaster","VA"
"51043",2228,1805,733,"Clarke","VA"
"42005",1155,953,779,"Armstrong","PA"
"46039",NA,NA,NA,"Deuel","SD"
"17109",1851,1657,184,"McDonough","IL"
"13053",2022,1895,46,"Chattahoochee","GA"
"55078",NA,NA,NA,"Menominee","WI"
"28077",3153,2862,43,"Lawrence","MS"
"22003",2328,1961,141,"Allen","LA"
"46035",2608,2358,219,"Davison","SD"
"31117",NA,NA,NA,"McPherson","NE"
"01113",2031,1813,1541,"Russell","AL"
"04023",1611,1257,1162,"Santa Cruz","AZ"
"05017",2539,2479,60,"Chicot","AR"
"12061",3999,3300,3818,"Indian River","FL"
"16069",1877,1587,922,"Nez Perce","ID"
"19059",2249,1988,165,"Dickinson","IA"
"20099",NA,NA,NA,"Labette","KS"
"22115",1658,1358,897,"Vernon","LA"
"22085",2254,1771,123,"Sabine","LA"
"24005",2163,1757,27246,"Baltimore","MD"
"24003",2166,1800,22789,"Anne Arundel","MD"
"27025",2969,2646,1970,"Chisago","MN"
"28075",2460,2190,1037,"Lauderdale","MS"
"28149",2690,2327,490,"Warren","MS"
"30041",2108,1886,297,"Hill","MT"
"29217",1991,1748,259,"Vernon","MO"
"29047",2299,2024,9162,"Clay","MO"
"36081",2875,2322,16033,"Queens","NY"
"48501",2301,1966,113,"Yoakum","TX"
"06009",3391,2868,1207,"Calaveras","CA"
"13171",2385,2194,378,"Lamar","GA"
"47185",1750,1563,356,"White","TN"
"20141",NA,NA,NA,"Osborne","KS"
"48145",2244,1941,132,"Falls","TX"
"24023",1851,1531,458,"Garrett","MD"
"18175",2036,1830,495,"Washington","IN"
"31101",2704,2483,52,"Keith","NE"
"72127",NA,NA,NA,"San Juan",NA
"17035",2167,2085,31,"Cumberland","IL"
"28057",2069,1916,124,"Itawamba","MS"
"20053",NA,NA,NA,"Ellsworth","KS"
"29089",2172,1915,73,"Howard","MO"
"48369",2166,1766,60,"Parmer","TX"
"27067",2649,2406,854,"Kandiyohi","MN"
"20119",NA,NA,NA,"Meade","KS"
"29023",2180,1891,441,"Butler","MO"
"39103",1795,1553,4032,"Medina","OH"
"40003",NA,NA,NA,"Alfalfa","OK"
"12093",3589,3250,422,"Okeechobee","FL"
"28131",2981,2644,183,"Stone","MS"
"18031",1798,1622,312,"Decatur","IN"
"21235",2581,2107,121,"Whitley","KY"
"32033",1324,1091,119,"White Pine","NV"
"35059",2224,1866,32,"Union","NM"
"39079",1891,1598,305,"Jackson","OH"
"40071",2432,2142,705,"Kay","OK"
"39143",1580,1319,722,"Sandusky","OH"
"41001",1517,1192,292,"Baker","OR"
"01125",2177,1877,4219,"Tuscaloosa","AL"
"01035",2294,2124,42,"Conecuh","AL"
"01095",2224,1928,1648,"Marshall","AL"
"04021",1572,1220,8187,"Pinal","AZ"
"06089",2410,1832,4935,"Shasta","CA"
"13141",2119,1745,50,"Hancock","GA"
"13223",2249,1998,6135,"Paulding","GA"
"17147",2259,1910,170,"Piatt","IL"
"17103",2022,1737,282,"Lee","IL"
"02068",NA,NA,NA,"Denali","AK"
"06013",2435,1672,21855,"Contra Costa","CA"
"12019",2890,2467,5442,"Clay","FL"
"13243",NA,NA,NA,"Randolph","GA"
"18081",2128,1837,3414,"Johnson","IN"
"20207",NA,NA,NA,"Woodson","KS"
"20165",NA,NA,NA,"Rush","KS"
"21229",1824,1693,135,"Washington","KY"
"22055",2573,2191,6012,"Lafayette","LA"
"26113",1910,1741,106,"Missaukee","MI"
"27171",2912,2590,5227,"Wright","MN"
"28073",2806,2428,1317,"Lamar","MS"
"29229",NA,NA,NA,"Wright","MO"
"30103",NA,NA,NA,"Treasure","MT"
"31093",2929,2739,62,"Howard","NE"
"31041",3010,2617,54,"Custer","NE"
"21193",NA,NA,NA,"Perry","KY"
"37041",3280,2849,311,"Chowan","NC"
"31141",2721,2444,558,"Platte","NE"
"39031",1705,1398,231,"Coshocton","OH"
"42069",1540,1288,3145,"Lackawanna","PA"
"46093",3174,2818,702,"Meade","SD"
"51047",1891,1516,2290,"Culpeper","VA"
"47041",1841,1584,303,"DeKalb","TN"
"48335",2300,1883,66,"Mitchell","TX"
"48043",1866,1507,106,"Brewster","TX"
"51085",1902,1559,5476,"Hanover","VA"
"54101",NA,NA,NA,"Webster","WV"
"51570",1770,1497,825,"Colonial Heights","VA"
"51195",1613,1361,325,"Wise","VA"
"72073",NA,NA,NA,"Jayuya",NA
"72029",NA,NA,NA,"Canóvanas",NA
"55093",2095,1759,748,"Pierce","WI"
"56025",2362,1975,2150,"Natrona","WY"
"53019",2213,1657,88,"Ferry","WA"
"33017",1707,1404,2716,"Strafford","NH"
"26165",NA,NA,NA,"Wexford","MI"
"36097",1462,1208,96,"Schuyler","NY"
"12063",2925,2667,465,"Jackson","FL"
"39071",1900,1643,402,"Highland","OH"
"36079",2444,1843,2322,"Putnam","NY"
"40115",2344,2142,222,"Ottawa","OK"
"39085",1426,1175,5071,"Lake","OH"
"41021",1507,1169,28,"Gilliam","OR"
"51027",NA,NA,NA,"Buchanan","VA"
"47029",1716,1505,351,"Cocke","TN"
"01043",2226,1941,1501,"Cullman","AL"
"02016",NA,NA,NA,"Aleutians West","AK"
"12071",3986,3335,18041,"Lee","FL"
"12069",2976,2413,9190,"Lake","FL"
"13305",2289,2051,589,"Wayne","GA"
"17017",2187,1957,34,"Cass","IL"
"18071",1721,1592,736,"Jackson","IN"
"19169",2132,1867,1871,"Story","IA"
"21137",1790,1509,283,"Lincoln","KY"
"21167",2204,1818,417,"Mercer","KY"
"19105",2153,1837,191,"Jones","IA"
"19135",2182,1953,52,"Monroe","IA"
"29029",2502,2144,757,"Camden","MO"
"28031",3091,2741,110,"Covington","MS"
"21097",1925,1538,236,"Harrison","KY"
"29083",2230,1900,348,"Henry","MO"
"30037",NA,NA,NA,"Golden Valley","MT"
"31051",2897,2658,49,"Dixon","NE"
"30049",2071,1787,2082,"Lewis and Clark","MT"
"21127",2182,1876,94,"Lawrence","KY"
"40145",2893,2469,2084,"Wagoner","OK"
"42079",1360,1091,5058,"Luzerne","PA"
"48275",NA,NA,NA,"Knox","TX"
"51059",2832,2284,35294,"Fairfax","VA"
"51157",2167,1687,317,"Rappahannock","VA"
"51075",2473,1918,1101,"Goochland","VA"
"51191",1650,1397,687,"Washington","VA"
"54037",2177,1867,2145,"Jefferson","WV"
"72047",NA,NA,NA,"Corozal",NA
"01003",3288,2686,5132,"Baldwin","AL"
"51115",2566,2066,255,"Mathews","VA"
"55097",1664,1446,591,"Portage","WI"
"54087",1701,1389,63,"Roane","WV"
"06049",1974,1611,92,"Modoc","CA"
"36121",1435,1109,403,"Wyoming","NY"
"19125",2086,1829,706,"Marion","IA"
"26033",2052,1817,177,"Chippewa","MI"
"20041",2509,2318,389,"Dickinson","KS"
"39167",1807,1536,782,"Washington","OH"
"28125",NA,NA,NA,"Sharkey","MS"
"31163",NA,NA,NA,"Sherman","NE"
"31009",NA,NA,NA,"Blaine","NE"
"31129",NA,NA,NA,"Nuckolls","NE"
"05083",2124,1785,255,"Logan","AR"
"42017",2239,1814,18579,"Bucks","PA"
"46009",NA,NA,NA,"Bon Homme","SD"
"46103",2829,2469,2540,"Pennington","SD"
"48175",2836,2239,62,"Goliad","TX"
"18153",1981,1848,169,"Sullivan","IN"
"21101",2319,2113,476,"Henderson","KY"
