"FIPS","mean_premium","median_premium","n_obs","NAME","StateAbb"
"40147",2815,2347,930,"Washington","OK"
"51079",1966,1659,715,"Greene","VA"
"42125",1695,1398,4624,"Washington","PA"
"01105",NA,NA,NA,"Perry","AL"
"54051",1423,1176,435,"Marshall","WV"
"01107",2290,2110,137,"Pickens","AL"
"51069",1945,1590,4018,"Frederick","VA"
"54065",1747,1450,454,"Morgan","WV"
"28053",NA,NA,NA,"Humphreys","MS"
"29063",2376,1988,173,"DeKalb","MO"
"29197",NA,NA,NA,"Schuyler","MO"
"51063",1850,1594,382,"Floyd","VA"
"54049",1448,1182,860,"Marion","WV"
"54033",1557,1283,935,"Harrison","WV"
"39051",2197,1984,579,"Fulton","OH"
"54021",NA,NA,NA,"Gilmer","WV"
"29049",2864,2456,561,"Clinton","MO"
"47055",2234,1837,601,"Giles","TN"
"72019",NA,NA,NA,"Barranquitas",NA
"54005",1937,1686,130,"Boone","WV"
"72037",NA,NA,NA,"Ceiba",NA
"72051",NA,NA,NA,"Dorado",NA
"28045",4498,4035,663,"Hancock","MS"
"28099",2635,2334,155,"Neshoba","MS"
"26079",2636,1939,192,"Kalkaska","MI"
"05111",2555,2281,295,"Poinsett","AR"
"12035",3265,2700,4757,"Flagler","FL"
"12133",3505,3153,297,"Washington","FL"
"12107",3169,2760,889,"Putnam","FL"
"12117",3934,3299,12154,"Seminole","FL"
"13087",2145,1880,389,"Decatur","GA"
"40119",3481,3009,1543,"Payne","OK"
"28021",NA,NA,NA,"Claiborne","MS"
"46049",NA,NA,NA,"Faulk","SD"
"28035",2817,2470,1085,"Forrest","MS"
"54067",1680,1319,123,"Nicholas","WV"
"72119",NA,NA,NA,"Río Grande",NA
"72099",NA,NA,NA,"Moca",NA
"18135",2008,1803,267,"Randolph","IN"
"54079",1735,1419,1096,"Putnam","WV"
"35049",2649,2056,3029,"Santa Fe","NM"
"13275",2777,2279,946,"Thomas","GA"
"35041",3529,3304,334,"Roosevelt","NM"
"38075",NA,NA,NA,"Renville","ND"
"17057",1948,1743,375,"Fulton","IL"
"28009",2829,2435,60,"Benton","MS"
"49057",1750,1433,10785,"Weber","UT"
"19095",2678,2403,244,"Iowa","IA"
"19047",2573,2197,101,"Crawford","IA"
"72077",NA,NA,NA,"Juncos",NA
"17045",2350,2120,88,"Edgar","IL"
"41033",1863,1486,1929,"Josephine","OR"
"13309",NA,NA,NA,"Wheeler","GA"
"35033",NA,NA,NA,"Mora","NM"
"51678",1675,1356,226,"Lexington","VA"
"38049",2612,2189,48,"McHenry","ND"
"17183",2105,1832,749,"Vermilion","IL"
"20105",NA,NA,NA,"Lincoln","KS"
"01001",2299,2040,1613,"Autauga","AL"
"26091",2537,2148,1646,"Lenawee","MI"
"26001",1915,1604,125,"Alcona","MI"
"19009",3190,2588,48,"Audubon","IA"
"26111",2519,2137,1558,"Midland","MI"
"18183",2119,1789,600,"Whitley","IN"
"20051",3330,2942,336,"Ellis","KS"
"17079",NA,NA,NA,"Jasper","IL"
"26017",1999,1664,1594,"Bay","MI"
"17007",2689,2377,1261,"Boone","IL"
"19043",2512,2366,65,"Clayton","IA"
"18087",1963,1725,383,"LaGrange","IN"
"28033",2464,2154,6575,"DeSoto","MS"
"48053",2795,2101,819,"Burnet","TX"
"28135",NA,NA,NA,"Tallahatchie","MS"
"42093",1551,1397,174,"Montour","PA"
"48413",NA,NA,NA,"Schleicher","TX"
"18039",1854,1594,3391,"Elkhart","IN"
"28109",3292,2942,921,"Pearl River","MS"
"13255",2273,1919,1851,"Spalding","GA"
"19029",2545,2312,210,"Cass","IA"
"21067",3098,2696,5819,"Fayette","KY"
"48085",3681,2851,23971,"Collin","TX"
"54063",NA,NA,NA,"Monroe","WV"
"51121",2113,1852,2640,"Montgomery","VA"
"19045",2335,2018,484,"Clinton","IA"
"36003",1355,1206,223,"Allegany","NY"
"46047",3785,3227,119,"Fall River","SD"
"13085",2398,1984,1068,"Dawson","GA"
"18067",1899,1647,1762,"Howard","IN"
"20081",NA,NA,NA,"Haskell","KS"
"48397",3470,2809,3268,"Rockwall","TX"
"48185",2748,2083,332,"Grimes","TX"
"20091",3369,2930,20038,"Johnson","KS"
"38015",2838,2525,2135,"Burleigh","ND"
"46029",2809,2397,536,"Codington","SD"
"48507",NA,NA,NA,"Zavala","TX"
"20075",NA,NA,NA,"Hamilton","KS"
"38001",NA,NA,NA,"Adams","ND"
"01031",2583,2308,1941,"Coffee","AL"
"19165",3070,2844,123,"Shelby","IA"
"26093",3024,2675,4259,"Livingston","MI"
"48473",3289,2231,951,"Waller","TX"
"72043",NA,NA,NA,"Coamo",NA
"38039",NA,NA,NA,"Griggs","ND"
"13111",2620,2196,597,"Fannin","GA"
"26013",NA,NA,NA,"Baraga","MI"
"19063",2358,2153,56,"Emmet","IA"
"55025",2157,1790,6448,"Dane","WI"
"05115",2746,2455,1217,"Pope","AR"
"19005",2268,2082,27,"Allamakee","IA"
"29015",2464,2254,258,"Benton","MO"
"55103",1977,1635,125,"Richland","WI"
"05141",2729,2342,274,"Van Buren","AR"
"22049",2357,2036,154,"Jackson","LA"
"55063",1975,1681,1251,"La Crosse","WI"
"37139",2641,2393,1347,"Pasquotank","NC"
"29067",NA,NA,NA,"Douglas","MO"
"48317",3841,3272,33,"Martin","TX"
"22065",NA,NA,NA,"Madison","LA"
"29101",2604,2294,1566,"Johnson","MO"
"40011",2831,2636,48,"Blaine","OK"
"40015",3151,2725,169,"Caddo","OK"
"08059",4532,4002,17940,"Jefferson","CO"
"29123",2052,1733,103,"Madison","MO"
"48383",NA,NA,NA,"Reagan","TX"
"40137",3282,2806,571,"Stephens","OK"
"29185",2410,2216,91,"St. Clair","MO"
"08047",4097,3644,220,"Gilpin","CO"
"48487",2976,2381,106,"Wilbarger","TX"
"08073",3754,3573,80,"Lincoln","CO"
"41011",1640,1336,1171,"Coos","OR"
"08119",4098,3531,962,"Teller","CO"
"48059",2944,2214,246,"Callahan","TX"
"48259",3247,2265,692,"Kendall","TX"
"48315",2241,2017,77,"Marion","TX"
"40001",NA,NA,NA,"Adair","OK"
"48203",2296,1800,706,"Harrison","TX"
"36095",1589,1283,378,"Schoharie","NY"
"48459",2312,1902,534,"Upshur","TX"
"31067",3535,3072,365,"Gage","NE"
"37129",4050,3670,7141,"New Hanover","NC"
"38063",NA,NA,NA,"Nelson","ND"
"17107",2367,2002,253,"Logan","IL"
"26049",2890,2517,7443,"Genesee","MI"
"37137",3518,3218,241,"Pamlico","NC"
"48343",2964,2499,104,"Morris","TX"
"39041",2687,2262,4513,"Delaware","OH"
"48451",2124,1674,2610,"Tom Green","TX"
"72113",NA,NA,NA,"Ponce",NA
"26043",1972,1524,281,"Dickinson","MI"
"40033",3394,3273,30,"Cotton","OK"
"18105",2415,2037,2073,"Monroe","IN"
"40083",4738,4061,1064,"Logan","OK"
"51710",2688,2271,7929,"Norfolk","VA"
"36023",1501,1254,367,"Cortland","NY"
"48375",2737,2247,1732,"Potter","TX"
"48079",NA,NA,NA,"Cochran","TX"
"16003",2235,1848,57,"Adams","ID"
"40007",3657,3109,22,"Beaver","OK"
"55045",1916,1725,348,"Green","WI"
"18063",2542,2223,4413,"Hendricks","IN"
"18179",1940,1715,549,"Wells","IN"
"28015",3883,3584,29,"Carroll","MS"
"46015",NA,NA,NA,"Brule","SD"
"51510",2990,2559,3247,"Alexandria","VA"
"19117",3114,2950,89,"Lucas","IA"
"20089",NA,NA,NA,"Jewell","KS"
"51025",1799,1538,160,"Brunswick","VA"
"48341",2827,2417,259,"Moore","TX"
"27049",3171,2792,1407,"Goodhue","MN"
"24045",2478,2171,2768,"Wicomico","MD"
"42073",1569,1260,1407,"Lawrence","PA"
"37197",2016,1748,747,"Yadkin","NC"
"46003",NA,NA,NA,"Aurora","SD"
"54001",1797,1432,74,"Barbour","WV"
"37157",1562,1328,2387,"Rockingham","NC"
"48211",NA,NA,NA,"Hemphill","TX"
"46121",NA,NA,NA,"Todd","SD"
"72129",NA,NA,NA,"San Lorenzo",NA
"17121",2577,2296,222,"Marion","IL"
"42059",1789,1297,208,"Greene","PA"
"18069",1935,1706,582,"Huntington","IN"
"42115",1676,1400,378,"Susquehanna","PA"
"27103",2865,2520,995,"Nicollet","MN"
"36001",1596,1343,4158,"Albany","NY"
"20177",2672,2401,3414,"Shawnee","KS"
"48127",NA,NA,NA,"Dimmit","TX"
"48319",NA,NA,NA,"Mason","TX"
"28155",NA,NA,NA,"Webster","MS"
"21223",2591,2216,117,"Trimble","KY"
"12041",3011,2505,255,"Gilchrist","FL"
"01087",2508,2161,64,"Macon","AL"
"40133",3657,2884,138,"Seminole","OK"
"08039",5514,4760,1080,"Elbert","CO"
"28051",NA,NA,NA,"Holmes","MS"
"37143",3083,2740,366,"Perquimans","NC"
"31047",3833,3439,289,"Dawson","NE"
"19111",2494,2312,170,"Lee","IA"
"19083",2701,2382,147,"Hardin","IA"
"51093",2771,2377,1745,"Isle of Wight","VA"
"47169",2487,2116,258,"Trousdale","TN"
"17185",NA,NA,NA,"Wabash","IL"
"20093",NA,NA,NA,"Kearny","KS"
"31167",3835,3412,65,"Stanton","NE"
"48099",2159,1789,1831,"Coryell","TX"
"20079",2776,2434,508,"Harvey","KS"
"21219",2991,2475,120,"Todd","KY"
"51049",1866,1600,252,"Cumberland","VA"
"48011",NA,NA,NA,"Armstrong","TX"
"13133",2916,2351,372,"Greene","GA"
"29079",2092,1752,100,"Grundy","MO"
"28069",3289,2664,36,"Kemper","MS"
"26069",2191,2078,280,"Iosco","MI"
"39109",1793,1531,2334,"Miami","OH"
"39149",2114,1814,634,"Shelby","OH"
"05043",2977,2540,163,"Drew","AR"
"72065",NA,NA,NA,"Hatillo",NA
"47035",2003,1725,1040,"Cumberland","TN"
"20063",NA,NA,NA,"Gove","KS"
"55005",2012,1709,521,"Barron","WI"
"29203",NA,NA,NA,"Shannon","MO"
"20199",NA,NA,NA,"Wallace","KS"
"51179",2616,2232,6145,"Stafford","VA"
"08003",2433,1954,179,"Alamosa","CO"
"29135",2394,2156,164,"Moniteau","MO"
"51700",2309,2029,5701,"Newport News","VA"
"28129",2841,2487,59,"Smith","MS"
"48041",2356,1806,3119,"Brazos","TX"
"40055",2954,2661,55,"Greer","OK"
"31179",3212,3126,68,"Wayne","NE"
"51097",2212,1773,205,"King and Queen","VA"
"21037",3571,2907,2024,"Campbell","KY"
"48069",NA,NA,NA,"Castro","TX"
"24011",2118,1816,1155,"Caroline","MD"
"17123",2311,2237,123,"Marshall","IL"
"47023",2319,1990,314,"Chester","TN"
"27101",3133,2734,100,"Murray","MN"
"18023",2223,1915,416,"Clinton","IN"
"16051",1849,1615,745,"Jefferson","ID"
"18149",2112,1851,360,"Starke","IN"
"22061",2248,1862,760,"Lincoln","LA"
"31135",NA,NA,NA,"Perkins","NE"
"26073",2323,2016,558,"Isabella","MI"
"38003",2352,2003,160,"Barnes","ND"
"05059",2785,2506,483,"Hot Spring","AR"
"37081",1933,1594,14668,"Guilford","NC"
"19077",2955,2598,170,"Guthrie","IA"
"19027",2758,2460,162,"Carroll","IA"
"26085",1791,1567,84,"Lake","MI"
"26117",2640,2478,96,"Montcalm","MI"
"17047",NA,NA,NA,"Edwards","IL"
"40073",3917,3433,226,"Kingfisher","OK"
"47021",2479,2118,1517,"Cheatham","TN"
"46079",3750,3204,152,"Lake","SD"
"45039",2315,1883,297,"Fairfield","SC"
"31037",3812,3548,71,"Colfax","NE"
"56031",3272,2864,313,"Platte","WY"
"39153",1931,1637,13550,"Summit","OH"
"39025",2229,1902,4189,"Clermont","OH"
"13113",2997,2535,4528,"Fayette","GA"
"08091",3189,2591,149,"Ouray","CO"
"27109",2886,2542,3691,"Olmsted","MN"
"13209",2632,2265,57,"Montgomery","GA"
"39037",2103,1871,530,"Darke","OH"
"12067",NA,NA,NA,"Lafayette","FL"
"48021",2614,1952,1244,"Bastrop","TX"
"50019",NA,NA,NA,"Orleans","VT"
"19131",2108,1845,59,"Mitchell","IA"
"47115",2242,1895,477,"Marion","TN"
"37089",2252,1979,2881,"Henderson","NC"
"18111",2035,1831,324,"Newton","IN"
"17105",2319,1965,324,"Livingston","IL"
"13035",2295,1999,628,"Butts","GA"
"16081",2603,2057,230,"Teton","ID"
"13015",2346,2053,3432,"Bartow","GA"
"48051",2303,1832,224,"Burleson","TX"
"54009",1497,1274,241,"Brooke","WV"
"28159",2819,2444,72,"Winston","MS"
"72001",NA,NA,NA,"Adjuntas",NA
"54019",1594,1303,252,"Fayette","WV"
"12045",4984,4226,254,"Gulf","FL"
"53069",2240,1970,112,"Wahkiakum","WA"
"72093",NA,NA,NA,"Maricao",NA
"21237",NA,NA,NA,"Wolfe","KY"
"26147",2606,2293,3614,"St. Clair","MI"
"31039",3438,3021,96,"Cuming","NE"
"38047",NA,NA,NA,"Logan","ND"
"37179",2233,1822,8400,"Union","NC"
"38079",NA,NA,NA,"Rolette","ND"
"13261",2070,1814,432,"Sumter","GA"
"29091",2237,1977,608,"Howell","MO"
"48033",NA,NA,NA,"Borden","TX"
"22083",2346,1994,229,"Richland","LA"
"48207",NA,NA,NA,"Haskell","TX"
"72071",NA,NA,NA,"Isabela",NA
"37063",2134,1799,10790,"Durham","NC"
"55087",1734,1427,3397,"Outagamie","WI"
"48489",2730,2306,83,"Willacy","TX"
"24029",2156,1848,701,"Kent","MD"
"28139",2586,2463,108,"Tippah","MS"
"45025",2141,1856,359,"Chesterfield","SC"
"19179",2279,1971,437,"Wapello","IA"
"29051",2375,2066,1476,"Cole","MO"
"53043",2485,2215,270,"Lincoln","WA"
"48379",2646,2400,140,"Rains","TX"
"40057",NA,NA,NA,"Harmon","OK"
"17005",2964,2502,143,"Bond","IL"
"01111",2814,2433,287,"Randolph","AL"
"13019",2099,1794,288,"Berrien","GA"
"48045",NA,NA,NA,"Briscoe","TX"
"20039",NA,NA,NA,"Decatur","KS"
"55105",1767,1510,2370,"Rock","WI"
"31183",NA,NA,NA,"Wheeler","NE"
"48193",3124,2332,64,"Hamilton","TX"
"20083",NA,NA,NA,"Hodgeman","KS"
"48233",2688,2238,271,"Hutchinson","TX"
"29081",2387,2094,48,"Harrison","MO"
"21035",3061,2756,648,"Calloway","KY"
"20173",3084,2742,12386,"Sedgwick","KS"
"27113",2275,1985,244,"Pennington","MN"
"28013",2853,2440,56,"Calhoun","MS"
"72103",NA,NA,NA,"Naguabo",NA
"20175",2869,2592,315,"Seward","KS"
"56011",NA,NA,NA,"Crook","WY"
"13143",2945,2355,899,"Haralson","GA"
"48389",NA,NA,NA,"Reeves","TX"
"17051",2419,2355,91,"Fayette","IL"
"31079",3279,2978,1014,"Hall","NE"
"40043",NA,NA,NA,"Dewey","OK"
"72131",NA,NA,NA,"San Sebastián",NA
"13149",2407,2127,248,"Heard","GA"
"18177",1831,1614,861,"Wayne","IN"
"31095",2534,2473,50,"Jefferson","NE"
"54029",1320,1101,295,"Hancock","WV"
"31017",NA,NA,NA,"Brown","NE"
"20009",2915,2632,143,"Barton","KS"
"22073",2286,1824,3027,"Ouachita","LA"
"48089",2890,2263,199,"Colorado","TX"
"19139",2341,2013,590,"Muscatine","IA"
"31159",3791,3290,283,"Seward","NE"
"18107",2112,1867,639,"Montgomery","IN"
"18025",2338,2157,164,"Crawford","IN"
"05045",2690,2339,3912,"Faulkner","AR"
"18157",2038,1714,2705,"Tippecanoe","IN"
"39021",2062,1761,756,"Champaign","OH"
"48165",3069,2562,207,"Gaines","TX"
"39081",1606,1397,759,"Jefferson","OH"
"48269",NA,NA,NA,"King","TX"
"39043",1798,1532,1149,"Erie","OH"
"17019",2465,2097,2151,"Champaign","IL"
"35019",NA,NA,NA,"Guadalupe","NM"
"40125",3344,2881,884,"Pottawatomie","OK"
"20155",2608,2274,934,"Reno","KS"
"13011",2246,1955,373,"Banks","GA"
"48421",NA,NA,NA,"Sherman","TX"
"27091",2539,2220,346,"Martin","MN"
"06077",1872,1450,22475,"San Joaquin","CA"
"19123",2524,2162,259,"Mahaska","IA"
"38041",NA,NA,NA,"Hettinger","ND"
"51770",1790,1511,3194,"Roanoke","VA"
"36101",1851,1462,731,"Steuben","NY"
"72007",NA,NA,NA,"Aguas Buenas",NA
"18047",2593,2127,237,"Franklin","IN"
"40105",2719,2249,39,"Nowata","OK"
"05053",2754,2430,529,"Grant","AR"
"18053",1867,1670,929,"Grant","IN"
"13213",1996,1739,710,"Murray","GA"
"46007",NA,NA,NA,"Bennett","SD"
"17125",2144,1996,70,"Mason","IL"
"27033",2459,2253,149,"Cottonwood","MN"
"48279",3191,2767,72,"Lamb","TX"
"19153",2495,2175,16356,"Polk","IA"
"53049",1991,1697,492,"Pacific","WA"
"51111",2036,1751,163,"Lunenburg","VA"
"47003",2163,1864,1157,"Bedford","TN"
"17119",2550,2247,5594,"Madison","IL"
"06001",2493,1784,15835,"Alameda","CA"
"06073",2654,1906,52610,"San Diego","CA"
"18151",1994,1693,613,"Steuben","IN"
"18167",2220,1932,1529,"Vigo","IN"
"20125",NA,NA,NA,"Montgomery","KS"
"21055",2670,2203,85,"Crittenden","KY"
"26141",2241,1856,77,"Presque Isle","MI"
"27119",2723,2426,517,"Polk","MN"
"29209",2673,2299,687,"Stone","MO"
"28103",NA,NA,NA,"Noxubee","MS"
"31133",NA,NA,NA,"Pawnee","NE"
"34029",2595,2142,21265,"Ocean","NJ"
"36055",1815,1447,14876,"Monroe","NY"
"35007",3094,2724,132,"Colfax","NM"
"37117",2372,2052,370,"Martin","NC"
"37015",2449,2053,88,"Bertie","NC"
"37009",2423,2091,349,"Ashe","NC"
"45003",2040,1731,4585,"Aiken","SC"
"38013",NA,NA,NA,"Burke","ND"
"48321",3030,2437,443,"Matagorda","TX"
"48057",2645,2324,187,"Calhoun","TX"
"01047",2553,2269,291,"Dallas","AL"
"17083",2588,2190,240,"Jersey","IL"
"48095",NA,NA,NA,"Concho","TX"
"20061",2850,2494,1245,"Geary","KS"
"23001",1502,1253,2134,"Androscoggin","ME"
"41069",NA,NA,NA,"Wheeler","OR"
"47001",1981,1694,2177,"Anderson","TN"
"29107",2642,2282,910,"Lafayette","MO"
"06003",NA,NA,NA,"Alpine","CA"
"29137",2497,2037,46,"Monroe","MO"
"39089",2343,2028,3573,"Licking","OH"
"05065",2623,2423,167,"Izard","AR"
"51790",1623,1407,908,"Staunton","VA"
"21109",NA,NA,NA,"Jackson","KY"
"20035",NA,NA,NA,"Cowley","KS"
"37105",2587,2271,1932,"Lee","NC"
"37165",2410,2105,399,"Scotland","NC"
"46011",2646,2381,468,"Brookings","SD"
"46097",NA,NA,NA,"Miner","SD"
"51540",2223,1825,1278,"Charlottesville","VA"
"47171",1661,1451,272,"Unicoi","TN"
"55117",1409,1186,2036,"Sheboygan","WI"
"53003",1905,1533,585,"Asotin","WA"
"17199",3061,2667,747,"Williamson","IL"
"39077",1801,1506,807,"Huron","OH"
"48285",2743,2233,144,"Lavaca","TX"
"31001",3479,3106,629,"Adams","NE"
"27121",3068,2823,230,"Pope","MN"
"55085",1820,1604,480,"Oneida","WI"
"39115",2033,1708,93,"Morgan","OH"
"13065",2581,2345,44,"Clinch","GA"
"26025",NA,NA,NA,"Calhoun","MI"
"37127",2439,2128,2367,"Nash","NC"
"18035",1984,1688,1989,"Delaware","IN"
"13009",2160,1901,683,"Baldwin","GA"
"20113",NA,NA,NA,"McPherson","KS"
"48361",2930,2497,1460,"Orange","TX"
"48399",2453,2186,88,"Runnels","TX"
"36035",2017,1814,738,"Fulton","NY"
"40121",3021,2580,524,"Pittsburg","OK"
"39053",2402,2088,196,"Gallia","OH"
"01075",2276,1982,86,"Lamar","AL"
"29211",NA,NA,NA,"Sullivan","MO"
"12091",4289,3644,7988,"Okaloosa","FL"
"28023",2605,2228,109,"Clarke","MS"
"27111",2908,2612,1112,"Otter Tail","MN"
"05009",2610,2315,721,"Boone","AR"
"55039",1669,1397,1217,"Fond du Lac","WI"
"72091",NA,NA,NA,"Manatí",NA
"18057",2865,2446,7855,"Hamilton","IN"
"20195",NA,NA,NA,"Trego","KS"
"13197",2412,2180,96,"Marion","GA"
"36109",2232,1742,414,"Tompkins","NY"
"48495",NA,NA,NA,"Winkler","TX"
"29213",2648,2318,1020,"Taney","MO"
"55071",1724,1476,939,"Manitowoc","WI"
"29141",2502,2142,269,"Morgan","MO"
"21115",3182,2761,225,"Johnson","KY"
"29097",2446,2112,3199,"Jasper","MO"
"17135",2631,2240,123,"Montgomery","IL"
"51103",2658,2127,283,"Lancaster","VA"
"51043",2538,2102,801,"Clarke","VA"
"42005",1345,1105,807,"Armstrong","PA"
"46039",NA,NA,NA,"Deuel","SD"
"17109",2234,2042,199,"McDonough","IL"
"13053",2247,2138,41,"Chattahoochee","GA"
"55078",NA,NA,NA,"Menominee","WI"
"28077",3134,2860,51,"Lawrence","MS"
"22003",2588,2084,154,"Allen","LA"
"46035",3270,2931,206,"Davison","SD"
"31117",NA,NA,NA,"McPherson","NE"
"01113",2295,1987,1691,"Russell","AL"
"04023",1989,1616,1259,"Santa Cruz","AZ"
"05017",3136,3081,56,"Chicot","AR"
"12061",4454,3776,3833,"Indian River","FL"
"16069",1636,1308,1096,"Nez Perce","ID"
"19059",2866,2364,190,"Dickinson","IA"
"20099",NA,NA,NA,"Labette","KS"
"22115",2055,1698,919,"Vernon","LA"
"22085",2400,2001,178,"Sabine","LA"
"24005",2403,1990,27952,"Baltimore","MD"
"24003",2591,2224,23743,"Anne Arundel","MD"
"27025",3423,3031,2307,"Chisago","MN"
"28075",2651,2369,938,"Lauderdale","MS"
"28149",2760,2486,546,"Warren","MS"
"30041",2464,2258,309,"Hill","MT"
"29217",2344,2032,268,"Vernon","MO"
"29047",2907,2565,9464,"Clay","MO"
"36081",2692,2201,15323,"Queens","NY"
"48501",2857,2499,102,"Yoakum","TX"
"06009",3885,3342,1386,"Calaveras","CA"
"13171",2280,1868,441,"Lamar","GA"
"47185",2095,1859,423,"White","TN"
"20141",NA,NA,NA,"Osborne","KS"
"48145",2440,2030,127,"Falls","TX"
"24023",2336,1998,465,"Garrett","MD"
"18175",2415,2095,530,"Washington","IN"
"31101",3473,2993,49,"Keith","NE"
"72127",NA,NA,NA,"San Juan",NA
"17035",2260,2188,36,"Cumberland","IL"
"28057",2342,2087,232,"Itawamba","MS"
"20053",NA,NA,NA,"Ellsworth","KS"
"29089",2372,1995,68,"Howard","MO"
"48369",2842,2463,59,"Parmer","TX"
"27067",2983,2693,937,"Kandiyohi","MN"
"20119",NA,NA,NA,"Meade","KS"
"29023",2462,2077,489,"Butler","MO"
"39103",1812,1517,4795,"Medina","OH"
"40003",NA,NA,NA,"Alfalfa","OK"
"12093",4007,3619,483,"Okeechobee","FL"
"28131",3215,2918,171,"Stone","MS"
"18031",2011,1791,355,"Decatur","IN"
"21235",2811,2349,149,"Whitley","KY"
"32033",1534,1212,129,"White Pine","NV"
"35059",3500,3418,28,"Union","NM"
"39079",2500,2112,334,"Jackson","OH"
"40071",2763,2438,624,"Kay","OK"
"39143",1849,1578,744,"Sandusky","OH"
"41001",1574,1404,326,"Baker","OR"
"01125",2456,2095,4199,"Tuscaloosa","AL"
"01035",2758,2491,50,"Conecuh","AL"
"01095",2508,2148,1963,"Marshall","AL"
"04021",1904,1555,10654,"Pinal","AZ"
"06089",2942,2369,5889,"Shasta","CA"
"13141",2376,2069,51,"Hancock","GA"
"13223",2327,2018,6565,"Paulding","GA"
"17147",2584,2223,192,"Piatt","IL"
"17103",2457,2186,285,"Lee","IL"
"02068",NA,NA,NA,"Denali","AK"
"06013",2361,1759,22347,"Contra Costa","CA"
"12019",3381,2898,5763,"Clay","FL"
"13243",NA,NA,NA,"Randolph","GA"
"18081",2410,2059,4086,"Johnson","IN"
"20207",NA,NA,NA,"Woodson","KS"
"20165",NA,NA,NA,"Rush","KS"
"21229",2184,2020,152,"Washington","KY"
"22055",3018,2577,6549,"Lafayette","LA"
"26113",2229,1919,126,"Missaukee","MI"
"27171",3505,3102,6312,"Wright","MN"
"28073",3188,2789,1253,"Lamar","MS"
"29229",NA,NA,NA,"Wright","MO"
"30103",NA,NA,NA,"Treasure","MT"
"31093",3703,3593,52,"Howard","NE"
"31041",3564,2930,58,"Custer","NE"
"21193",NA,NA,NA,"Perry","KY"
"37041",3220,2887,287,"Chowan","NC"
"31141",3580,3270,547,"Platte","NE"
"39031",1764,1599,285,"Coshocton","OH"
"42069",1808,1510,3418,"Lackawanna","PA"
"46093",3957,3501,745,"Meade","SD"
"51047",2204,1800,2408,"Culpeper","VA"
"47041",2344,2026,397,"DeKalb","TN"
"48335",2746,2318,58,"Mitchell","TX"
"48043",1921,1717,95,"Brewster","TX"
"51085",2261,1914,5588,"Hanover","VA"
"54101",NA,NA,NA,"Webster","WV"
"51570",2010,1720,849,"Colonial Heights","VA"
"51195",1885,1634,382,"Wise","VA"
"72073",NA,NA,NA,"Jayuya",NA
"72029",NA,NA,NA,"Canóvanas",NA
"55093",2333,1997,905,"Pierce","WI"
"56025",2650,2224,2310,"Natrona","WY"
"53019",3143,2299,83,"Ferry","WA"
"33017",2178,1782,2834,"Strafford","NH"
"26165",NA,NA,NA,"Wexford","MI"
"36097",1832,1376,93,"Schuyler","NY"
"12063",3276,2956,473,"Jackson","FL"
"39071",2158,1891,456,"Highland","OH"
"36079",2493,2020,2605,"Putnam","NY"
"40115",2908,2301,203,"Ottawa","OK"
"39085",1617,1348,7037,"Lake","OH"
"41021",1915,1677,32,"Gilliam","OR"
"51027",NA,NA,NA,"Buchanan","VA"
"47029",1888,1631,415,"Cocke","TN"
"01043",2465,2171,1634,"Cullman","AL"
"02016",NA,NA,NA,"Aleutians West","AK"
"12071",4330,3701,21733,"Lee","FL"
"12069",3284,2721,10131,"Lake","FL"
"13305",2388,2117,639,"Wayne","GA"
"17017",2511,2357,29,"Cass","IL"
"18071",2037,1776,797,"Jackson","IN"
"19169",2726,2390,1941,"Story","IA"
"21137",1985,1663,291,"Lincoln","KY"
"21167",2840,2300,467,"Mercer","KY"
"19105",2545,2335,249,"Jones","IA"
"19135",2492,2418,50,"Monroe","IA"
"29029",2753,2339,859,"Camden","MO"
"28031",3494,3147,98,"Covington","MS"
"21097",2285,1801,248,"Harrison","KY"
"29083",2546,2203,400,"Henry","MO"
"30037",NA,NA,NA,"Golden Valley","MT"
"31051",3384,2883,47,"Dixon","NE"
"30049",2712,2421,2089,"Lewis and Clark","MT"
"21127",2737,2202,111,"Lawrence","KY"
"40145",3312,2872,2044,"Wagoner","OK"
"42079",1556,1271,5366,"Luzerne","PA"
"48275",NA,NA,NA,"Knox","TX"
"51059",2892,2346,37138,"Fairfax","VA"
"51157",2442,2020,326,"Rappahannock","VA"
"51075",2792,2220,1158,"Goochland","VA"
"51191",1935,1639,723,"Washington","VA"
"54037",2026,1688,2349,"Jefferson","WV"
"72047",NA,NA,NA,"Corozal",NA
"01003",3648,3007,5805,"Baldwin","AL"
"51115",3022,2372,258,"Mathews","VA"
"55097",1833,1653,604,"Portage","WI"
"54087",1955,1678,71,"Roane","WV"
"06049",2343,2035,130,"Modoc","CA"
"36121",1427,1153,399,"Wyoming","NY"
"19125",2656,2301,730,"Marion","IA"
"26033",3097,2830,201,"Chippewa","MI"
"20041",2869,2576,403,"Dickinson","KS"
"39167",1897,1682,807,"Washington","OH"
"28125",NA,NA,NA,"Sharkey","MS"
"31163",NA,NA,NA,"Sherman","NE"
"31009",NA,NA,NA,"Blaine","NE"
"31129",NA,NA,NA,"Nuckolls","NE"
"05083",2581,2325,275,"Logan","AR"
"42017",2660,2234,20074,"Bucks","PA"
"46009",NA,NA,NA,"Bon Homme","SD"
"46103",3613,3134,2561,"Pennington","SD"
"48175",2964,2475,55,"Goliad","TX"
"18153",2535,2311,197,"Sullivan","IN"
