"FIPS","mean_premium","median_premium","n_obs","NAME","StateAbb"
"01105",NA,NA,NA,"Perry","AL"
"54051",1146,973,418,"Marshall","WV"
"01107",1587,1481,154,"Pickens","AL"
"51069",1253,988,4801,"Frederick","VA"
"54065",1286,1148,325,"Morgan","WV"
"28053",NA,NA,NA,"Humphreys","MS"
"29063",1543,1457,132,"DeKalb","MO"
"29197",NA,NA,NA,"Schuyler","MO"
"51063",1185,1008,479,"Floyd","VA"
"54049",1123,973,934,"Marion","WV"
"54033",1191,1008,1073,"Harrison","WV"
"39051",1306,1156,658,"Fulton","OH"
"54021",NA,NA,NA,"Gilmer","WV"
"29049",1677,1536,495,"Clinton","MO"
"47055",1516,1338,602,"Giles","TN"
"72019",NA,NA,NA,"Barranquitas",NA
"54005",1645,1402,169,"Boone","WV"
"72037",NA,NA,NA,"Ceiba",NA
"72051",NA,NA,NA,"Dorado",NA
"28045",2901,2630,735,"Hancock","MS"
"28099",1759,1557,216,"Neshoba","MS"
"26079",1386,1210,280,"Kalkaska","MI"
"05111",1516,1344,282,"Poinsett","AR"
"12035",1536,1202,4472,"Flagler","FL"
"12133",1614,1368,272,"Washington","FL"
"12107",1627,1337,799,"Putnam","FL"
"12117",1943,1660,14493,"Seminole","FL"
"13087",1610,1363,492,"Decatur","GA"
"40119",2077,1834,1328,"Payne","OK"
"28021",NA,NA,NA,"Claiborne","MS"
"46049",NA,NA,NA,"Faulk","SD"
"28035",2102,1908,1251,"Forrest","MS"
"54067",1320,1113,122,"Nicholas","WV"
"72119",NA,NA,NA,"Río Grande",NA
"72099",NA,NA,NA,"Moca",NA
"18135",1299,1199,272,"Randolph","IN"
"54079",1313,1137,1195,"Putnam","WV"
"35049",1528,1227,3920,"Santa Fe","NM"
"13275",1889,1638,900,"Thomas","GA"
"35041",1860,1619,463,"Roosevelt","NM"
"38075",NA,NA,NA,"Renville","ND"
"17057",1240,1024,491,"Fulton","IL"
"28009",2141,1572,67,"Benton","MS"
"49057",1045,842,10000,"Weber","UT"
"19095",1499,1258,276,"Iowa","IA"
"19047",1321,1210,192,"Crawford","IA"
"72077",NA,NA,NA,"Juncos",NA
"17045",1364,1281,117,"Edgar","IL"
"41033",1213,931,2392,"Josephine","OR"
"13309",NA,NA,NA,"Wheeler","GA"
"35033",NA,NA,NA,"Mora","NM"
"51678",1085,912,350,"Lexington","VA"
"38049",1522,1404,63,"McHenry","ND"
"17183",1256,1133,842,"Vermilion","IL"
"20105",NA,NA,NA,"Lincoln","KS"
"01001",1455,1314,2109,"Autauga","AL"
"26091",1746,1488,2076,"Lenawee","MI"
"26001",1279,1114,172,"Alcona","MI"
"19009",1569,1446,71,"Audubon","IA"
"26111",1746,1451,1992,"Midland","MI"
"18183",1268,1111,673,"Whitley","IN"
"20051",2179,1917,427,"Ellis","KS"
"17079",NA,NA,NA,"Jasper","IL"
"26017",1117,919,2075,"Bay","MI"
"17007",1371,1162,924,"Boone","IL"
"19043",1289,1124,79,"Clayton","IA"
"18087",1301,1083,513,"LaGrange","IN"
"28033",1672,1443,7299,"DeSoto","MS"
"48053",1986,1461,908,"Burnet","TX"
"28135",NA,NA,NA,"Tallahatchie","MS"
"42093",1071,842,207,"Montour","PA"
"48413",NA,NA,NA,"Schleicher","TX"
"18039",1201,1038,3353,"Elkhart","IN"
"28109",2214,2046,959,"Pearl River","MS"
"13255",1409,1222,1642,"Spalding","GA"
"19029",1275,1072,367,"Cass","IA"
"21067",1565,1285,8679,"Fayette","KY"
"48085",2639,2036,33150,"Collin","TX"
"54063",NA,NA,NA,"Monroe","WV"
"51121",1323,1117,3537,"Montgomery","VA"
"19045",1332,1202,605,"Clinton","IA"
"36003",995,750,326,"Allegany","NY"
"46047",1994,1702,166,"Fall River","SD"
"13085",1688,1414,966,"Dawson","GA"
"18067",1218,1068,1652,"Howard","IN"
"20081",NA,NA,NA,"Haskell","KS"
"48397",2507,2009,3767,"Rockwall","TX"
"48185",1936,1533,288,"Grimes","TX"
"20091",2096,1847,24278,"Johnson","KS"
"38015",2101,1889,2787,"Burleigh","ND"
"46029",1439,1274,651,"Codington","SD"
"48507",NA,NA,NA,"Zavala","TX"
"20075",NA,NA,NA,"Hamilton","KS"
"38001",NA,NA,NA,"Adams","ND"
"01031",1732,1565,1972,"Coffee","AL"
"19165",1458,1206,179,"Shelby","IA"
"26093",1491,1220,5884,"Livingston","MI"
"48473",2493,1754,891,"Waller","TX"
"72043",NA,NA,NA,"Coamo",NA
"38039",NA,NA,NA,"Griggs","ND"
"13111",1668,1422,739,"Fannin","GA"
"26013",NA,NA,NA,"Baraga","MI"
"19063",1228,1008,73,"Emmet","IA"
"55025",1405,1112,6649,"Dane","WI"
"05115",1652,1450,1222,"Pope","AR"
"19005",1385,1160,50,"Allamakee","IA"
"29015",1516,1369,241,"Benton","MO"
"55103",1330,1111,132,"Richland","WI"
"05141",1695,1487,253,"Van Buren","AR"
"22049",953,647,139,"Jackson","LA"
"55063",1213,991,1371,"La Crosse","WI"
"37139",1873,1692,1553,"Pasquotank","NC"
"29067",NA,NA,NA,"Douglas","MO"
"48317",2620,1818,33,"Martin","TX"
"22065",NA,NA,NA,"Madison","LA"
"29101",1704,1521,1531,"Johnson","MO"
"40011",2017,1899,31,"Blaine","OK"
"40015",2022,1734,135,"Caddo","OK"
"08059",2141,1886,21491,"Jefferson","CO"
"29123",1531,1308,120,"Madison","MO"
"48383",NA,NA,NA,"Reagan","TX"
"40137",2121,1961,606,"Stephens","OK"
"29185",1630,1621,54,"St. Clair","MO"
"08047",1981,1714,266,"Gilpin","CO"
"48487",2123,1858,144,"Wilbarger","TX"
"08073",2048,1861,79,"Lincoln","CO"
"41011",1064,866,1094,"Coos","OR"
"08119",1840,1592,1120,"Teller","CO"
"48059",1976,1655,226,"Callahan","TX"
"48259",2354,1712,950,"Kendall","TX"
"48315",1642,1309,81,"Marion","TX"
"40001",NA,NA,NA,"Adair","OK"
"48203",1498,1132,819,"Harrison","TX"
"36095",1419,1149,418,"Schoharie","NY"
"48459",1868,1532,545,"Upshur","TX"
"31067",1751,1618,504,"Gage","NE"
"37129",2630,2310,8983,"New Hanover","NC"
"38063",NA,NA,NA,"Nelson","ND"
"17107",1261,1129,226,"Logan","IL"
"26049",1524,1278,8554,"Genesee","MI"
"37137",2455,2331,352,"Pamlico","NC"
"48343",1762,1488,87,"Morris","TX"
"39041",1625,1309,5794,"Delaware","OH"
"48451",1436,1144,2813,"Tom Green","TX"
"72113",NA,NA,NA,"Ponce",NA
"26043",1241,1012,395,"Dickinson","MI"
"40033",2193,2120,44,"Cotton","OK"
"18105",1441,1263,2603,"Monroe","IN"
"40083",3189,2785,1175,"Logan","OK"
"51710",1827,1466,8394,"Norfolk","VA"
"36023",1319,1046,484,"Cortland","NY"
"48375",1945,1630,1754,"Potter","TX"
"48079",NA,NA,NA,"Cochran","TX"
"16003",1411,995,46,"Adams","ID"
"40007",2563,2406,22,"Beaver","OK"
"55045",1338,1125,294,"Green","WI"
"18063",1488,1267,4699,"Hendricks","IN"
"18179",1179,1079,621,"Wells","IN"
"28015",2028,1856,53,"Carroll","MS"
"46015",NA,NA,NA,"Brule","SD"
"51510",2035,1772,4466,"Alexandria","VA"
"19117",1526,1241,144,"Lucas","IA"
"20089",NA,NA,NA,"Jewell","KS"
"51025",1228,1026,202,"Brunswick","VA"
"48341",2066,1698,320,"Moore","TX"
"27049",1928,1664,1552,"Goodhue","MN"
"24045",1375,1138,3404,"Wicomico","MD"
"42073",983,774,1577,"Lawrence","PA"
"37197",1323,1105,794,"Yadkin","NC"
"46003",NA,NA,NA,"Aurora","SD"
"54001",1361,1167,83,"Barbour","WV"
"37157",1050,874,2398,"Rockingham","NC"
"48211",NA,NA,NA,"Hemphill","TX"
"46121",NA,NA,NA,"Todd","SD"
"72129",NA,NA,NA,"San Lorenzo",NA
"17121",1588,1366,212,"Marion","IL"
"42059",1196,834,227,"Greene","PA"
"18069",1216,1047,752,"Huntington","IN"
"42115",1021,797,382,"Susquehanna","PA"
"27103",1639,1474,1244,"Nicollet","MN"
"36001",1585,1143,4776,"Albany","NY"
"20177",1665,1496,4251,"Shawnee","KS"
"48127",NA,NA,NA,"Dimmit","TX"
"48319",NA,NA,NA,"Mason","TX"
"28155",NA,NA,NA,"Webster","MS"
"21223",1479,1391,148,"Trimble","KY"
"12041",1401,1269,234,"Gilchrist","FL"
"01087",1813,1477,113,"Macon","AL"
"40133",1889,1657,156,"Seminole","OK"
"08039",2735,2449,1172,"Elbert","CO"
"28051",NA,NA,NA,"Holmes","MS"
"37143",2375,2117,400,"Perquimans","NC"
"31047",1898,1712,447,"Dawson","NE"
"19111",1363,1197,248,"Lee","IA"
"19083",1327,1096,190,"Hardin","IA"
"51093",1714,1458,2160,"Isle of Wight","VA"
"47169",1646,1322,167,"Trousdale","TN"
"17185",NA,NA,NA,"Wabash","IL"
"20093",NA,NA,NA,"Kearny","KS"
"31167",1807,1483,84,"Stanton","NE"
"48099",1341,1140,2339,"Coryell","TX"
"20079",1864,1705,638,"Harvey","KS"
"21219",1750,1482,103,"Todd","KY"
"51049",1208,1001,285,"Cumberland","VA"
"48011",NA,NA,NA,"Armstrong","TX"
"13133",1949,1634,411,"Greene","GA"
"29079",1499,1434,98,"Grundy","MO"
"28069",2287,2044,48,"Kemper","MS"
"26069",1310,1100,458,"Iosco","MI"
"39109",1172,963,2642,"Miami","OH"
"39149",1178,1028,677,"Shelby","OH"
"05043",1773,1556,201,"Drew","AR"
"72065",NA,NA,NA,"Hatillo",NA
"47035",1312,1173,858,"Cumberland","TN"
"20063",NA,NA,NA,"Gove","KS"
"55005",1391,1160,357,"Barron","WI"
"29203",NA,NA,NA,"Shannon","MO"
"20199",NA,NA,NA,"Wallace","KS"
"51179",1564,1248,7893,"Stafford","VA"
"08003",1196,1006,210,"Alamosa","CO"
"29135",1498,1296,113,"Moniteau","MO"
"51700",1314,1128,7086,"Newport News","VA"
"28129",2228,2024,70,"Smith","MS"
"48041",1774,1369,4243,"Brazos","TX"
"40055",2047,1798,52,"Greer","OK"
"31179",1658,1517,126,"Wayne","NE"
"51097",1513,1259,187,"King and Queen","VA"
"21037",2681,2080,2179,"Campbell","KY"
"48069",NA,NA,NA,"Castro","TX"
"24011",1255,1046,1133,"Caroline","MD"
"17123",1257,1139,131,"Marshall","IL"
"47023",1457,1287,290,"Chester","TN"
"27101",1704,1481,147,"Murray","MN"
"18023",1280,1153,392,"Clinton","IN"
"16051",1161,889,784,"Jefferson","ID"
"18149",1395,1234,285,"Starke","IN"
"22061",1266,1003,825,"Lincoln","LA"
"31135",NA,NA,NA,"Perkins","NE"
"26073",1363,1087,587,"Isabella","MI"
"38003",1674,1398,206,"Barnes","ND"
"05059",1797,1586,552,"Hot Spring","AR"
"37081",1212,992,18503,"Guilford","NC"
"19077",1587,1462,216,"Guthrie","IA"
"19027",1434,1276,354,"Carroll","IA"
"26085",1614,1461,107,"Lake","MI"
"26117",1383,1101,103,"Montcalm","MI"
"17047",NA,NA,NA,"Edwards","IL"
"40073",2725,2490,232,"Kingfisher","OK"
"47021",1676,1420,1448,"Cheatham","TN"
"46079",1565,1290,200,"Lake","SD"
"45039",1698,1303,353,"Fairfield","SC"
"31037",1816,1468,79,"Colfax","NE"
"56031",1720,1568,196,"Platte","WY"
"39153",1285,1041,14960,"Summit","OH"
"39025",1319,1096,4262,"Clermont","OH"
"13113",2014,1720,5600,"Fayette","GA"
"08091",1599,1142,221,"Ouray","CO"
"27109",1753,1518,5325,"Olmsted","MN"
"13209",1745,1618,96,"Montgomery","GA"
"39037",1254,1053,492,"Darke","OH"
"12067",NA,NA,NA,"Lafayette","FL"
"48021",1963,1544,1391,"Bastrop","TX"
"50019",1239,1020,189,"Orleans","VT"
"19131",1366,1218,73,"Mitchell","IA"
"47115",1569,1270,523,"Marion","TN"
"37089",1295,1063,3824,"Henderson","NC"
"18111",1542,1289,267,"Newton","IN"
"17105",1317,1153,302,"Livingston","IL"
"13035",1456,1294,630,"Butts","GA"
"16081",1254,1030,297,"Teton","ID"
"13015",1479,1259,3643,"Bartow","GA"
"48051",1826,1445,164,"Burleson","TX"
"54009",1149,970,256,"Brooke","WV"
"28159",2349,1513,56,"Winston","MS"
"72001",NA,NA,NA,"Adjuntas",NA
"54019",1177,1024,338,"Fayette","WV"
"12045",2679,2266,296,"Gulf","FL"
"53069",1477,1258,103,"Wahkiakum","WA"
"72093",NA,NA,NA,"Maricao",NA
"21237",NA,NA,NA,"Wolfe","KY"
"26147",1703,1460,4503,"St. Clair","MI"
"31039",1629,1391,172,"Cuming","NE"
"38047",NA,NA,NA,"Logan","ND"
"37179",1549,1216,9958,"Union","NC"
"38079",NA,NA,NA,"Rolette","ND"
"13261",1484,1273,492,"Sumter","GA"
"29091",1500,1326,529,"Howell","MO"
"48033",NA,NA,NA,"Borden","TX"
"22083",1286,938,175,"Richland","LA"
"48207",NA,NA,NA,"Haskell","TX"
"72071",NA,NA,NA,"Isabela",NA
"37063",1361,1112,13004,"Durham","NC"
"55087",1062,878,3364,"Outagamie","WI"
"48489",2460,2271,79,"Willacy","TX"
"24029",1388,1153,709,"Kent","MD"
"28139",1552,1328,102,"Tippah","MS"
"45025",1447,1309,340,"Chesterfield","SC"
"19179",1214,1083,673,"Wapello","IA"
"29051",1600,1433,1164,"Cole","MO"
"53043",1559,1321,222,"Lincoln","WA"
"48379",2302,1929,119,"Rains","TX"
"40057",NA,NA,NA,"Harmon","OK"
"17005",1658,1415,141,"Bond","IL"
"01111",1613,1477,282,"Randolph","AL"
"13019",1622,1383,316,"Berrien","GA"
"48045",NA,NA,NA,"Briscoe","TX"
"20039",NA,NA,NA,"Decatur","KS"
"55105",1198,962,2264,"Rock","WI"
"31183",NA,NA,NA,"Wheeler","NE"
"48193",2142,1886,63,"Hamilton","TX"
"20083",NA,NA,NA,"Hodgeman","KS"
"48233",1879,1640,269,"Hutchinson","TX"
"29081",1318,1180,58,"Harrison","MO"
"21035",2077,1783,615,"Calloway","KY"
"20173",1985,1788,16725,"Sedgwick","KS"
"27113",1425,1321,351,"Pennington","MN"
"28013",1948,1543,43,"Calhoun","MS"
"72103",NA,NA,NA,"Naguabo",NA
"20175",2174,2047,327,"Seward","KS"
"56011",NA,NA,NA,"Crook","WY"
"13143",2012,1662,803,"Haralson","GA"
"48389",NA,NA,NA,"Reeves","TX"
"17051",1583,1456,79,"Fayette","IL"
"31079",1847,1684,1374,"Hall","NE"
"40043",NA,NA,NA,"Dewey","OK"
"72131",NA,NA,NA,"San Sebastián",NA
"13149",1499,1303,235,"Heard","GA"
"18177",1180,1017,743,"Wayne","IN"
"31095",1547,1369,91,"Jefferson","NE"
"54029",1107,976,404,"Hancock","WV"
"31017",NA,NA,NA,"Brown","NE"
"20009",2001,1833,211,"Barton","KS"
"22073",1299,921,3276,"Ouachita","LA"
"48089",1978,1538,226,"Colorado","TX"
"19139",1297,1114,711,"Muscatine","IA"
"31159",1980,1749,458,"Seward","NE"
"18107",1473,1314,729,"Montgomery","IN"
"18025",1474,1411,98,"Crawford","IN"
"05045",1765,1486,4276,"Faulkner","AR"
"18157",1226,1058,3167,"Tippecanoe","IN"
"39021",1275,1077,771,"Champaign","OH"
"48165",2013,1583,193,"Gaines","TX"
"39081",1123,961,827,"Jefferson","OH"
"48269",NA,NA,NA,"King","TX"
"39043",1215,1001,1562,"Erie","OH"
"17019",1441,1175,2320,"Champaign","IL"
"35019",NA,NA,NA,"Guadalupe","NM"
"40125",2238,1975,1039,"Pottawatomie","OK"
"20155",1847,1652,1209,"Reno","KS"
"13011",1514,1337,317,"Banks","GA"
"48421",NA,NA,NA,"Sherman","TX"
"27091",1391,1255,380,"Martin","MN"
"06077",1340,989,21570,"San Joaquin","CA"
"19123",1259,1129,340,"Mahaska","IA"
"38041",NA,NA,NA,"Hettinger","ND"
"51770",939,749,4074,"Roanoke","VA"
"36101",1571,1199,1045,"Steuben","NY"
"72007",NA,NA,NA,"Aguas Buenas",NA
"18047",1286,1083,199,"Franklin","IN"
"40105",1480,1459,38,"Nowata","OK"
"05053",1717,1530,418,"Grant","AR"
"18053",1192,1041,749,"Grant","IN"
"13213",1559,1379,752,"Murray","GA"
"46007",NA,NA,NA,"Bennett","SD"
"17125",1250,1076,113,"Mason","IL"
"27033",1462,1307,176,"Cottonwood","MN"
"48279",1842,1659,77,"Lamb","TX"
"19153",1361,1147,20320,"Polk","IA"
"53049",1317,1076,403,"Pacific","WA"
"51111",1305,998,165,"Lunenburg","VA"
"47003",1409,1166,1012,"Bedford","TN"
"17119",1436,1211,5456,"Madison","IL"
"06001",1845,1212,18569,"Alameda","CA"
"06073",1619,1146,52674,"San Diego","CA"
"18151",1364,1110,808,"Steuben","IN"
"18167",1325,1163,1711,"Vigo","IN"
"20125",NA,NA,NA,"Montgomery","KS"
"21055",1455,1349,73,"Crittenden","KY"
"26141",1412,1214,150,"Presque Isle","MI"
"27119",1507,1313,650,"Polk","MN"
"29209",1837,1560,776,"Stone","MO"
"28103",NA,NA,NA,"Noxubee","MS"
"31133",NA,NA,NA,"Pawnee","NE"
"34029",1905,1448,20479,"Ocean","NJ"
"36055",1446,1032,19376,"Monroe","NY"
"35007",1627,1448,189,"Colfax","NM"
"37117",1642,1436,410,"Martin","NC"
"37015",1614,1262,96,"Bertie","NC"
"37009",1177,1044,407,"Ashe","NC"
"45003",1512,1298,5525,"Aiken","SC"
"38013",NA,NA,NA,"Burke","ND"
"48321",2685,2394,397,"Matagorda","TX"
"48057",2108,1734,207,"Calhoun","TX"
"01047",1805,1596,386,"Dallas","AL"
"17083",1437,1236,243,"Jersey","IL"
"48095",NA,NA,NA,"Concho","TX"
"20061",1729,1578,1387,"Geary","KS"
"23001",962,757,2064,"Androscoggin","ME"
"41069",NA,NA,NA,"Wheeler","OR"
"47001",1378,1212,1900,"Anderson","TN"
"29107",1810,1583,853,"Lafayette","MO"
"06003",NA,NA,NA,"Alpine","CA"
"29137",1508,1179,50,"Monroe","MO"
"39089",1502,1203,3785,"Licking","OH"
"05065",1586,1375,107,"Izard","AR"
"51790",972,783,1058,"Staunton","VA"
"21109",NA,NA,NA,"Jackson","KY"
"20035",NA,NA,NA,"Cowley","KS"
"37105",1315,1172,2375,"Lee","NC"
"37165",1612,1427,556,"Scotland","NC"
"46011",1542,1363,650,"Brookings","SD"
"46097",NA,NA,NA,"Miner","SD"
"51540",1669,1317,1664,"Charlottesville","VA"
"47171",1111,974,256,"Unicoi","TN"
"55117",984,813,2370,"Sheboygan","WI"
"53003",1165,919,510,"Asotin","WA"
"17199",1721,1443,775,"Williamson","IL"
"39077",1201,1001,1100,"Huron","OH"
"48285",2021,1645,150,"Lavaca","TX"
"31001",1865,1693,780,"Adams","NE"
"27121",1623,1355,283,"Pope","MN"
"55085",1214,1021,628,"Oneida","WI"
"39115",1306,1246,93,"Morgan","OH"
"13065",1678,1376,60,"Clinch","GA"
"26025",NA,NA,NA,"Calhoun","MI"
"37127",1623,1426,2675,"Nash","NC"
"18035",1244,1080,2119,"Delaware","IN"
"13009",1601,1409,806,"Baldwin","GA"
"20113",NA,NA,NA,"McPherson","KS"
"48361",2225,1894,1277,"Orange","TX"
"48399",1658,1414,97,"Runnels","TX"
"36035",1663,1454,860,"Fulton","NY"
"40121",1818,1621,670,"Pittsburg","OK"
"39053",1532,1339,197,"Gallia","OH"
"01075",1558,1361,77,"Lamar","AL"
"29211",NA,NA,NA,"Sullivan","MO"
"12091",2178,1801,10713,"Okaloosa","FL"
"28023",2045,1719,169,"Clarke","MS"
"27111",1550,1352,1404,"Otter Tail","MN"
"05009",1589,1440,648,"Boone","AR"
"55039",1134,942,1193,"Fond du Lac","WI"
"72091",NA,NA,NA,"Manatí",NA
"18057",1737,1423,8311,"Hamilton","IN"
"20195",NA,NA,NA,"Trego","KS"
"13197",1667,1351,102,"Marion","GA"
"36109",1705,1167,675,"Tompkins","NY"
"48495",NA,NA,NA,"Winkler","TX"
"29213",1689,1459,1076,"Taney","MO"
"55071",923,744,993,"Manitowoc","WI"
"29141",1612,1486,200,"Morgan","MO"
"21115",1881,1573,217,"Johnson","KY"
"29097",1506,1321,3770,"Jasper","MO"
"17135",1415,1209,159,"Montgomery","IL"
"51103",2087,1711,301,"Lancaster","VA"
"51043",1675,1335,905,"Clarke","VA"
"42005",802,663,797,"Armstrong","PA"
"46039",NA,NA,NA,"Deuel","SD"
"17109",1225,1087,305,"McDonough","IL"
"13053",1381,1258,50,"Chattahoochee","GA"
"55078",NA,NA,NA,"Menominee","WI"
"28077",2740,2288,60,"Lawrence","MS"
"22003",1404,1050,159,"Allen","LA"
"46035",1553,1374,393,"Davison","SD"
"31117",NA,NA,NA,"McPherson","NE"
"01113",1439,1242,2224,"Russell","AL"
"04023",1096,882,1266,"Santa Cruz","AZ"
"05017",1983,1834,99,"Chicot","AR"
"12061",2330,1985,5138,"Indian River","FL"
"16069",1026,837,1140,"Nez Perce","ID"
"19059",1472,1278,175,"Dickinson","IA"
"20099",NA,NA,NA,"Labette","KS"
"22115",1054,853,803,"Vernon","LA"
"22085",1072,982,125,"Sabine","LA"
"24005",1551,1226,32201,"Baltimore","MD"
"24003",1580,1280,28311,"Anne Arundel","MD"
"27025",1952,1717,2571,"Chisago","MN"
"28075",1848,1639,1308,"Lauderdale","MS"
"28149",2035,1787,699,"Warren","MS"
"30041",1610,1365,495,"Hill","MT"
"29217",1482,1333,279,"Vernon","MO"
"29047",1727,1480,10788,"Clay","MO"
"36081",2273,1832,19395,"Queens","NY"
"48501",1547,1292,74,"Yoakum","TX"
"06009",1572,1288,1319,"Calaveras","CA"
"13171",1482,1293,319,"Lamar","GA"
"47185",1326,1190,304,"White","TN"
"20141",NA,NA,NA,"Osborne","KS"
"48145",1563,1314,123,"Falls","TX"
"24023",1386,1097,602,"Garrett","MD"
"18175",1561,1435,399,"Washington","IN"
"31101",2036,1740,108,"Keith","NE"
"72127",NA,NA,NA,"San Juan",NA
"17035",1458,1416,51,"Cumberland","IL"
"28057",1640,1430,182,"Itawamba","MS"
"20053",NA,NA,NA,"Ellsworth","KS"
"29089",1464,1302,76,"Howard","MO"
"48369",2153,1797,81,"Parmer","TX"
"27067",1541,1389,876,"Kandiyohi","MN"
"20119",NA,NA,NA,"Meade","KS"
"29023",1877,1610,415,"Butler","MO"
"39103",1206,979,5717,"Medina","OH"
"40003",NA,NA,NA,"Alfalfa","OK"
"12093",1918,1726,465,"Okeechobee","FL"
"28131",2021,1897,166,"Stone","MS"
"18031",1300,1091,266,"Decatur","IN"
"21235",1744,1518,163,"Whitley","KY"
"32033",1006,878,122,"White Pine","NV"
"35059",1721,1683,61,"Union","NM"
"39079",1393,1168,310,"Jackson","OH"
"40071",1981,1811,777,"Kay","OK"
"39143",1254,1075,993,"Sandusky","OH"
"41001",990,723,373,"Baker","OR"
"01125",1615,1362,4582,"Tuscaloosa","AL"
"01035",1837,1601,63,"Conecuh","AL"
"01095",1678,1469,1706,"Marshall","AL"
"04021",1064,851,9782,"Pinal","AZ"
"06089",1305,1052,4945,"Shasta","CA"
"13141",1797,1306,58,"Hancock","GA"
"13223",1546,1331,7366,"Paulding","GA"
"17147",1451,1158,239,"Piatt","IL"
"17103",1384,1110,331,"Lee","IL"
"02068",NA,NA,NA,"Denali","AK"
"06013",1684,1153,23022,"Contra Costa","CA"
"12019",1603,1276,7131,"Clay","FL"
"13243",NA,NA,NA,"Randolph","GA"
"18081",1504,1283,4023,"Johnson","IN"
"20207",NA,NA,NA,"Woodson","KS"
"20165",NA,NA,NA,"Rush","KS"
"21229",1442,1314,188,"Washington","KY"
"22055",2203,1970,6450,"Lafayette","LA"
"26113",1378,1184,103,"Missaukee","MI"
"27171",1901,1679,6894,"Wright","MN"
"28073",2270,1981,1608,"Lamar","MS"
"29229",NA,NA,NA,"Wright","MO"
"30103",NA,NA,NA,"Treasure","MT"
"31093",1994,1901,107,"Howard","NE"
"31041",1736,1653,123,"Custer","NE"
"21193",NA,NA,NA,"Perry","KY"
"37041",2141,1947,338,"Chowan","NC"
"31141",1726,1484,481,"Platte","NE"
"39031",1254,1085,314,"Coshocton","OH"
"42069",1088,854,3418,"Lackawanna","PA"
"46093",1877,1641,927,"Meade","SD"
"51047",1328,1090,2657,"Culpeper","VA"
"47041",1348,1230,218,"DeKalb","TN"
"48335",1374,1128,53,"Mitchell","TX"
"48043",1862,1570,165,"Brewster","TX"
"51085",1348,1095,6964,"Hanover","VA"
"54101",NA,NA,NA,"Webster","WV"
"51570",1197,976,1022,"Colonial Heights","VA"
"51195",1222,1058,376,"Wise","VA"
"72073",NA,NA,NA,"Jayuya",NA
"72029",NA,NA,NA,"Canóvanas",NA
"55093",1651,1333,741,"Pierce","WI"
"56025",1494,1272,2878,"Natrona","WY"
"53019",1401,1248,92,"Ferry","WA"
"33017",1666,1374,3362,"Strafford","NH"
"26165",NA,NA,NA,"Wexford","MI"
"36097",1507,1153,164,"Schuyler","NY"
"12063",1584,1396,571,"Jackson","FL"
"39071",1260,1081,399,"Highland","OH"
"36079",2353,1717,3613,"Putnam","NY"
"40115",1782,1582,277,"Ottawa","OK"
"39085",1156,938,7021,"Lake","OH"
"41021",1081,862,31,"Gilliam","OR"
"51027",NA,NA,NA,"Buchanan","VA"
"47029",1412,1292,357,"Cocke","TN"
"01043",1584,1397,1528,"Cullman","AL"
"02016",NA,NA,NA,"Aleutians West","AK"
"12071",2269,1852,19769,"Lee","FL"
"12069",1492,1230,9439,"Lake","FL"
"13305",1699,1475,680,"Wayne","GA"
"17017",1241,1055,34,"Cass","IL"
"18071",1341,1218,709,"Jackson","IN"
"19169",1435,1265,2269,"Story","IA"
"21137",1416,1179,345,"Lincoln","KY"
"21167",1644,1409,412,"Mercer","KY"
"19105",1475,1246,270,"Jones","IA"
"19135",1482,1231,80,"Monroe","IA"
"29029",1703,1495,814,"Camden","MO"
"28031",2181,2000,99,"Covington","MS"
"21097",1515,1181,228,"Harrison","KY"
"29083",1572,1364,371,"Henry","MO"
"30037",NA,NA,NA,"Golden Valley","MT"
"31051",1847,1768,66,"Dixon","NE"
"30049",1528,1345,2817,"Lewis and Clark","MT"
"21127",1448,1144,106,"Lawrence","KY"
"40145",2106,1798,1926,"Wagoner","OK"
"42079",1031,798,5631,"Luzerne","PA"
"48275",NA,NA,NA,"Knox","TX"
"51059",1941,1541,49723,"Fairfax","VA"
"51157",1709,1157,445,"Rappahannock","VA"
"51075",1642,1278,1445,"Goochland","VA"
"51191",1119,931,990,"Washington","VA"
"54037",1406,1166,2588,"Jefferson","WV"
"72047",NA,NA,NA,"Corozal",NA
"01003",2198,1896,5409,"Baldwin","AL"
"51115",1894,1586,338,"Mathews","VA"
"55097",1173,952,668,"Portage","WI"
"54087",1467,1242,95,"Roane","WV"
"06049",1040,949,80,"Modoc","CA"
"36121",1259,920,606,"Wyoming","NY"
"19125",1381,1194,988,"Marion","IA"
"26033",1909,1631,385,"Chippewa","MI"
"20041",1962,1775,372,"Dickinson","KS"
"39167",1352,1155,820,"Washington","OH"
"28125",NA,NA,NA,"Sharkey","MS"
"31163",NA,NA,NA,"Sherman","NE"
"31009",NA,NA,NA,"Blaine","NE"
"31129",NA,NA,NA,"Nuckolls","NE"
"05083",1555,1375,216,"Logan","AR"
"42017",1718,1345,21985,"Bucks","PA"
"46009",NA,NA,NA,"Bon Homme","SD"
"46103",1670,1456,3573,"Pennington","SD"
"48175",2408,1896,63,"Goliad","TX"
"18153",1371,1165,176,"Sullivan","IN"
"21101",1804,1599,614,"Henderson","KY"
"48251",2187,1741,4181,"Johnson","TX"
"40087",2768,2484,932,"McClain","OK"
"48463",1691,1395,218,"Uvalde","TX"
"06095",1440,1066,14179,"Solano","CA"
