"FIPS","mean_premium","median_premium","n_obs","NAME","StateAbb"
"01107",1625,1496,164,"Pickens","AL"
"51069",1238,969,4753,"Frederick","VA"
"54065",1215,1062,292,"Morgan","WV"
"28053",NA,NA,NA,"Humphreys","MS"
"29063",1590,1480,120,"DeKalb","MO"
"29197",NA,NA,NA,"Schuyler","MO"
"51063",1134,918,469,"Floyd","VA"
"54049",1104,942,877,"Marion","WV"
"54033",1118,950,965,"Harrison","WV"
"39051",1202,1053,587,"Fulton","OH"
"54021",NA,NA,NA,"Gilmer","WV"
"29049",1641,1459,449,"Clinton","MO"
"47055",1490,1294,563,"Giles","TN"
"72019",NA,NA,NA,"Barranquitas",NA
"54005",1633,1318,161,"Boone","WV"
"72037",NA,NA,NA,"Ceiba",NA
"72051",NA,NA,NA,"Dorado",NA
"28045",2899,2670,701,"Hancock","MS"
"28099",1759,1530,199,"Neshoba","MS"
"26079",1361,1179,227,"Kalkaska","MI"
"05111",1539,1325,229,"Poinsett","AR"
"12035",1389,1091,4113,"Flagler","FL"
"12133",1613,1384,255,"Washington","FL"
"12107",1549,1284,740,"Putnam","FL"
"12117",1831,1556,14867,"Seminole","FL"
"13087",1496,1282,475,"Decatur","GA"
"40119",2187,1895,1190,"Payne","OK"
"28021",NA,NA,NA,"Claiborne","MS"
"46049",NA,NA,NA,"Faulk","SD"
"28035",2005,1773,1189,"Forrest","MS"
"54067",1321,1120,103,"Nicholas","WV"
"72119",NA,NA,NA,"Río Grande",NA
"72099",NA,NA,NA,"Moca",NA
"18135",1344,1181,289,"Randolph","IN"
"54079",1255,1081,1113,"Putnam","WV"
"35049",1469,1161,4004,"Santa Fe","NM"
"13275",1868,1530,866,"Thomas","GA"
"35041",1808,1650,419,"Roosevelt","NM"
"38075",NA,NA,NA,"Renville","ND"
"17057",1160,976,556,"Fulton","IL"
"28009",2091,1733,56,"Benton","MS"
"49057",985,774,9396,"Weber","UT"
"19095",1509,1230,271,"Iowa","IA"
"19047",1329,1119,192,"Crawford","IA"
"72077",NA,NA,NA,"Juncos",NA
"17045",1294,1166,105,"Edgar","IL"
"41033",1059,782,2360,"Josephine","OR"
"13309",NA,NA,NA,"Wheeler","GA"
"35033",NA,NA,NA,"Mora","NM"
"51678",1075,871,331,"Lexington","VA"
"38049",1564,1375,62,"McHenry","ND"
"17183",1160,1009,825,"Vermilion","IL"
"20105",NA,NA,NA,"Lincoln","KS"
"01001",1373,1218,2106,"Autauga","AL"
"26091",1481,1212,1738,"Lenawee","MI"
"26001",1212,1090,142,"Alcona","MI"
"19009",1389,1162,62,"Audubon","IA"
"26111",1208,1005,1823,"Midland","MI"
"18183",1254,1089,723,"Whitley","IN"
"20051",2284,2065,397,"Ellis","KS"
"17079",NA,NA,NA,"Jasper","IL"
"26017",1128,911,1901,"Bay","MI"
"17007",1351,1143,961,"Boone","IL"
"19043",1349,1154,62,"Clayton","IA"
"18087",1325,1103,512,"LaGrange","IN"
"28033",1610,1378,7032,"DeSoto","MS"
"48053",1752,1348,830,"Burnet","TX"
"28135",NA,NA,NA,"Tallahatchie","MS"
"42093",965,769,219,"Montour","PA"
"48413",NA,NA,NA,"Schleicher","TX"
"18039",1233,1051,3387,"Elkhart","IN"
"28109",2247,2057,887,"Pearl River","MS"
"13255",1345,1113,1632,"Spalding","GA"
"19029",1238,1085,361,"Cass","IA"
"21067",1411,1121,9125,"Fayette","KY"
"48085",2467,1890,32114,"Collin","TX"
"54063",NA,NA,NA,"Monroe","WV"
"51121",1287,1102,3431,"Montgomery","VA"
"19045",1395,1191,565,"Clinton","IA"
"36003",990,821,300,"Allegany","NY"
"46047",1764,1582,156,"Fall River","SD"
"13085",1485,1252,960,"Dawson","GA"
"18067",1227,1081,1619,"Howard","IN"
"20081",NA,NA,NA,"Haskell","KS"
"48397",2268,1828,3469,"Rockwall","TX"
"48185",2034,1710,267,"Grimes","TX"
"20091",1999,1741,24604,"Johnson","KS"
"38015",1959,1675,2696,"Burleigh","ND"
"46029",1345,1197,771,"Codington","SD"
"48507",NA,NA,NA,"Zavala","TX"
"20075",NA,NA,NA,"Hamilton","KS"
"38001",NA,NA,NA,"Adams","ND"
"01031",1674,1485,1750,"Coffee","AL"
"19165",1440,1246,151,"Shelby","IA"
"26093",1735,1399,5640,"Livingston","MI"
"48473",2419,1687,792,"Waller","TX"
"72043",NA,NA,NA,"Coamo",NA
"38039",NA,NA,NA,"Griggs","ND"
"13111",1545,1279,712,"Fannin","GA"
"26013",NA,NA,NA,"Baraga","MI"
"19063",1179,1031,66,"Emmet","IA"
"55025",1431,1096,6520,"Dane","WI"
"05115",1596,1387,1056,"Pope","AR"
"19005",1253,1157,36,"Allamakee","IA"
"29015",1477,1327,222,"Benton","MO"
"55103",1150,938,120,"Richland","WI"
"05141",1697,1370,224,"Van Buren","AR"
"22049",1082,758,137,"Jackson","LA"
"55063",1175,946,1288,"La Crosse","WI"
"37139",1853,1660,1546,"Pasquotank","NC"
"29067",NA,NA,NA,"Douglas","MO"
"48317",2740,2730,30,"Martin","TX"
"22065",NA,NA,NA,"Madison","LA"
"29101",1575,1392,1411,"Johnson","MO"
"40011",2342,2077,34,"Blaine","OK"
"40015",2339,2058,132,"Caddo","OK"
"08059",1979,1721,22291,"Jefferson","CO"
"29123",1425,1281,98,"Madison","MO"
"48383",NA,NA,NA,"Reagan","TX"
"40137",2144,1953,567,"Stephens","OK"
"29185",1645,1592,51,"St. Clair","MO"
"08047",1854,1553,265,"Gilpin","CO"
"48487",1912,1768,126,"Wilbarger","TX"
"08073",2086,1878,72,"Lincoln","CO"
"41011",998,762,1009,"Coos","OR"
"08119",1761,1488,1088,"Teller","CO"
"48059",2013,1581,200,"Callahan","TX"
"48259",2274,1551,889,"Kendall","TX"
"48315",1777,1716,70,"Marion","TX"
"40001",NA,NA,NA,"Adair","OK"
"48203",1549,1192,749,"Harrison","TX"
"36095",1432,1125,408,"Schoharie","NY"
"48459",1943,1650,487,"Upshur","TX"
"31067",1678,1565,468,"Gage","NE"
"37129",2725,2417,9341,"New Hanover","NC"
"38063",NA,NA,NA,"Nelson","ND"
"17107",1229,1072,249,"Logan","IL"
"26049",1486,1246,7935,"Genesee","MI"
"37137",2545,2468,337,"Pamlico","NC"
"48343",1796,1569,72,"Morris","TX"
"39041",1601,1213,5664,"Delaware","OH"
"48451",1428,1099,2518,"Tom Green","TX"
"72113",NA,NA,NA,"Ponce",NA
"26043",1405,1208,344,"Dickinson","MI"
"40033",2031,1967,34,"Cotton","OK"
"18105",1411,1202,2661,"Monroe","IN"
"40083",3189,2763,1143,"Logan","OK"
"51710",1794,1393,8080,"Norfolk","VA"
"36023",1135,945,434,"Cortland","NY"
"48375",1788,1517,1667,"Potter","TX"
"48079",NA,NA,NA,"Cochran","TX"
"16003",1350,964,39,"Adams","ID"
"40007",2459,2382,26,"Beaver","OK"
"55045",1346,1048,279,"Green","WI"
"18063",1470,1254,5248,"Hendricks","IN"
"18179",1176,1053,721,"Wells","IN"
"28015",1955,1919,49,"Carroll","MS"
"46015",NA,NA,NA,"Brule","SD"
"51510",1825,1548,4392,"Alexandria","VA"
"19117",1626,1273,126,"Lucas","IA"
"20089",NA,NA,NA,"Jewell","KS"
"51025",1127,964,197,"Brunswick","VA"
"48341",2008,1713,336,"Moore","TX"
"27049",1777,1551,1529,"Goodhue","MN"
"24045",1361,1108,3486,"Wicomico","MD"
"42073",936,753,1516,"Lawrence","PA"
"37197",1153,1017,790,"Yadkin","NC"
"46003",NA,NA,NA,"Aurora","SD"
"54001",1342,1078,64,"Barbour","WV"
"37157",1041,883,2394,"Rockingham","NC"
"48211",NA,NA,NA,"Hemphill","TX"
"46121",NA,NA,NA,"Todd","SD"
"72129",NA,NA,NA,"San Lorenzo",NA
"17121",1486,1343,193,"Marion","IL"
"42059",1142,868,227,"Greene","PA"
"18069",1160,977,855,"Huntington","IN"
"42115",1075,852,325,"Susquehanna","PA"
"27103",1542,1398,1213,"Nicollet","MN"
"36001",1565,1117,3822,"Albany","NY"
"20177",1609,1421,4099,"Shawnee","KS"
"48127",NA,NA,NA,"Dimmit","TX"
"48319",NA,NA,NA,"Mason","TX"
"28155",NA,NA,NA,"Webster","MS"
"21223",1426,1397,134,"Trimble","KY"
"12041",1414,1199,208,"Gilchrist","FL"
"01087",1619,1403,115,"Macon","AL"
"40133",1933,1822,112,"Seminole","OK"
"08039",2338,2059,1220,"Elbert","CO"
"28051",NA,NA,NA,"Holmes","MS"
"37143",2623,2348,418,"Perquimans","NC"
"31047",1881,1658,421,"Dawson","NE"
"19111",1409,1193,199,"Lee","IA"
"19083",1280,1091,167,"Hardin","IA"
"51093",1705,1424,2109,"Isle of Wight","VA"
"47169",1544,1254,138,"Trousdale","TN"
"17185",NA,NA,NA,"Wabash","IL"
"20093",NA,NA,NA,"Kearny","KS"
"31167",1720,1602,78,"Stanton","NE"
"48099",1289,1069,2021,"Coryell","TX"
"20079",1970,1823,574,"Harvey","KS"
"21219",1667,1537,109,"Todd","KY"
"51049",1288,1011,274,"Cumberland","VA"
"48011",NA,NA,NA,"Armstrong","TX"
"13133",1961,1543,423,"Greene","GA"
"29079",1214,1121,96,"Grundy","MO"
"28069",2203,1960,36,"Kemper","MS"
"26069",1188,1060,384,"Iosco","MI"
"39109",1141,915,2605,"Miami","OH"
"39149",1092,916,667,"Shelby","OH"
"05043",1732,1518,190,"Drew","AR"
"72065",NA,NA,NA,"Hatillo",NA
"47035",1284,1114,865,"Cumberland","TN"
"20063",NA,NA,NA,"Gove","KS"
"55005",1302,1082,333,"Barron","WI"
"29203",NA,NA,NA,"Shannon","MO"
"20199",NA,NA,NA,"Wallace","KS"
"51179",1468,1145,8001,"Stafford","VA"
"08003",1231,970,203,"Alamosa","CO"
"29135",1581,1264,107,"Moniteau","MO"
"51700",1283,1090,7006,"Newport News","VA"
"28129",2108,1718,51,"Smith","MS"
"48041",1714,1388,4143,"Brazos","TX"
"40055",2181,2029,48,"Greer","OK"
"31179",1758,1547,122,"Wayne","NE"
"51097",1470,1214,178,"King and Queen","VA"
"21037",2443,1953,2101,"Campbell","KY"
"48069",NA,NA,NA,"Castro","TX"
"24011",1293,1054,1164,"Caroline","MD"
"17123",1247,1158,133,"Marshall","IL"
"47023",1393,1228,311,"Chester","TN"
"27101",1685,1475,138,"Murray","MN"
"18023",1295,1150,384,"Clinton","IN"
"16051",1099,885,764,"Jefferson","ID"
"18149",1435,1240,281,"Starke","IN"
"22061",1270,1034,779,"Lincoln","LA"
"31135",NA,NA,NA,"Perkins","NE"
"26073",1298,1081,523,"Isabella","MI"
"38003",1643,1375,190,"Barnes","ND"
"05059",1502,1301,495,"Hot Spring","AR"
"37081",1137,917,19001,"Guilford","NC"
"19077",1485,1312,201,"Guthrie","IA"
"19027",1444,1289,282,"Carroll","IA"
"26085",1215,935,78,"Lake","MI"
"26117",1829,1627,99,"Montcalm","MI"
"17047",NA,NA,NA,"Edwards","IL"
"40073",2636,2397,221,"Kingfisher","OK"
"47021",1597,1340,1419,"Cheatham","TN"
"46079",1538,1292,203,"Lake","SD"
"45039",1652,1273,354,"Fairfield","SC"
"31037",1731,1388,81,"Colfax","NE"
"56031",1813,1538,178,"Platte","WY"
"39153",1193,953,14241,"Summit","OH"
"39025",1263,1037,4066,"Clermont","OH"
"13113",1882,1594,5595,"Fayette","GA"
"08091",1491,1119,208,"Ouray","CO"
"27109",1606,1388,5332,"Olmsted","MN"
"13209",1714,1442,87,"Montgomery","GA"
"39037",1039,882,438,"Darke","OH"
"12067",NA,NA,NA,"Lafayette","FL"
"48021",1824,1379,1358,"Bastrop","TX"
"50019",1171,980,136,"Orleans","VT"
"19131",1295,1114,67,"Mitchell","IA"
"47115",1369,1209,521,"Marion","TN"
"37089",1333,1110,3913,"Henderson","NC"
"18111",1565,1343,260,"Newton","IN"
"17105",1180,1037,322,"Livingston","IL"
"13035",1403,1246,599,"Butts","GA"
"16081",1261,972,277,"Teton","ID"
"13015",1431,1213,3660,"Bartow","GA"
"48051",1850,1499,144,"Burleson","TX"
"54009",1152,975,232,"Brooke","WV"
"28159",1867,1548,67,"Winston","MS"
"72001",NA,NA,NA,"Adjuntas",NA
"54019",1168,1005,273,"Fayette","WV"
"12045",2497,2014,269,"Gulf","FL"
"53069",1524,1051,92,"Wahkiakum","WA"
"72093",NA,NA,NA,"Maricao",NA
"21237",NA,NA,NA,"Wolfe","KY"
"26147",1736,1506,4197,"St. Clair","MI"
"31039",1587,1365,161,"Cuming","NE"
"38047",NA,NA,NA,"Logan","ND"
"37179",1403,1105,10016,"Union","NC"
"38079",NA,NA,NA,"Rolette","ND"
"13261",1478,1300,467,"Sumter","GA"
"29091",1444,1308,482,"Howell","MO"
"48033",NA,NA,NA,"Borden","TX"
"22083",1513,1241,173,"Richland","LA"
"48207",NA,NA,NA,"Haskell","TX"
"72071",NA,NA,NA,"Isabela",NA
"37063",1355,1063,12908,"Durham","NC"
"55087",1041,826,3311,"Outagamie","WI"
"48489",2574,2244,68,"Willacy","TX"
"24029",1435,1135,747,"Kent","MD"
"28139",1574,1389,95,"Tippah","MS"
"45025",1430,1246,330,"Chesterfield","SC"
"19179",1311,1125,655,"Wapello","IA"
"29051",1382,1232,1150,"Cole","MO"
"53043",1379,1165,196,"Lincoln","WA"
"48379",2021,1750,100,"Rains","TX"
"40057",NA,NA,NA,"Harmon","OK"
"17005",1489,1156,143,"Bond","IL"
"01111",1572,1489,252,"Randolph","AL"
"13019",1534,1323,271,"Berrien","GA"
"48045",NA,NA,NA,"Briscoe","TX"
"20039",NA,NA,NA,"Decatur","KS"
"55105",1190,928,2105,"Rock","WI"
"31183",NA,NA,NA,"Wheeler","NE"
"48193",2159,1738,58,"Hamilton","TX"
"20083",NA,NA,NA,"Hodgeman","KS"
"48233",1740,1489,256,"Hutchinson","TX"
"29081",1535,1254,53,"Harrison","MO"
"21035",2188,1844,583,"Calloway","KY"
"20173",1951,1742,16611,"Sedgwick","KS"
"27113",1412,1292,373,"Pennington","MN"
"28013",1906,1493,31,"Calhoun","MS"
"72103",NA,NA,NA,"Naguabo",NA
"20175",2084,1873,357,"Seward","KS"
"56011",NA,NA,NA,"Crook","WY"
"13143",1812,1449,735,"Haralson","GA"
"48389",NA,NA,NA,"Reeves","TX"
"17051",1193,976,62,"Fayette","IL"
"31079",1679,1526,1271,"Hall","NE"
"40043",NA,NA,NA,"Dewey","OK"
"72131",NA,NA,NA,"San Sebastián",NA
"13149",1502,1333,233,"Heard","GA"
"18177",1136,979,743,"Wayne","IN"
"31095",1443,1266,87,"Jefferson","NE"
"54029",1061,938,364,"Hancock","WV"
"31017",NA,NA,NA,"Brown","NE"
"20009",1920,1756,181,"Barton","KS"
"22073",1351,965,3193,"Ouachita","LA"
"48089",1902,1537,210,"Colorado","TX"
"19139",1260,1088,692,"Muscatine","IA"
"31159",1850,1611,440,"Seward","NE"
"18107",1262,1137,945,"Montgomery","IN"
"18025",1384,1327,104,"Crawford","IN"
"05045",1761,1482,3816,"Faulkner","AR"
"18157",1183,1019,3218,"Tippecanoe","IN"
"39021",1242,1044,690,"Champaign","OH"
"48165",2812,2283,188,"Gaines","TX"
"39081",1164,1017,777,"Jefferson","OH"
"48269",NA,NA,NA,"King","TX"
"39043",1231,1008,1509,"Erie","OH"
"17019",1200,969,2755,"Champaign","IL"
"35019",NA,NA,NA,"Guadalupe","NM"
"40125",2170,1953,936,"Pottawatomie","OK"
"20155",1782,1577,1232,"Reno","KS"
"13011",1396,1158,312,"Banks","GA"
"48421",NA,NA,NA,"Sherman","TX"
"27091",1434,1270,367,"Martin","MN"
"06077",1311,948,21444,"San Joaquin","CA"
"19123",1276,1156,303,"Mahaska","IA"
"38041",NA,NA,NA,"Hettinger","ND"
"51770",910,729,4100,"Roanoke","VA"
"36101",1547,1209,895,"Steuben","NY"
"72007",NA,NA,NA,"Aguas Buenas",NA
"18047",1349,1123,203,"Franklin","IN"
"40105",1716,1495,38,"Nowata","OK"
"05053",1726,1587,382,"Grant","AR"
"18053",1172,1006,825,"Grant","IN"
"13213",1267,1094,732,"Murray","GA"
"46007",NA,NA,NA,"Bennett","SD"
"17125",1378,1143,118,"Mason","IL"
"27033",1428,1268,154,"Cottonwood","MN"
"48279",1823,1564,70,"Lamb","TX"
"19153",1329,1105,19106,"Polk","IA"
"53049",1164,906,393,"Pacific","WA"
"51111",1075,844,151,"Lunenburg","VA"
"47003",1398,1176,956,"Bedford","TN"
"17119",1349,1152,5467,"Madison","IL"
"06001",1758,1140,18642,"Alameda","CA"
"06073",1575,1094,52867,"San Diego","CA"
"18151",1336,1095,819,"Steuben","IN"
"18167",1369,1166,1773,"Vigo","IN"
"20125",NA,NA,NA,"Montgomery","KS"
"21055",1629,1380,66,"Crittenden","KY"
"26141",1368,1107,140,"Presque Isle","MI"
"27119",1623,1385,592,"Polk","MN"
"29209",1803,1576,759,"Stone","MO"
"28103",NA,NA,NA,"Noxubee","MS"
"31133",NA,NA,NA,"Pawnee","NE"
"34029",2047,1468,20144,"Ocean","NJ"
"36055",1365,925,17844,"Monroe","NY"
"35007",1811,1501,162,"Colfax","NM"
"37117",1647,1424,381,"Martin","NC"
"37015",1546,1286,100,"Bertie","NC"
"37009",1228,1087,396,"Ashe","NC"
"45003",1507,1270,5416,"Aiken","SC"
"38013",NA,NA,NA,"Burke","ND"
"48321",2547,2386,353,"Matagorda","TX"
"48057",2076,1768,205,"Calhoun","TX"
"01047",1829,1574,381,"Dallas","AL"
"17083",1434,1187,235,"Jersey","IL"
"48095",NA,NA,NA,"Concho","TX"
"20061",1756,1605,1209,"Geary","KS"
"23001",1027,779,1923,"Androscoggin","ME"
"41069",NA,NA,NA,"Wheeler","OR"
"47001",1341,1170,2000,"Anderson","TN"
"29107",1645,1453,824,"Lafayette","MO"
"06003",NA,NA,NA,"Alpine","CA"
"29137",1754,1303,43,"Monroe","MO"
"39089",1314,1058,3485,"Licking","OH"
"05065",1417,1249,77,"Izard","AR"
"51790",956,743,1033,"Staunton","VA"
"21109",NA,NA,NA,"Jackson","KY"
"20035",NA,NA,NA,"Cowley","KS"
"37105",1296,1124,2376,"Lee","NC"
"37165",1596,1424,556,"Scotland","NC"
"46011",1420,1254,614,"Brookings","SD"
"46097",NA,NA,NA,"Miner","SD"
"51540",1196,942,1622,"Charlottesville","VA"
"47171",1160,1016,251,"Unicoi","TN"
"55117",927,785,2341,"Sheboygan","WI"
"53003",1104,833,553,"Asotin","WA"
"17199",1565,1343,685,"Williamson","IL"
"39077",1150,970,1117,"Huron","OH"
"48285",1903,1566,140,"Lavaca","TX"
"31001",1733,1568,742,"Adams","NE"
"27121",1625,1384,249,"Pope","MN"
"55085",1203,982,594,"Oneida","WI"
"39115",1220,1080,84,"Morgan","OH"
"13065",1568,1353,55,"Clinch","GA"
"26025",NA,NA,NA,"Calhoun","MI"
"37127",1621,1411,2830,"Nash","NC"
"18035",1256,1074,2283,"Delaware","IN"
"13009",1489,1282,824,"Baldwin","GA"
"20113",NA,NA,NA,"McPherson","KS"
"48361",2081,1786,1204,"Orange","TX"
"48399",1750,1470,86,"Runnels","TX"
"36035",1562,1336,783,"Fulton","NY"
"40121",1817,1589,608,"Pittsburg","OK"
"39053",1536,1307,163,"Gallia","OH"
"01075",1516,1284,74,"Lamar","AL"
"29211",NA,NA,NA,"Sullivan","MO"
"12091",1986,1645,9509,"Okaloosa","FL"
"28023",2075,1608,153,"Clarke","MS"
"27111",1559,1358,1343,"Otter Tail","MN"
"05009",1558,1389,593,"Boone","AR"
"55039",1096,888,1179,"Fond du Lac","WI"
"72091",NA,NA,NA,"Manatí",NA
"18057",1740,1440,9772,"Hamilton","IN"
"20195",NA,NA,NA,"Trego","KS"
"13197",1553,1354,103,"Marion","GA"
"36109",2334,1565,647,"Tompkins","NY"
"48495",NA,NA,NA,"Winkler","TX"
"29213",1627,1420,1006,"Taney","MO"
"55071",927,772,977,"Manitowoc","WI"
"29141",1547,1367,185,"Morgan","MO"
"21115",1923,1609,200,"Johnson","KY"
"29097",1443,1268,3584,"Jasper","MO"
"17135",1457,1176,148,"Montgomery","IL"
"51103",1961,1495,296,"Lancaster","VA"
"51043",1778,1327,882,"Clarke","VA"
"42005",834,639,865,"Armstrong","PA"
"46039",NA,NA,NA,"Deuel","SD"
"17109",1215,998,269,"McDonough","IL"
"13053",1434,1221,43,"Chattahoochee","GA"
"55078",NA,NA,NA,"Menominee","WI"
"28077",2492,2224,53,"Lawrence","MS"
"22003",1439,1044,130,"Allen","LA"
"46035",1471,1303,425,"Davison","SD"
"31117",NA,NA,NA,"McPherson","NE"
"01113",1416,1200,2143,"Russell","AL"
"04023",1083,858,1263,"Santa Cruz","AZ"
"05017",1916,1764,82,"Chicot","AR"
"12061",2190,1850,4969,"Indian River","FL"
"16069",1046,820,1188,"Nez Perce","ID"
"19059",1805,1599,156,"Dickinson","IA"
"20099",NA,NA,NA,"Labette","KS"
"22115",1047,832,667,"Vernon","LA"
"22085",998,859,108,"Sabine","LA"
"24005",1520,1197,32919,"Baltimore","MD"
"24003",1536,1228,28381,"Anne Arundel","MD"
"27025",1943,1678,2619,"Chisago","MN"
"28075",1886,1688,1162,"Lauderdale","MS"
"28149",1901,1670,602,"Warren","MS"
"30041",1479,1303,479,"Hill","MT"
"29217",1500,1237,266,"Vernon","MO"
"29047",1570,1354,10708,"Clay","MO"
"36081",2309,1815,19645,"Queens","NY"
"48501",1791,1523,80,"Yoakum","TX"
"06009",1479,1129,1336,"Calaveras","CA"
"13171",1490,1270,280,"Lamar","GA"
"47185",1319,1145,275,"White","TN"
"20141",NA,NA,NA,"Osborne","KS"
"48145",1491,1301,114,"Falls","TX"
"24023",1298,1070,591,"Garrett","MD"
"18175",1435,1309,422,"Washington","IN"
"31101",2280,2105,114,"Keith","NE"
"72127",NA,NA,NA,"San Juan",NA
"17035",1274,1162,43,"Cumberland","IL"
"28057",1663,1468,152,"Itawamba","MS"
"20053",NA,NA,NA,"Ellsworth","KS"
"29089",1557,1353,66,"Howard","MO"
"48369",2260,2086,67,"Parmer","TX"
"27067",1562,1387,867,"Kandiyohi","MN"
"20119",NA,NA,NA,"Meade","KS"
"29023",1874,1595,347,"Butler","MO"
"39103",1260,1036,5532,"Medina","OH"
"40003",NA,NA,NA,"Alfalfa","OK"
"12093",1858,1632,467,"Okeechobee","FL"
"28131",1978,1792,162,"Stone","MS"
"18031",1303,1057,268,"Decatur","IN"
"21235",1664,1342,151,"Whitley","KY"
"32033",1025,855,96,"White Pine","NV"
"35059",1461,1387,50,"Union","NM"
"39079",1305,1141,255,"Jackson","OH"
"40071",1993,1819,707,"Kay","OK"
"39143",1144,982,926,"Sandusky","OH"
"41001",932,724,341,"Baker","OR"
"01125",1593,1360,4527,"Tuscaloosa","AL"
"01035",1889,1632,60,"Conecuh","AL"
"01095",1633,1418,1688,"Marshall","AL"
"04021",1038,807,9847,"Pinal","AZ"
"06089",1254,998,4974,"Shasta","CA"
"13141",1617,1357,63,"Hancock","GA"
"13223",1431,1228,7236,"Paulding","GA"
"17147",1345,1113,256,"Piatt","IL"
"17103",1263,1005,289,"Lee","IL"
"02068",NA,NA,NA,"Denali","AK"
"06013",1624,1087,22872,"Contra Costa","CA"
"12019",1419,1154,7229,"Clay","FL"
"13243",NA,NA,NA,"Randolph","GA"
"18081",1448,1230,4398,"Johnson","IN"
"20207",NA,NA,NA,"Woodson","KS"
"20165",NA,NA,NA,"Rush","KS"
"21229",1378,1265,180,"Washington","KY"
"22055",2403,2130,7284,"Lafayette","LA"
"26113",1430,1220,95,"Missaukee","MI"
"27171",1959,1716,7137,"Wright","MN"
"28073",2206,1929,1511,"Lamar","MS"
"29229",NA,NA,NA,"Wright","MO"
"30103",NA,NA,NA,"Treasure","MT"
"31093",1851,1798,89,"Howard","NE"
"31041",1744,1653,114,"Custer","NE"
"21193",NA,NA,NA,"Perry","KY"
"37041",2104,1947,346,"Chowan","NC"
"31141",1592,1413,475,"Platte","NE"
"39031",1158,1047,254,"Coshocton","OH"
"42069",1058,825,3516,"Lackawanna","PA"
"46093",1758,1529,929,"Meade","SD"
"51047",1351,1053,2635,"Culpeper","VA"
"47041",1335,1195,183,"DeKalb","TN"
"48335",1909,1627,40,"Mitchell","TX"
"48043",1844,1436,161,"Brewster","TX"
"51085",1261,1015,6885,"Hanover","VA"
"54101",NA,NA,NA,"Webster","WV"
"51570",1096,920,1020,"Colonial Heights","VA"
"51195",1197,1020,340,"Wise","VA"
"72073",NA,NA,NA,"Jayuya",NA
"72029",NA,NA,NA,"Canóvanas",NA
"55093",1504,1194,666,"Pierce","WI"
"56025",1430,1221,2786,"Natrona","WY"
"53019",1231,1125,71,"Ferry","WA"
"33017",1376,1034,3061,"Strafford","NH"
"26165",NA,NA,NA,"Wexford","MI"
"36097",1517,1035,141,"Schuyler","NY"
"12063",1518,1364,507,"Jackson","FL"
"39071",1198,1040,343,"Highland","OH"
"36079",2042,1561,3550,"Putnam","NY"
"40115",1663,1393,262,"Ottawa","OK"
"39085",1156,922,6422,"Lake","OH"
"41021",954,682,32,"Gilliam","OR"
"51027",NA,NA,NA,"Buchanan","VA"
"47029",1258,1140,336,"Cocke","TN"
"01043",1593,1386,1591,"Cullman","AL"
"02016",NA,NA,NA,"Aleutians West","AK"
"12071",2210,1766,18790,"Lee","FL"
"12069",1402,1143,9122,"Lake","FL"
"13305",1615,1412,620,"Wayne","GA"
"17017",1282,1045,35,"Cass","IL"
"18071",1331,1150,760,"Jackson","IN"
"19169",1378,1215,2143,"Story","IA"
"21137",1346,1185,325,"Lincoln","KY"
"21167",1500,1283,410,"Mercer","KY"
"19105",1414,1222,259,"Jones","IA"
"19135",1427,1245,79,"Monroe","IA"
"29029",1738,1511,827,"Camden","MO"
"28031",2156,2075,86,"Covington","MS"
"21097",1288,1085,212,"Harrison","KY"
"29083",1555,1379,351,"Henry","MO"
"30037",NA,NA,NA,"Golden Valley","MT"
"31051",1583,1576,59,"Dixon","NE"
"30049",1420,1238,2769,"Lewis and Clark","MT"
"21127",1198,945,88,"Lawrence","KY"
"40145",2079,1753,1920,"Wagoner","OK"
"42079",1002,763,5610,"Luzerne","PA"
"48275",NA,NA,NA,"Knox","TX"
"51059",1744,1321,48758,"Fairfax","VA"
"51157",1691,1126,434,"Rappahannock","VA"
"51075",1589,1225,1451,"Goochland","VA"
"51191",1121,911,964,"Washington","VA"
"54037",1319,1104,2532,"Jefferson","WV"
"72047",NA,NA,NA,"Corozal",NA
"01003",2221,1926,6060,"Baldwin","AL"
"51115",2046,1560,331,"Mathews","VA"
"55097",1034,871,617,"Portage","WI"
"54087",1343,1163,86,"Roane","WV"
"06049",1021,913,80,"Modoc","CA"
"36121",1162,937,597,"Wyoming","NY"
"19125",1420,1238,941,"Marion","IA"
"26033",1806,1579,315,"Chippewa","MI"
"20041",1871,1692,317,"Dickinson","KS"
"39167",1347,1137,707,"Washington","OH"
"28125",NA,NA,NA,"Sharkey","MS"
"31163",NA,NA,NA,"Sherman","NE"
"31009",NA,NA,NA,"Blaine","NE"
"31129",NA,NA,NA,"Nuckolls","NE"
"05083",1421,1226,197,"Logan","AR"
"42017",1704,1300,22183,"Bucks","PA"
"46009",NA,NA,NA,"Bon Homme","SD"
"46103",1628,1409,3743,"Pennington","SD"
"48175",2472,1886,58,"Goliad","TX"
"18153",1388,1279,165,"Sullivan","IN"
"21101",2014,1840,643,"Henderson","KY"
"48251",2027,1646,3984,"Johnson","TX"
"40087",2734,2363,871,"McClain","OK"
"48463",1901,1479,164,"Uvalde","TX"
"06095",1377,996,13929,"Solano","CA"
"31145",1865,1756,189,"Red Willow","NE"
"22107",NA,NA,NA,"Tensas","LA"
"31007",NA,NA,NA,"Banner","NE"
"32017",937,882,48,"Lincoln","NV"
